month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2016-02	7.34	-0.36	
2016-03	7.71	-0.31	
2016-04	7.62	-0.3	
2016-05	7.26	-0.32	
2016-06	7.23	-0.31	
2016-07	7.3	-0.29	
2016-08	7.36	-0.28	
2016-09	7.33	-0.28	
2016-10	7.34	-0.27	
2016-11	7.45	-0.25	
2016-12	7.8	-0.21	
2017-01	8.42	-0.15	
2017-02	8.38	-0.15	
2017-03	7.99	-0.19	
2017-04	7.91	-0.19	
2017-05	7.65	-0.22	
2017-06	7.71	-0.21	
2017-07	7.97	-0.18	
2017-08	8.06	-0.17	
2017-09	8.04	-0.16	
2017-10	8.12	-0.15	
2017-11	8.32	-0.12	
2017-12	8.04	-0.15	
2018-01	8.84	-0.06	
2018-02	8.41	-0.1	
2018-03	7.93	-0.15	
2018-04	7.61	-0.17	
2018-05	8.02	-0.13	
2018-06	7.68	-0.16	
2018-07	7.52	-0.17	
2018-08	7.99	-0.11	
2018-09	8.58	-0.05	
2018-10	8.65	-0.04	
2018-11	7.92	-0.11	
2018-12	7.53	-0.16	
2019-01	7.3	-0.18	
2019-02	7.58	-0.14	
2019-03	7.74	-0.12	
2019-04	7.64	-0.13	
2019-05	7.22	-0.17	
2019-06	7.02	-0.19	
2019-07	6.65	-0.23	
2019-08	6.17	-0.28	
2019-09	6.27	-0.26	
2019-10	6.07	-0.28	
2019-11	5.67	-0.33	
2019-12	5.71	-0.32	
2020-01	5.93	-0.29	
2020-02	5.26	-0.37	
2020-03	4.98	-0.4	
2020-04	4.54	-0.45	
2020-05	4.4	-0.46	
2020-06	4.28	-0.47	
2020-07	4.52	-0.44	
2020-08	4.48	-0.44	
2020-09	4.23	-0.47	
2020-10	4.11	-0.48	
2020-11	4.22	-0.46	
2020-12	4.2	-0.46	
2021-01	4.23	-0.45	
2021-02	4.25	-0.45	
2021-03	4.37	-0.43	
2021-04	4.24	-0.44	
2021-05	4.65	-0.38	
2021-06	5.09	-0.32	
2021-07	4.88	-0.35	
2021-08	4.59	-0.38	
2021-09	5.62	-0.24	
2021-10	5.86	-0.21	
2021-11	4.9	-0.33	
2021-12	4.93	-0.33	
2022-01	5.24	-0.28	
2022-02	5.67	-0.22	
2022-03	5.65	-0.22	
2022-04	5.39	-0.25	
2022-05	5.29	-0.27	
2022-06	5.6	-0.22	
2022-07	5.19	-0.28	
2022-08	5.22	-0.27	
2022-09	5.37	-0.24	
2022-10	5.13	-0.28	
2022-11	5.04	-0.29	
2022-12	5.09	-0.28	
2023-01	5.06	-0.28	
2023-02	5.19	-0.26	
2023-03	5.63	-0.19	
2023-04	6.96	0	
2023-05	7.62	0.11	
2023-06	7.61	0.11	
2023-07	7.92	0.16	
2023-08	7.74	0.14	
2023-09	8.1	0.21	
2023-10	7.62	0.14	
2023-11	7.12	0.08	
2023-12	6.9	0.05	
2024-01	7.51	0.14	
2024-02	8.58	0.31	
2024-03	9.05	0.38	
2024-04	10.41	0.58	
2024-05	10.09	0.52	
2024-06	9.93	0.5	
2024-07	10.02	0.5	
2024-08	8.86	0.33	
2024-09	8.2	0.23	
2024-10	8.49	0.27	
2024-11	8.12	0.21	
2024-12	8.53	0.27	
2025-01	8.78	0.3	
