month	ct_avg_Tdx收盘价	股东人数
2001-12	14.72	16025	
2002-06	12.73	17218	
2002-09	12.86	17285	
2002-12	10.02	17388	
2003-03	11.68	17727	
2003-06	10.61	17590	
2003-09	10.93	17534	
2003-12	13.95	18914	
2004-03	16.24	20036	
2004-06	13	24086	
2004-09	8.97	31496	
2004-12	7.39	34987	
2005-03	6.91	36473	
2005-06	4.22	30732	
2005-09	3.29	31848	
2005-12	2.08	31308	
2006-03	3.14	30840	
2006-06	3.23	30614	
2006-09	3.02	30979	
2006-12	2.71	31331	
2007-03	4.94	31743	
2007-06	6.38	33767	
2007-09	9.94	32647	
2007-12	11.59	32211	
2008-03	10.76	78569	
2008-06	6.86	36212	
2008-09	3.33	91000	
2008-12	2.93	39146	
2009-03	3.74	39667	
2009-06	5.13	40569	
2009-09	4.72	41225	
2009-12	5.13	40031	
2010-03	4.83	39962	
2010-06	3.36	40053	
2010-09	3.04	40791	
2010-12	3.36	40261	
2011-03	3.29	39942	
2011-06	2.88	40115	
2011-09	2.2	40554	
2011-12	1.83	40516	
2012-03	1.91	40498	
2012-06	1.88	447700	
2012-09	1.88	38279	
2012-12	2.19	37796	
2013-03	2.41	374589	
2013-06	2.44	36929	
2013-09	2.15	37283	
2013-12	2.12	37925	
2014-03	2.28	36580	
2014-06	2.17	37155	
2014-09	2.38	34327	
2014-12	3.16	35430	
2015-03	3.57	36441	
2015-06	5.23	45341	
2015-09	2.99	47762	
2015-12	3	47475	
2016-03	2.53	47816	
2016-06	2.32	47600	
2016-09	2.39	46395	
2016-12	2.85	45152	
2017-03	3.28	42061	
2017-05	4	998087	
2017-06	4.01	39872	
2017-07	4.01	39184	
2017-08	3.84	1016963	
2017-09	4.02	37292	
2017-11	6.12	35990	
2017-12	5.71	36697	
2018-01	6.14	36584	
2018-02	5.56	37689	
2018-03	5.69	38102.33	
2018-04	4.88	1377940	
2018-05	4.33	1393391.5	
2018-06	3.79	714088.5	
2018-07	3.55	1383906.33	
2018-08	3.55	1374124	
2018-09	3.23	39452	
2018-11	2.83	1393875	
2018-12	2.71	39469	
2019-03	4.02	39696	
2019-05	3.43	1494760.5	
2019-06	3.42	754319.5	
2019-08	3.84	40000	
2019-09	3.88	39998.5	
2019-10	3.7	40031	
2019-12	4.37	39825	
2020-01	4.86	1139521	
2020-02	4.94	806446.67	
2020-03	4.44	40255	
2020-06	4.5	40244	
2020-09	5.23	39595	
2020-12	5.44	38448	
2021-03	6.18	37134	
2021-06	6.2	37604	
2021-09	5.6	38151	
2021-12	4.99	38171	
2022-03	4.41	37459	
2022-06	3.83	34470	
2022-09	3.47	32457	
2022-12	3.51	32319	
2023-03	4.25	1332076	
2023-06	4	32108	
2023-09	3.9	31990	
2023-12	3.78	31781	
2024-03	4.03	31570	
2024-06	4.07	31333	
2024-09	3.86	31164	
