month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2020-05	4.83	88.17	
2020-06	5.41	97.01	
2020-07	6.58	97.94	
2020-08	6.97	92.13	
2020-09	6.34	76.06	
2020-10	6.87	87.28	
2020-11	7.11	86.4	
2020-12	7.56	90.91	
2021-01	9.76	98.75	
2021-02	10.66	95.06	
2021-03	8.52	72.55	
2021-04	9.13	75.81	
2021-05	10.08	91.02	
2021-06	11.31	94.9	
2021-07	12.03	92.25	
2021-08	10.58	69.48	
2021-09	10.99	67.72	
2021-10	10.84	65.68	
2021-11	10.09	24.23	
2021-12	9.77	11.3	
2022-01	8.48	-34.54	
2022-02	7.33	-51.62	
2022-03	7.99	-52.76	
2022-04	7.95	-63.35	
2022-05	7.35	-84.07	
2022-06	7.55	-77.89	
2022-07	8.02	-52.08	
2022-08	7.04	-86.99	
2022-09	5.9	-97.49	
2022-10	5.87	-90.35	
2022-11	6.39	-77.36	
2022-12	6.04	-87.3	
2023-01	7.03	-45.37	
2023-02	6.77	-32.81	
2023-03	6.15	-64.36	
2023-04	6.01	-66.45	
2023-05	5.18	-82.05	
2023-06	5.12	-88.26	
2023-07	5.18	-83.38	
2023-08	6.06	-40.18	
2023-09	6.23	-9.64	
2023-10	6.76	16.02	
2023-11	6.71	26.06	
2023-12	5.8	-9.74	
2024-01	5.39	-41.68	
2024-02	4.12	-64.35	
2024-03	4.08	-78.95	
2024-04	3.42	-89.15	
2024-05	3.44	-83.88	
2024-06	3.29	-93.8	
2024-07	3.1	-93.63	
2024-08	3.21	-83.08	
2024-09	3.28	-79.18	
2024-10	4.15	-24.11	
2024-11	4.22	-0.68	
2024-12	4.42	20.66	
2025-01	4.29	26.98	
