month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-09	18.56	6.89	-0.18	-91.74	0.45	-81.56	
2012-10	18.68	6.94	-0.18	-84.62	0.44	-83.13	
2012-11	18.08	6.71	-0.2	-94.89	0.38	-93.59	
2012-12	17.48	6.49	-0.23	-88.69	0.32	-87.58	
2013-01	18.39	6.83	-0.19	-70.54	0.37	-70	
2013-02	18.48	6.86	-0.19	-58.81	0.36	-57.62	
2013-03	19.12	7.1	-0.16	-32.06	0.39	-30.65	
2013-04	18.55	6.89	-0.19	-26.89	0.33	-25.1	
2013-05	17.52	6.66	-0.24	-65.62	0.27	-58.2	
2013-06	16.71	6.39	-0.27	-79.46	0.21	-65.65	
2013-07	15.15	5.79	-0.34	-91.3	0.08	-88.94	
2013-08	17.73	6.78	-0.23	-56.37	0.25	-50.41	
2013-09	21.09	8.06	-0.09	0.52	0.47	9.35	
2013-10	19.89	7.6	-0.14	20.04	0.37	36.01	
2013-11	19.87	7.59	-0.15	37.97	0.35	63.35	
2013-12	19.63	7.5	-0.16	54.99	0.32	63.96	
2014-01	17.83	6.82	-0.24	1.49	0.18	14.16	
2014-02	18.55	7.09	-0.21	-6.42	0.22	11.16	
2014-03	18.33	7.01	-0.23	-24.28	0.19	-10.67	
2014-04	20.52	7.84	-0.14	50.04	0.32	58.59	
2014-05	16.21	7.68	-0.32	13.04	0.27	66.97	
2014-06	12.46	7.33	-0.48	-70.22	0.2	42.37	
2014-07	13.47	7.92	-0.44	-69.8	0.28	63.82	
2014-08	14.62	8.6	-0.39	-67.52	0.38	84.95	
2014-09	14.79	8.7	-0.38	-61.65	0.38	86.05	
2014-10	15.37	9.04	-0.36	-44.89	0.41	96.08	
2014-11	14.74	8.67	-0.39	-54.33	0.34	79.15	
2014-12	15.42	9.07	-0.36	-25.66	0.38	89.75	
2015-01	15.72	9.24	-0.35	-0.89	0.39	92.54	
2015-02	14.98	8.81	-0.39	-17.86	0.31	66.61	
2015-03	16.51	9.71	-0.33	21.19	0.43	90.66	
2015-04	18.54	10.91	-0.25	58.59	0.58	97.7	
2015-05	19.95	11.74	-0.2	76.22	0.67	97.23	
2015-06	24.81	14.44	-0.01	86.34	1.02	94.13	
2015-07	17.36	10.3	-0.31	54.52	0.42	56.83	
2015-08	16.59	9.89	-0.34	29	0.35	33.12	
2015-09	13.98	8.33	-0.45	-16.7	0.13	-14.33	
2015-10	15.01	8.95	-0.41	-21.01	0.2	-15.44	
2015-11	15.93	9.5	-0.37	-23.04	0.26	-13.48	
2015-12	16.83	10.04	-0.34	-12.38	0.32	1.36	
2016-01	14.79	8.82	-0.42	-34.64	0.15	-25.09	
2016-02	16.54	9.86	-0.35	-28.69	0.27	-17.56	
2016-03	19.58	11.68	-0.23	35.33	0.49	39.48	
2016-04	20.98	12.51	-0.17	59.82	0.58	62.1	
2016-05	19.62	11.7	-0.22	54.93	0.47	54.93	
2016-06	20.21	12.14	-0.19	62.41	0.51	65.36	
2016-07	22.25	13.39	-0.1	82.4	0.65	85.2	
2016-08	23.11	13.91	-0.06	91.54	0.7	92.28	
2016-09	22.57	13.59	-0.07	81.52	0.65	82.37	
2016-10	23.03	13.87	-0.05	89.56	0.68	89.68	
2016-11	21.57	12.99	-0.1	51.87	0.56	53	
2016-12	19.59	11.72	-0.17	14.19	0.4	11.69	
2017-01	19.09	11.5	-0.19	-11.66	0.36	-12.45	
2017-02	19.22	11.57	-0.19	-20.49	0.35	-21.83	
2017-03	19.92	12	-0.16	-15.8	0.39	-15.33	
2017-04	19.09	11.5	-0.19	-39.33	0.32	-37.1	
2017-05	17.96	10.82	-0.24	-69.15	0.24	-66.79	
2017-06	18.42	11.36	-0.21	-72.16	0.29	-64.65	
2017-07	19.3	12.01	-0.17	-42.86	0.35	-16.28	
2017-08	21.14	13.16	-0.09	10.4	0.47	29.62	
2017-09	23.47	14.61	0.01	53.02	0.61	63.52	
2017-10	24.99	15.55	0.08	69.17	0.7	73.69	
2017-11	30.79	19.16	0.34	86.65	1.06	91.64	
2017-12	37.31	23.22	0.62	96.13	1.45	96.81	
2018-01	41.35	25.74	0.79	96.51	1.67	96.51	
2018-02	37.99	23.64	0.65	80.89	1.41	80.89	
2018-03	36.53	22.73	0.6	71.79	1.29	71.83	
2018-04	32.97	20.52	0.45	46.08	1.04	46.08	
2018-05	35.11	22.66	0.55	56.33	1.22	58.2	
2018-06	18.21	19.68	-0.18	-15.27	0.91	19.24	
2018-07	17.51	18.91	-0.2	-42.29	0.81	-8.68	
2018-08	15.96	17.24	-0.26	-61.22	0.64	-32.84	
2018-09	14.8	15.99	-0.31	-71.19	0.51	-50.42	
2018-10	14.12	15.26	-0.34	-83.53	0.43	-63.94	
2018-11	15.52	16.76	-0.27	-68.47	0.55	-54.06	
2018-12	15.71	16.97	-0.25	-60.85	0.56	-45.94	
2019-01	14.9	16.09	-0.28	-75.28	0.47	-68.34	
2019-02	16.59	17.93	-0.2	-39.94	0.63	-27.26	
2019-03	18.6	20.09	-0.1	-5.7	0.81	23.94	
2019-04	20.37	22	-0.01	16.92	0.95	51.27	
2019-05	19.24	20.78	-0.06	17.23	0.83	52.05	
2019-06	19.5	21.07	-0.04	29.7	0.83	59.59	
2019-07	20.58	22.71	0.01	57.14	0.95	82.84	
2019-08	21.04	23.53	0.04	64.94	1	88.07	
2019-09	22.46	25.12	0.12	68.79	1.11	89.69	
2019-10	20.81	23.27	0.04	48.71	0.94	72.42	
2019-11	21.6	24.16	0.08	51.4	0.99	77.55	
2019-12	22.2	24.84	0.11	65.46	1.02	88.64	
2020-01	24.16	27.02	0.21	82.76	1.16	96.82	
2020-02	24.86	27.81	0.24	86.83	1.19	92.81	
2020-03	26.41	29.54	0.32	93.14	1.29	93.63	
2020-04	27.58	30.85	0.37	95.37	1.35	95.37	
2020-05	26.07	29.16	0.29	76.19	1.18	76.19	
2020-06	27.29	30.74	0.35	84.11	1.26	84.51	
2020-07	29.73	33.85	0.46	95.5	1.44	95.65	
2020-08	30.82	35.09	0.51	95.62	1.48	95.62	
2020-09	31.48	35.83	0.53	88.19	1.49	88.27	
2020-10	29.3	33.35	0.42	66.91	1.27	67.91	
2020-11	31.28	35.61	0.51	75.93	1.38	76.7	
2020-12	32.74	37.27	0.57	90.64	1.44	90.64	
2021-01	38.56	43.89	0.83	97.32	1.81	97.32	
2021-02	40.74	46.37	0.92	95.65	1.89	95.71	
2021-03	40.4	45.99	0.88	86.96	1.8	86.96	
2021-04	37.76	42.98	0.74	71.94	1.56	71.94	
2021-05	36.02	45.13	0.65	58.93	1.63	81.5	
2021-06	30.28	42.1	0.38	4.93	1.4	53.74	
2021-07	27.62	38.41	0.25	-28.98	1.16	6.82	
2021-08	27.77	38.61	0.25	-41.11	1.13	-11.85	
2021-09	29.25	40.66	0.31	-34.33	1.2	4.87	
2021-10	26.46	36.79	0.18	-62.33	0.96	-34.77	
2021-11	28.77	40	0.28	-50.28	1.09	-19.07	
2021-12	29.1	40.45	0.29	-44.8	1.08	-10.79	
2022-01	30.68	42.65	0.35	-9.92	1.15	28.76	
2022-02	32.73	45.5	0.43	16.29	1.25	47.99	
2022-03	33.29	46.77	0.45	38.04	1.27	60.17	
2022-04	30.47	42.37	0.32	19.64	1.02	43.99	
2022-05	24.58	35.93	0.06	-41.82	0.69	-15.18	
2022-06	22.45	38.52	-0.03	-61.52	0.79	-24.06	
2022-07	21.39	36.69	-0.08	-85.54	0.68	-39.84	
2022-08	21.63	37.11	-0.07	-85.56	0.68	-46.12	
2022-09	22.4	38.43	-0.04	-75.47	0.71	-30.36	
2022-10	19.88	34.11	-0.15	-88.5	0.5	-62.33	
2022-11	19.55	33.54	-0.17	-88.07	0.46	-82.87	
2022-12	19.41	33.29	-0.17	-87.58	0.43	-85.8	
2023-01	19.12	32.8	-0.19	-87.89	0.4	-87.89	
2023-02	19.42	33.31	-0.18	-78.7	0.41	-78.75	
2023-03	18.24	31.29	-0.23	-94.26	0.31	-94.14	
2023-04	17.69	30.35	-0.25	-95.44	0.26	-95.49	
2023-05	16.42	28.16	-0.3	-99.38	0.16	-99.38	
2023-06	15.44	26.97	-0.35	-97.99	0.1	-94.69	
2023-07	15.96	28.28	-0.32	-84.31	0.15	-77.08	
2023-08	16.14	28.59	-0.32	-78.77	0.15	-71.58	
2023-09	16.34	28.96	-0.31	-58.84	0.16	-49.78	
2023-10	16.03	28.41	-0.32	-62.55	0.13	-57.09	
2023-11	16.53	29.29	-0.3	-37.5	0.15	-28.37	
2023-12	17.07	30.24	-0.27	-2.25	0.18	9.82	
2024-01	16.75	29.67	-0.29	-0.53	0.15	8.04	
2024-02	16.95	30.02	-0.28	-3.32	0.16	3.95	
2024-03	17.43	30.89	-0.26	31.76	0.18	39.24	
2024-04	17.53	31.07	-0.26	39.24	0.18	46.79	
2024-05	19.64	34.92	-0.17	72.46	0.31	78.48	
