month	ct_avg_Tdx收盘价	人均持股
2017-10	29.52	1094	
2017-12	53.79	1559	
2018-03	62.13	2139	
2018-06	70.07	2049	
2018-09	55.03	2166	
2018-12	45.66	8848	
2019-03	57.83	10019	
2019-06	47.35	9523	
2019-09	30.75	11661	
2019-12	28.65	13344	
2020-03	27.06	14369	
2020-06	25.72	13526	
2020-09	28.84	14438	
2020-12	37.65	35110	
2021-03	46.82	49567	
2021-06	64.87	35844	
2021-09	216.12	18890	
2021-12	136.46	20567	
2022-03	128.05	18331	
2022-06	113.72	12317	
2022-09	121.76	15654	
2022-12	90.88	16882	
2023-03	87.1	16975	
2023-06	69.78	18170	
2023-09	61.42	19095	
2023-12	47.89	19761	
2024-03	52.57	21721	
2024-06	48.42	22993	
2024-09	51.07	27073	
