month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2021-02	173.27	2.23	
2021-03	135.15	1.48	
2021-04	146.99	1.66	
2021-05	164.14	1.91	
2021-06	187.57	2.25	
2021-07	169.88	1.88	
2021-08	152.33	1.55	
2021-09	157.18	1.59	
2021-10	166.67	1.7	
2021-11	144.58	1.32	
2021-12	130.28	1.07	
2022-01	115.89	0.82	
2022-02	99.02	0.54	
2022-03	97.64	0.51	
2022-04	97.26	0.5	
2022-05	84.45	0.3	
2022-06	97.45	0.49	
2022-07	114.61	0.73	
2022-08	103.49	0.56	
2022-09	94.9	0.41	
2022-10	84.75	0.25	
2022-11	93.53	0.37	
2022-12	94.36	0.37	
2023-01	113.84	0.63	
2023-02	116.57	0.65	
2023-03	107.68	0.51	
2023-04	98.43	0.37	
2023-05	87.99	0.21	
2023-06	71.43	-0.02	
2023-07	64.65	-0.11	
2023-08	65.97	-0.09	
2023-09	64.17	-0.12	
2023-10	65.45	-0.1	
2023-11	66.92	-0.08	
2023-12	55.09	-0.25	
2024-01	48.37	-0.34	
2024-02	42.42	-0.42	
2024-03	48.08	-0.35	
2024-04	54.14	-0.27	
2024-05	57.3	-0.23	
2024-06	53.06	-0.29	
2024-07	49.96	-0.33	
2024-08	52.07	-0.31	
2024-09	51.67	-0.31	
2024-10	66.24	-0.12	
2024-11	64.35	-0.15	
2024-12	61.71	-0.19	
2025-01	50.41	-0.34	
2025-02	49.52	-0.35	
