month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2012-07	1.92	-0.51	
2012-08	1.88	-0.51	
2012-09	1.87	-0.5	
2012-10	1.95	-0.47	
2012-11	2.06	-0.43	
2012-12	2.17	-0.4	
2013-01	2.35	-0.34	
2013-02	2.39	-0.32	
2013-03	2.57	-0.26	
2013-04	2.76	-0.2	
2013-05	2.92	-0.15	
2013-06	2.45	-0.29	
2013-07	2.24	-0.35	
2013-08	2.24	-0.34	
2013-09	2.3	-0.32	
2013-10	2.37	-0.3	
2013-11	2.36	-0.3	
2013-12	2.34	-0.31	
2014-01	2.35	-0.3	
2014-02	2.65	-0.22	
2014-03	2.58	-0.24	
2014-04	2.54	-0.25	
2014-05	2.36	-0.3	
2014-06	2.29	-0.32	
2014-07	2.34	-0.31	
2014-08	2.6	-0.24	
2014-09	2.68	-0.21	
2014-10	3.01	-0.12	
2014-11	3.23	-0.06	
2014-12	3.73	0.09	
2015-01	3.95	0.14	
2015-02	4.24	0.22	
2015-03	5.52	0.57	
2015-04	6.3	0.78	
2015-05	6.24	0.74	
2015-06	6.79	0.88	
2015-07	5.21	0.44	
2015-08	4.9	0.35	
2015-09	4	0.11	
2015-10	4.08	0.14	
2015-11	4.1	0.15	
2015-12	4.18	0.17	
2016-01	3.7	0.05	
2016-02	3.85	0.09	
2016-03	3.88	0.11	
2016-04	3.71	0.06	
2016-05	3.38	-0.03	
2016-06	3.32	-0.04	
2016-07	3.47	0.01	
2016-08	3.43	0.01	
2016-12	3.44	0.01	
2017-01	3.43	0.02	
2017-02	3.62	0.07	
2017-03	3.57	0.06	
2017-04	3.59	0.07	
2017-07	3.61	0.06	
2017-08	3.63	0.07	
2017-09	3.57	0.05	
2017-10	4.09	0.2	
2017-11	4.57	0.33	
2017-12	4.02	0.17	
2018-01	3.88	0.13	
2018-02	3.48	0.01	
2018-03	3.68	0.07	
2018-04	3.36	-0.02	
2018-05	3.27	-0.04	
2018-06	3	-0.12	
2018-07	2.87	-0.16	
2018-08	2.83	-0.17	
2018-09	2.76	-0.18	
2018-10	2.49	-0.25	
2018-11	2.52	-0.24	
2018-12	2.45	-0.25	
2019-01	2.7	-0.17	
2019-02	3.2	-0.01	
2019-03	3.86	0.19	
2019-04	3.87	0.19	
2019-05	3.41	0.06	
2019-06	3.25	0.01	
2019-07	3.39	0.05	
2019-08	3.3	0.02	
2019-09	3.6	0.12	
2019-10	3.43	0.07	
2019-11	3.55	0.11	
2019-12	4.22	0.32	
2020-01	4.83	0.51	
2020-02	5.92	0.84	
2020-03	5.31	0.64	
2020-04	4.45	0.37	
2020-05	4.95	0.51	
2020-06	5.9	0.78	
2020-07	6.51	0.94	
2020-08	6.53	0.92	
2020-09	6.76	0.96	
2020-10	6.19	0.77	
2020-11	6.84	0.93	
2020-12	7.02	0.96	
2021-01	8.72	1.39	
2021-02	8.98	1.41	
2021-03	9.26	1.44	
2021-04	9.23	1.39	
2021-05	8.45	1.15	
2021-06	7.68	0.92	
2021-07	7.84	0.94	
2021-08	7.45	0.82	
2021-09	6.89	0.66	
2021-10	6.33	0.51	
2021-11	6.31	0.49	
2021-12	6.25	0.46	
2022-01	6.11	0.42	
2022-02	5.76	0.33	
2022-03	5.12	0.17	
2022-04	4.6	0.05	
2022-05	4.29	-0.03	
2022-06	4.45	0.01	
2022-07	4.51	0.02	
2022-08	4.42	-0.01	
2022-09	3.93	-0.12	
2022-10	4.1	-0.09	
2022-11	4.2	-0.07	
2022-12	3.87	-0.14	
2023-01	3.96	-0.13	
2023-02	4.31	-0.05	
2023-03	4.38	-0.04	
2023-04	4.37	-0.05	
2023-05	3.67	-0.2	
2023-06	3.86	-0.16	
2023-07	4.23	-0.09	
2023-08	4.02	-0.13	
2023-09	4.04	-0.13	
2023-10	3.97	-0.15	
2023-11	4.11	-0.11	
2023-12	4.03	-0.13	
2024-01	4.24	-0.08	
2024-02	4.28	-0.07	
2024-03	4.65	0.02	
2024-04	4.94	0.08	
2024-05	4.54	0	
2024-06	4.34	-0.05	
2024-07	4.05	-0.11	
2024-08	3.8	-0.17	
2024-09	3.87	-0.15	
2024-10	4.38	-0.04	
2024-11	4.93	0.08	
2024-12	4.97	0.08	
2025-01	4.96	0.08	
2025-02	5.05	0.09	
