month	ct_avg_Tdx收盘价	人均持股
2004-03	7.97	3671	
2004-06	6.76	3685	
2004-09	4.74	3815	
2004-12	3.93	3886	
2005-03	3.63	3925	
2005-06	2.26	4120	
2005-09	2.22	4670	
2005-12	2.26	5045	
2006-06	2.38	6023	
2006-09	2.19	6231	
2006-12	2.46	6876	
2007-03	4.27	5645	
2007-06	6	7231	
2007-09	5.78	6348	
2007-12	5.34	5726	
2008-03	5.78	5423	
2008-06	4.58	6433	
2008-09	2.96	6580	
2008-12	2.84	6306	
2009-03	3.46	6477	
2009-06	3.86	6775	
2009-09	3.56	6749	
2009-12	4.81	6896	
2010-03	5.48	8074	
2010-06	4.04	8190	
2010-09	3.81	8263	
2010-12	3.49	8391	
2011-03	4.57	8586	
2011-06	2.93	10796	
2011-09	2.2	11744	
2011-12	1.87	10935	
2012-01	2	11119	
2012-03	2.27	11610	
2012-06	2.08	12167	
2012-09	1.87	12378	
2012-12	2.17	13982	
2013-03	2.57	17109	
2013-06	2.45	16756	
2013-09	2.3	16573	
2013-12	2.34	16820	
2014-03	2.58	18503	
2014-06	2.29	18355	
2014-09	2.68	19263	
2014-12	3.73	22101	
2015-03	5.52	19612	
2015-06	6.79	13655	
2015-09	4	13901	
2015-12	4.18	15338	
2016-03	3.88	16499	
2016-06	3.32	16950	
2016-12	3.44	17556	
2017-03	3.57	18796.5	
2017-07	3.61	18607	
2017-08	3.63	18908.5	
2017-09	3.57	18914	
2017-12	4.02	19253	
2018-03	3.68	24269.5	
2018-06	3	24796	
2018-09	2.76	25045	
2018-12	2.45	25279	
2019-02	3.2	26690	
2019-03	3.86	22756	
2019-05	3.41	24380	
2019-06	3.25	24553	
2019-07	3.39	24411	
2019-08	3.3	24881	
2019-09	3.6	25852	
2019-11	3.55	26810	
2019-12	4.22	29176	
2020-01	4.83	29506	
2020-02	5.92	26578.33	
2020-03	5.31	20476.67	
2020-04	4.45	19787.67	
2020-05	4.95	20606.67	
2020-06	5.9	23898.67	
2020-07	6.51	23730	
2020-08	6.53	26036	
2020-09	6.76	25801.33	
2020-10	6.19	24076	
2020-11	6.84	27823.5	
2020-12	7.02	25620.33	
2021-01	8.72	24964	
2021-02	8.98	23301.5	
2021-03	9.26	22915	
2021-04	9.23	19393	
2021-05	8.45	18219.33	
2021-06	7.68	16371	
2021-09	6.89	15723	
2021-12	6.25	16781	
2022-03	5.12	17358	
2022-06	4.45	17608	
2022-09	3.93	18271	
2022-12	3.87	18665	
2023-03	4.38	20146	
2023-06	3.86	27123	
2023-09	4.04	29061	
2023-12	4.03	30160	
2024-03	4.65	31277	
2024-06	4.34	31085	
2024-09	3.87	30322	
