month	ct_avg_Tdx收盘价	股东人数
2004-03	7.97	270848	
2004-06	6.76	269815	
2004-09	4.74	260660	
2004-12	3.93	255904	
2005-03	3.63	253356	
2005-06	2.26	241340	
2005-09	2.22	212947	
2005-12	2.26	197088	
2006-06	2.38	206350	
2006-09	2.19	199477	
2006-12	2.46	180760	
2007-03	4.27	220197	
2007-06	6	315403	
2007-09	5.78	359283	
2007-12	5.34	398318	
2008-03	5.78	420564	
2008-06	4.58	390614	
2008-09	2.96	381909	
2008-12	2.84	384317	
2009-03	3.46	374202	
2009-06	3.86	368592	
2009-09	3.56	370057	
2009-12	4.81	362145	
2010-03	5.48	309300	
2010-06	4.04	342067	
2010-09	3.81	339037	
2010-12	3.49	333862	
2011-03	4.57	326268	
2011-06	2.93	522377	
2011-09	2.2	674754	
2011-12	1.87	726726	
2012-01	2	714649	
2012-03	2.27	684424	
2012-06	2.08	652526	
2012-09	1.87	641387	
2012-12	2.17	566807	
2013-03	2.57	463208	
2013-06	2.45	473305	
2013-09	2.3	488996	
2013-12	2.34	483575	
2014-03	2.58	439591	
2014-06	2.29	443270	
2014-09	2.68	422375	
2014-12	3.73	368079	
2015-03	5.52	416967	
2015-06	6.79	658740	
2015-09	4	647092	
2015-12	4.18	586602	
2016-03	3.88	545114	
2016-06	3.32	531039	
2016-12	3.44	512718	
2017-03	3.57	478894	
2017-07	3.61	483774	
2017-08	3.63	476060.5	
2017-09	3.57	475907	
2017-12	4.02	467540	
2018-03	3.68	483282	
2018-06	3	472986	
2018-09	2.76	468268	
2018-12	2.45	463789	
2019-02	3.2	479128	
2019-03	3.86	561950	
2019-05	3.41	521117	
2019-06	3.25	515611	
2019-07	3.39	518632	
2019-08	3.3	508820	
2019-09	3.6	489699	
2019-11	3.55	477046.5	
2019-12	4.22	433940	
2020-01	4.83	429091	
2020-02	5.92	480636	
2020-03	5.31	618976.67	
2020-04	4.45	640154.33	
2020-05	4.95	614718.67	
2020-06	5.9	530161.67	
2020-07	6.51	533857.5	
2020-08	6.53	487076	
2020-09	6.76	491258	
2020-10	6.19	525882	
2020-11	6.84	455860.5	
2020-12	7.02	494262.67	
2021-01	8.72	515317	
2021-02	8.98	553739.5	
2021-03	9.26	562901.33	
2021-04	9.23	665068.5	
2021-05	8.45	709076	
2021-06	7.68	788420	
2021-09	6.89	820878	
2021-12	6.25	799609	
2022-03	5.12	773077	
2022-06	4.45	761967	
2022-09	3.93	734320	
2022-12	3.87	731411	
2023-03	4.38	677632	
2023-06	3.86	667265	
2023-09	4.04	622787	
2023-12	4.03	600087	
2024-03	4.65	578652	
2024-06	4.34	582209	
2024-09	3.87	596865	
