month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-08	0.55	-0.51	
2005-09	0.59	-0.48	
2005-10	0.53	-0.53	
2005-11	0.55	-0.51	
2005-12	0.6	-0.46	
2006-01	0.6	-0.46	
2006-02	0.65	-0.42	
2006-03	0.63	-0.44	
2006-04	0.63	-0.44	
2006-05	0.63	-0.44	
2006-06	0.97	-0.13	
2006-07	1.02	-0.09	
2006-08	1.06	-0.06	
2006-09	1.11	-0.02	
2006-10	1.18	0.04	
2006-11	1.08	-0.05	
2006-12	1.08	-0.05	
2007-01	1.22	0.06	
2007-02	1.4	0.22	
2007-03	1.83	0.56	
2007-04	2.53	1.14	
2007-05	3.36	1.78	
2007-06	2.34	0.9	
2007-07	2.03	0.64	
2007-08	2.41	0.91	
2007-09	3	1.34	
2007-10	2.92	1.25	
2007-11	3.32	1.5	
2007-12	4.26	2.13	
2008-01	4.63	2.31	
2008-02	3.9	1.73	
2008-03	3.75	1.57	
2008-04	2.68	0.81	
2008-05	2.85	0.9	
2008-06	2.23	0.48	
2008-07	2.22	0.46	
2008-08	1.77	0.16	
2008-09	1.65	0.08	
2008-10	1.27	-0.17	
2008-11	1.18	-0.23	
2008-12	1.4	-0.08	
2009-01	1.44	-0.06	
2009-02	1.76	0.14	
2009-03	1.75	0.14	
2009-04	1.87	0.21	
2009-05	2.01	0.31	
2009-06	2.57	0.67	
2009-07	2.76	0.78	
2009-08	3.06	0.97	
2009-09	3.49	1.22	
2009-10	3.79	1.4	
2009-11	4.28	1.68	
2009-12	4.02	1.48	
2010-01	4.28	1.61	
2010-02	4.24	1.55	
2010-03	4.39	1.61	
2010-04	4.25	1.49	
2010-05	3.66	1.12	
2010-06	3.88	1.2	
2010-07	3.84	1.16	
2010-08	4.44	1.47	
2010-09	4.32	1.36	
2010-10	4.91	1.64	
2010-11	5.54	1.92	
2010-12	5.49	1.83	
2011-01	4.68	1.38	
2011-02	4.66	1.32	
2011-03	4.96	1.43	
2011-04	4.9	1.36	
2011-05	4.7	1.23	
2011-06	4.25	0.99	
2011-07	4.24	0.95	
2011-08	3.84	0.75	
2011-09	3.65	0.64	
