month	ct_avg_Tdx收盘价	人均持股
1997-12	10.98	1232	
1998-12	8.09	1271	
1999-12	10.08	2080	
2000-12	20.15	6631	
2001-12	9.59	4916	
2002-06	8.6	4340	
2002-09	6.04	3626	
2002-12	5.07	3695	
2003-03	5.28	3802	
2003-06	4.84	3954	
2003-09	4.19	3977	
2003-12	3.95	3961	
2004-03	4.63	4026	
2004-06	3.8	4095	
2004-09	3.76	4091	
2004-12	3.26	4162	
2005-03	2.97	4287	
2005-06	2.16	4392	
2005-09	2.44	4601	
2005-12	2.45	4698	
2006-03	2.6	4933	
2006-06	3.91	4758	
2006-09	2.87	6825	
2006-12	2.78	6907	
2007-03	4.75	5029	
2007-06	6.07	3568	
2007-09	7.7	5631	
2007-12	11.03	6252	
2008-03	9.72	5090	
2008-06	5.77	5547	
2008-09	4.28	6733	
2008-12	3.62	7013	
2009-03	4.53	6686	
2009-06	6.64	7507	
2009-09	9.02	14345	
2009-12	10.42	14141	
2010-03	11.37	12054	
2010-06	10.04	13984	
2010-09	11.19	16907	
2010-12	14.22	20157	
2011-03	12.84	17792	
2011-06	10.99	18336	
2011-09	9.44	17682	
2011-12	6.29	18188	
2012-03	6.91	16849	
2012-06	5.36	16988	
2012-09	4.7	14495	
2012-12	4.13	15067	
2013-03	5.39	15227	
2013-06	5.11	15790	
2013-09	6.57	13866	
2013-12	5.94	14065	
2014-03	6.74	14496	
2014-06	6.2	15173	
2014-12	23.69	12674	
2015-03	23.89	14368	
2015-06	33.44	10766	
2015-09	13.85	9014	
2015-12	26.71	7033	
2016-03	17.28	26298	
2016-06	17.33	29371	
2016-09	16.3	28754	
2016-12	15.77	30002	
2017-02	15.71	30578	
2017-03	15.38	31968	
2017-06	15.25	37966	
2017-09	16.19	37972	
2017-12	14.16	40991	
2018-03	12.42	79808	
2018-06	9.92	83897	
2018-09	8.35	83342	
2018-12	9.7	91568	
2019-03	13.86	86186	
2019-06	13.53	91690	
2019-09	13.24	89165	
2019-12	12.13	66713	
2020-03	13.12	72963	
2020-06	12.17	75317	
2020-09	14.96	61630	
2020-12	14.11	60947	
2021-03	12.26	60277	
2021-06	11.41	88225	
2021-09	9.31	75759	
2021-12	8.24	71280	
2022-03	7.12	71121	
2022-06	6.43	71049	
2022-09	6.31	76715	
2022-12	6.58	75830	
2023-03	6.88	79556	
2023-06	7.23	82147	
2023-09	7.08	87184	
2023-12	6.82	84985	
2024-03	6.68	84238	
2024-06	5.9	83059	
2024-09	6.13	72448	
