month	ct_avg_Tdx收盘价	股东人数
1997-12	10.98	24358	
1998-12	8.09	28335	
1999-12	10.08	17306	
2000-12	20.15	7058	
2001-12	9.59	19041	
2002-06	8.6	21565	
2002-09	6.04	33555	
2002-12	5.07	32930	
2003-03	5.28	32005	
2003-06	4.84	30777	
2003-09	4.19	30593	
2003-12	3.95	30719	
2004-03	4.63	30220	
2004-06	3.8	29713	
2004-09	3.76	29743	
2004-12	3.26	29239	
2005-03	2.97	28384	
2005-06	2.16	27706	
2005-09	2.44	26449	
2005-12	2.45	25898	
2006-03	2.6	24667	
2006-06	3.91	25575	
2006-09	2.87	28283	
2006-12	2.78	27950	
2007-03	4.75	38383	
2007-06	6.07	54105	
2007-09	7.7	46767	
2007-12	11.03	42122	
2008-03	9.72	51744	
2008-06	5.77	47476	
2008-09	4.28	47169	
2008-12	3.62	45285	
2009-03	4.53	47495	
2009-06	6.64	42303	
2009-09	9.02	29912	
2009-12	10.42	30343	
2010-03	11.37	35596	
2010-06	10.04	30684	
2010-09	11.19	25379	
2010-12	14.22	21287	
2011-03	12.84	24117	
2011-06	10.99	23401	
2011-09	9.44	24266	
2011-12	6.29	23591	
2012-03	6.91	25466	
2012-06	5.36	25258	
2012-09	4.7	29602	
2012-12	4.13	28478	
2013-03	5.39	28180	
2013-06	5.11	27174	
2013-09	6.57	30944	
2013-12	5.94	30507	
2014-03	6.74	29600	
2014-06	6.2	28280	
2014-12	23.69	33856	
2015-03	23.89	29863	
2015-06	33.44	39854	
2015-09	13.85	47604	
2015-12	26.71	61007	
2016-03	17.28	74621	
2016-06	17.33	66814	
2016-09	16.3	68247	
2016-12	15.77	65407	
2017-02	15.71	64176	
2017-03	15.38	61385	
2017-06	15.25	51688	
2017-09	16.19	51679	
2017-12	14.16	47873	
2018-03	12.42	46288	
2018-06	9.92	44032	
2018-09	8.35	44325	
2018-12	9.7	45582	
2019-03	13.86	48428	
2019-06	13.53	45521	
2019-09	13.24	46810	
2019-12	12.13	62564	
2020-03	13.12	57205	
2020-06	12.17	55417	
2020-09	14.96	67724	
2020-12	14.11	69357	
2021-03	12.26	70129	
2021-06	11.41	72828	
2021-09	9.31	84812	
2021-12	8.24	90142	
2022-03	7.12	90343	
2022-06	6.43	90435	
2022-09	6.31	83756	
2022-12	6.58	84733	
2023-03	6.88	80765	
2023-06	7.23	78217	
2023-09	7.08	73698	
2023-12	6.82	75605	
2024-03	6.68	76276	
2024-06	5.9	77358	
2024-09	6.13	88688	
