month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2021-12	2.04	-81.44	
2022-01	2.06	-75.56	
2022-02	1.74	-95.65	
2022-03	1.5	-97.36	
2022-04	1.4	-98.03	
2022-05	1.6	-78.43	
2022-06	1.63	-68.92	
2022-07	1.44	-86.82	
2022-08	1.42	-84.94	
2022-09	1.62	-52.76	
2022-10	1.99	-3.24	
2022-11	2.14	25.04	
2022-12	2.03	30.4	
2023-01	2.23	53.07	
2023-02	2.35	74.29	
2023-03	2.75	88.39	
2023-04	3.55	90.32	
2023-05	3.34	82.28	
2023-06	3.8	96.16	
2023-07	3.46	78.36	
2023-08	3.16	54.11	
2023-09	2.9	22.54	
2023-10	2.66	4.1	
2023-11	2.53	-20.05	
2023-12	2.54	-32.57	
2024-01	1.98	-58.16	
2024-02	1.9	-64.8	
2024-03	2.39	-50.3	
2024-04	2.34	-49.38	
2024-05	2.25	-54.64	
2024-06	2.04	-79.46	
2024-07	1.57	-89.75	
2024-08	1.53	-93.71	
2024-09	1.51	-90.23	
2024-10	2.13	-39.43	
2024-11	2.3	-6.89	
2024-12	2.43	16.28	
2025-01	2.14	13.51	
