month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2003-01	0.8	-69.51	
2003-02	0.86	-65.83	
2003-03	0.87	-60.88	
2003-04	1.13	16.76	
2003-05	1.23	55	
2003-06	1.14	58.8	
2003-07	1.09	58.04	
2003-08	1.03	37.67	
2003-09	0.91	-8.85	
2003-10	0.88	-31.1	
2003-11	0.91	-34.42	
2003-12	1	-6.02	
2004-01	1.16	38.81	
2004-02	1.21	58.84	
2004-03	1.16	65.64	
2004-04	1.13	52.27	
2004-05	1.12	40.12	
2004-06	0.97	-5.03	
2004-07	0.95	-33.2	
2004-08	0.97	-36	
2004-09	0.98	-41.24	
2004-10	0.89	-58.82	
2004-11	0.87	-69.72	
2004-12	0.83	-86.3	
2005-01	0.77	-93.62	
2005-02	0.86	-74.93	
2005-03	0.83	-74.92	
2005-04	0.84	-63.39	
2005-05	0.84	-50	
2005-06	0.87	-25.61	
2005-07	0.86	-19.64	
2005-08	0.97	36.72	
2005-09	1.01	58.16	
2005-10	0.98	58.87	
2005-11	0.97	61.52	
2005-12	1.08	86.24	
2006-01	1.11	87.22	
2006-02	1.26	94.12	
2006-03	1.35	96.08	
2006-04	1.5	97.86	
2006-05	1.66	98.11	
2006-06	1.55	84.01	
2006-07	1.6	86.05	
2006-08	1.56	71.31	
2006-09	1.83	94.26	
2006-10	2.19	98.06	
2006-11	2.49	98.17	
2006-12	3.26	99.53	
2007-01	4.07	98.66	
2007-02	4.54	96.85	
2007-03	4.38	89.16	
2007-04	4.77	96.13	
2007-05	5.06	95.68	
2007-06	5.02	91.03	
2007-07	5.67	97.97	
2007-08	7.04	99.22	
2007-09	7.15	88.97	
2007-10	7.32	90.43	
2007-11	7.28	86.57	
2007-12	6.69	57.68	
2008-01	6.46	43.26	
2008-02	5.91	6.07	
2008-03	5.48	-13.05	
2008-04	4.81	-36.52	
2008-05	4.53	-48.48	
2008-06	3.65	-69.69	
2008-07	3.49	-77.99	
2008-08	3.43	-83.93	
2008-09	3.06	-91.26	
2008-10	2.54	-97.23	
2008-11	2.53	-91.12	
2008-12	2.48	-92.16	
2009-01	2.5	-87.98	
2009-02	2.84	-55.22	
2009-03	2.84	-41.27	
2009-04	3.27	-1.66	
2009-05	3.71	21.78	
2009-06	4.51	45.29	
2009-07	4.85	62.07	
2009-08	4.42	60.67	
2009-09	3.95	35.27	
2009-10	4.44	54.52	
2009-11	4.84	77.85	
2009-12	4.54	65.41	
2010-01	4.53	63.39	
2010-02	4.27	22.38	
2010-03	4.4	18.75	
2010-04	4.32	19.81	
2010-05	3.99	-36.7	
2010-06	3.7	-56.53	
2010-07	3.79	-58.81	
2010-08	3.93	-44.89	
2010-09	3.7	-64.94	
2010-10	3.97	-44.48	
2010-11	3.83	-38.35	
2010-12	3.63	-81.56	
2011-01	3.6	-90.71	
2011-02	3.67	-77.68	
2011-03	3.81	-47.63	
2011-04	4.29	13.35	
2011-05	4.25	41.28	
2011-06	4.21	55.44	
2011-07	4.12	56.25	
2011-08	4.06	31.95	
2011-09	4.21	62.2	
2011-10	4.25	60.05	
2011-11	4.37	75.69	
2011-12	4.35	82.22	
2012-01	4.54	88.16	
2012-02	4.71	95.67	
2012-03	4.64	84.42	
2012-04	4.67	82.04	
2012-05	4.79	87.7	
2012-06	4.5	48.75	
2012-07	4.53	32.26	
2012-08	4.56	23.41	
2012-09	4.41	-12.5	
2012-10	4.62	2.78	
2012-11	4.82	55.32	
2012-12	5.65	88.99	
2013-01	7	99.46	
2013-02	8.25	94.7	
2013-03	8.05	91.54	
2013-04	7.62	77.58	
2013-05	8.17	91.68	
2013-06	7.44	68.07	
2013-07	6.88	34.39	
2013-08	7.14	26.1	
2013-09	7.89	53.99	
2013-10	7.49	38.84	
2013-11	7.1	0.98	
2013-12	6.58	-29.46	
2014-01	5.89	-55.99	
2014-02	6.2	-58.04	
2014-03	6.14	-67.05	
2014-04	6.4	-42.43	
2014-05	6.14	-63.62	
2014-06	6.11	-69.46	
2014-07	6.12	-73.06	
2014-08	6.31	-28.45	
2014-09	6.22	-26.23	
2014-10	6.19	-31.1	
2014-11	6.5	13.93	
2014-12	9.25	69.37	
2015-01	9.99	84.29	
2015-02	9.17	75.66	
2015-03	9.29	77.56	
2015-04	10.36	93.67	
2015-05	10.43	88.48	
2015-06	10.13	78.61	
2015-07	9.7	54.7	
2015-08	8.84	17.94	
2015-09	8.76	-5.18	
2015-10	8.68	-20.8	
2015-11	8.84	-18.2	
2015-12	9.09	-21.47	
2016-01	8.64	-29.95	
2016-02	8.52	-53.33	
2016-03	9.2	-14.01	
2016-04	9.34	23.79	
2016-05	9.23	36.82	
2016-06	9.16	36.3	
2016-07	9.45	61.95	
2016-08	9.6	81.95	
2016-09	9.63	89.64	
2016-10	9.69	95.93	
2016-11	9.67	82.14	
2016-12	9.78	83.2	
2017-01	9.53	48.71	
2017-02	9.51	35.71	
2017-03	9.15	-18.67	
2017-04	8.49	-54.02	
2017-05	8.2	-67.63	
2017-06	8.45	-68.55	
2017-07	8.93	-47.96	
2017-08	8.92	-38.24	
2017-09	8.8	-44.94	
2017-10	8.81	-45.12	
2017-11	9.28	8.64	
2017-12	9.32	36.78	
2018-01	9.65	58.52	
2018-02	9.47	58.15	
2018-03	8.97	25.61	
2018-04	8.53	-19.74	
2018-05	8.48	-40.54	
2018-06	7.96	-63.48	
2018-07	7.66	-73.94	
2018-08	7.76	-83.35	
2018-09	7.98	-67.72	
2018-10	8.13	-50.15	
2018-11	8.12	-41.07	
2018-12	7.76	-62.19	
2019-01	7.63	-74.72	
2019-02	8.07	-47.26	
2019-03	8.51	9.69	
2019-04	8.55	37.33	
2019-05	8.08	9.51	
2019-06	8.28	36.23	
2019-07	8.37	52.48	
2019-08	8.09	6.29	
2019-09	8.41	35.62	
2019-10	8.57	67.46	
2019-11	8.56	73.04	
2019-12	8.67	86.73	
2020-01	8.76	90.79	
2020-02	8.15	24.78	
2020-03	7.96	-19.76	
2020-04	8	-38.69	
2020-05	8.02	-50.25	
2020-06	7.92	-68.17	
2020-07	8.42	-9.16	
2020-08	8.27	1.28	
2020-09	8.04	-40.06	
2020-10	7.91	-68.19	
2020-11	7.68	-75.59	
2020-12	7.73	-79.89	
2021-01	7.66	-85.98	
2021-02	7.65	-87.74	
2021-03	7.7	-70.22	
2021-04	7.23	-97.58	
2021-05	6.92	-95.78	
2021-06	6.88	-96.26	
2021-07	6.56	-99.8	
2021-08	6.2	-97.85	
2021-09	6.23	-90	
2021-10	6.08	-96.15	
2021-11	6.03	-94.93	
2021-12	6.05	-88.39	
2022-01	6.11	-68.05	
2022-02	6.12	-57.48	
2022-03	5.87	-87.23	
2022-04	5.83	-90.13	
2022-05	5.8	-87.83	
2022-06	6	-55.48	
2022-07	6	-35.93	
2022-08	5.93	-51.01	
2022-09	5.79	-71.17	
2022-10	5.51	-89.79	
2022-11	5.63	-82.67	
2022-12	5.7	-73.3	
2023-01	5.67	-74.78	
2023-02	5.63	-78.66	
2023-03	5.61	-83.07	
2023-04	5.78	-36.94	
2023-05	6.65	37.01	
2023-06	6.47	54.96	
2023-07	6.69	77.68	
2023-08	6.87	88.86	
2023-09	6.62	72.14	
2023-10	6.39	49.58	
2023-11	6.62	61.36	
2023-12	6.58	50.81	
2024-01	6.61	28.65	
2024-02	6.96	74.11	
2024-03	6.96	82.52	
2024-04	6.91	79.29	
2024-05	6.81	64.42	
2024-06	6.54	19.6	
2024-07	6.73	17.24	
2024-08	6.36	-28.85	
2024-09	6.39	-43.94	
2024-10	7.16	21.23	
2024-11	7.33	59.31	
2024-12	7.72	88.84	
2025-01	7.66	86.66	
