month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2012-10	1.68	71.19	
2012-11	1.47	39.94	
2012-12	1.4	4.8	
2013-01	1.57	39.91	
2013-02	1.64	52.5	
2013-03	1.79	73.3	
2013-04	1.66	57.79	
2013-05	1.83	75.32	
2013-06	1.77	76.15	
2013-07	1.77	70.92	
2013-08	2.12	86.97	
2013-09	2.22	92.2	
2013-10	2.18	86.36	
2013-11	2.15	77.76	
2013-12	2.33	92.78	
2014-01	2.95	97.11	
2014-02	2.79	86.05	
2014-03	2.92	93.07	
2014-04	3.05	93.96	
2014-05	3.33	95.58	
2014-06	3.5	96.38	
2014-07	3.45	86.8	
2014-08	3.68	91.58	
2014-09	3.75	89.54	
2014-10	3.68	83.28	
2014-11	3.51	56.96	
2014-12	3.29	21.16	
2015-01	3.66	36.52	
2015-02	3.92	66.67	
2015-03	4.35	88.19	
2015-04	4.69	96.22	
2015-05	5.15	97.32	
2015-06	5.86	96.13	
2015-07	5.75	88.78	
2015-08	5.46	79.34	
2015-09	4.65	36.7	
2015-10	5.32	53.15	
2015-11	5.65	70.66	
2015-12	5.66	72.79	
2016-01	4.64	9.55	
2016-02	4.8	-14.05	
2016-03	5.05	-12.66	
2016-04	4.75	-41.87	
2016-05	4.67	-59.18	
2016-06	4.88	-37.5	
2016-07	4.66	-49.19	
2016-08	4.82	-44.02	
2016-09	5.14	17.68	
2016-10	5.52	52.06	
2016-11	5.39	57.02	
2016-12	5.12	43.63	
2017-01	5.06	32.19	
2017-02	5.48	67.71	
2017-03	5.93	88.32	
2017-04	6.46	94	
2017-05	7.1	98.7	
2017-06	7.24	93.02	
2017-07	7.66	97.92	
2017-08	7.89	93.52	
2017-09	7.89	86.57	
2017-10	8.57	91.07	
2017-11	9.6	97.16	
2017-12	9.27	85.25	
2018-01	8.71	65.42	
2018-02	9	63.57	
2018-03	9.52	85.19	
2018-04	8.62	48.91	
2018-05	8.79	30.84	
2018-06	9	46.74	
2018-07	8.94	17.25	
2018-08	8.86	17.08	
2018-09	8.06	-19.64	
2018-10	7.88	-55.56	
2018-11	7.7	-68.71	
2018-12	7.14	-84.46	
2019-01	7.41	-74.96	
2019-02	9.41	-16.79	
2019-03	11.11	30.44	
2019-04	12.82	70.11	
2019-05	10.96	74.33	
2019-06	11.26	77.4	
2019-07	13.23	92.28	
2019-08	15	96.87	
2019-09	16.95	97.59	
2019-10	19.13	98.91	
2019-11	22.12	97.28	
2019-12	23.2	95.37	
2020-01	26.71	99.33	
2020-02	29.84	98.35	
2020-03	26.49	79.14	
2020-04	27.2	77.42	
2020-05	30.04	89.19	
2020-06	36.2	97.5	
2020-07	46.72	98.1	
2020-08	45.95	89.58	
2020-09	46.56	88.72	
2020-10	49.57	93.69	
2020-11	46.05	76.45	
2020-12	44.79	55.01	
2021-01	47.89	73.35	
2021-02	41.96	29.17	
2021-03	33.65	-17.39	
2021-04	29.89	-40.39	
2021-05	30.46	-49.9	
2021-06	35.05	-34.99	
2021-07	35.91	-28.9	
2021-08	32.98	-51.62	
2021-09	29.55	-76.12	
2021-10	31.52	-66.69	
2021-11	34.66	-29.99	
2021-12	38.32	8.11	
2022-01	40.23	41.68	
2022-02	36.69	36.33	
2022-03	30.04	-15.84	
2022-04	24.51	-53.95	
2022-05	25.57	-63.34	
2022-06	28.32	-64.58	
2022-07	27.48	-71.05	
2022-08	31.2	-31.25	
2022-09	28.96	-35.63	
2022-10	24.16	-73.49	
2022-11	26.97	-66.07	
2022-12	26.74	-61.04	
2023-01	25.65	-76.45	
2023-02	27.08	-52.54	
2023-03	24.96	-77.25	
2023-04	24.71	-76.04	
2023-05	22.94	-90.31	
2023-06	24.9	-70.22	
2023-07	28.13	-17.09	
2023-08	27.79	4.15	
2023-09	25.57	-19.38	
2023-10	27.01	6.41	
2023-11	27.14	25.93	
2023-12	27.17	26.91	
2024-01	25.5	11.89	
2024-02	23.33	-47.7	
2024-03	24.6	-48.21	
2024-04	23.9	-64.6	
2024-05	26.64	-17.19	
2024-06	30.3	26.93	
2024-07	33.93	71.97	
2024-08	31.57	79.75	
2024-09	32.29	78.66	
2024-10	37.51	95.83	
2024-11	34.18	77.89	
2024-12	34.96	79.67	
2025-01	33.98	65.53	
