month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2015-08	16.75	4.02	0.03	-14.41	1.5	42.35	
2015-09	10.56	2.54	-0.35	-42.95	0.56	-11.43	
2015-10	12.69	3.05	-0.22	-45.59	0.85	-16.23	
2015-11	13.99	3.36	-0.13	-43.03	1	-14.84	
2015-12	12.63	3.03	-0.22	-75.66	0.78	-35.99	
2016-01	9.16	2.2	-0.43	-90.49	0.29	-62.99	
2016-02	8.56	2.05	-0.46	-89.46	0.19	-67.56	
2016-03	8.27	1.99	-0.48	-91.42	0.15	-80.2	
2016-04	9.02	2.12	-0.43	-74.88	0.22	-71.83	
2017-11	9.52	2.02	-0.39	-71.42	0.02	-6.41	
2017-12	11.85	2.86	-0.24	-42.9	0.42	84.78	
2018-01	10.7	2.58	-0.31	-38.11	0.27	84.29	
2018-02	8.3	2.06	-0.47	-64.19	0	45.12	
2018-03	9.59	2.32	-0.38	-63.15	0.13	54.18	
2018-04	10.77	2.65	-0.3	-25.52	0.27	84.72	
2018-05	10.52	2.58	-0.32	-5.95	0.23	78.61	
2018-06	7.87	1.9	-0.49	-61.7	-0.1	8.3	
2018-07	8.32	2.01	-0.46	-75.37	-0.06	-20.86	
2018-08	7.65	1.85	-0.51	-84.67	-0.14	-48.41	
2018-09	7.53	1.82	-0.52	-82.71	-0.15	-64	
2018-10	5.89	1.43	-0.62	-93.05	-0.33	-82.49	
2018-11	6.28	1.52	-0.6	-85.8	-0.3	-80.6	
2018-12	7.15	1.73	-0.54	-65.22	-0.2	-64.15	
2019-01	7.45	1.8	-0.52	-44.85	-0.17	-44.97	
2019-02	9.64	2.33	-0.38	-5.6	0.07	-0.18	
2019-03	10.01	2.42	-0.35	18.96	0.11	28.27	
2019-04	10.6	2.57	-0.32	48.68	0.17	52.51	
2019-05	9.65	2.33	-0.38	43.35	0.06	47.19	
