month	ct_avg_Tdx收盘价	股东人数
2011-06	25.45	169	
2011-09	21.16	177	
2011-12	22.25	187	
2012-03	26.5	188	
2012-06	22.59	199	
2012-09	15.64	206	
2012-12	17.59	200	
2013-03	23.6	191	
2013-06	32.4	35096	
2013-09	38.01	195	
2013-12	37.33	190	
2014-03	52.48	177	
2014-06	46.74	177	
2014-09	50.65	163	
2014-12	39.73	161	
2015-03	52.26	171	
2015-06	68.66	155	
2015-09	54.02	159	
2015-12	62.89	159	
2016-03	55.01	159	
2016-06	59.71	155	
2016-09	57.11	148	
2016-12	51.2	149	
2017-03	49.71	149	
2017-06	50.67	148	
2017-09	57.06	138	
2017-12	62.68	133	
2018-03	62.77	131	
2018-06	48.32	132	
2018-09	44.86	138	
2018-12	54.83	137	
2019-03	54.22	141	
2019-06	49.95	146	
2019-09	49.96	147	
2019-12	44.95	155	
2020-03	57.4	158	
2020-06	64.56	152	
2020-09	100.73	116	
2020-12	178.11	107	
2021-03	179.69	113	
2021-06	222.74	115	
2021-09	258.97	113	
2021-12	286.42	118	
2022-03	235.31	121	
2022-06	334.73	119	
2022-09	272.78	112	
2022-12	264.62	110	
2023-03	248.93	110	
2023-06	261.67	111	
2023-09	245.7	110	
2023-12	194.1	111	
2024-03	205.67	108	
2024-06	247.84	300085	
2024-09	258.45	113	
