month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2018-02	33.65	40.28	
2018-03	39.64	58.32	
2018-04	39.1	72.77	
2018-05	40.27	84.17	
2018-06	38.96	74.91	
2018-07	41.19	76.79	
2018-08	38.56	61.76	
2018-09	35.51	28.06	
2018-10	30.96	-10.23	
2018-11	35.22	-2.07	
2018-12	38.2	25.13	
2019-01	35.86	3.08	
2019-02	38.11	1.55	
2019-03	45.01	56.55	
2019-04	43.04	65.26	
2019-05	41.65	54.29	
2019-06	39.66	33.13	
2019-07	38.43	11.96	
2019-08	39.8	12.18	
2019-09	47.64	73.84	
2019-10	26.98	-1.49	
2019-11	30.13	-49.19	
2019-12	33.27	-51.58	
2020-01	40.8	-17.47	
2020-02	48.31	19.73	
2020-03	44.08	26.99	
2020-04	42.69	39.58	
2020-05	48.85	67.01	
2020-06	58.46	85.67	
2020-07	67.17	94.6	
2020-08	64.84	84.91	
2020-09	67.22	84.86	
2020-10	74.69	95.2	
2020-11	71.85	85.2	
2020-12	67.33	61.02	
2021-01	80.43	87.68	
2021-02	75.89	81.43	
2021-03	59.93	29.27	
2021-04	63.33	1.7	
2021-05	70.03	23.26	
2021-06	69.37	35.03	
2021-07	58.46	-30.97	
2021-08	53.39	-62.62	
2021-09	43.37	-84.82	
2021-10	40.14	-88.62	
2021-11	44.83	-75.93	
2021-12	49.65	-58.93	
2022-01	45.71	-56.95	
2022-02	35.64	-84.93	
2022-03	32.04	-92.32	
2022-04	30.43	-95.02	
2022-05	35.64	-75.38	
2022-06	34.84	-74.62	
2022-07	31.14	-88.18	
2022-08	30.02	-88.98	
2022-09	26.37	-95.66	
2022-10	23.56	-98.27	
2022-11	25.09	-85.27	
2022-12	28.06	-61.53	
2023-01	32.08	-23.66	
2023-02	33.79	-0.4	
2023-03	36.46	25.93	
2023-04	36.81	34.07	
2023-05	31.17	5.13	
2023-06	35.01	15.71	
2023-07	33.72	28.02	
2023-08	31.37	0.62	
2023-09	28.06	-45.4	
2023-10	26.39	-57.56	
2023-11	27.45	-59.66	
2023-12	27.78	-61.1	
2024-01	22.77	-90.75	
2024-02	23.07	-88.46	
2024-03	25	-73.94	
2024-04	23.33	-88.17	
2024-05	24.36	-72.19	
2024-06	21.8	-89.52	
2024-07	19.9	-94.84	
2024-08	19.85	-88.76	
2024-09	19.58	-91.3	
2024-10	25.11	-30.41	
2024-11	27.78	9.91	
2024-12	29.04	36.28	
2025-01	26.17	34.62	
2025-02	28.56	52.5	
