month	ct_avg_Tdx收盘价	人均持股
2007-09	24.6	2207	
2007-12	21.04	2735	
2008-03	15.96	2756	
2008-06	11.65	2968	
2008-09	7.42	6801	
2008-12	7.19	6761	
2009-03	9.32	6557	
2009-06	11.58	8252	
2009-09	12.42	8696	
2009-12	16.1	9746	
2010-03	15.72	8175	
2010-06	11.29	7198	
2010-09	12.57	17081	
2010-12	12.28	15864	
2011-03	13.21	18298	
2011-06	10.9	17970	
2011-09	9.59	18086	
2011-12	9.34	18646	
2012-03	9.69	18278	
2012-06	9.71	18000	
2012-09	9.24	18678	
2012-12	9.65	20632	
2013-03	11.06	19716	
2013-06	9.36	19087	
2013-09	9.13	19178	
2013-12	9.33	23226	
2014-03	8.76	23025	
2014-06	9.08	23683	
2014-09	9.86	25605	
2014-12	14.41	23997	
2015-03	16.8	22491	
2015-06	21.05	20558	
2015-09	11.6	30241	
2015-12	15.49	34076	
2016-03	13.25	27014	
2016-06	14.55	40702	
2016-09	15.81	39792	
2016-12	17.14	46249	
2017-03	18.14	50331	
2017-06	18.24	51447	
2017-09	16.03	59138	
2017-12	17.57	65393	
2018-03	19.69	62711	
2018-06	17.11	58798	
2018-09	16.63	67825	
2018-12	16.4	59691	
2019-03	20.01	77675	
2019-06	23.16	82173	
2019-09	24.28	82358	
2019-12	27.57	80450	
2020-03	25.07	64137	
2020-06	26.37	59793	
2020-09	33.31	53441	
2020-12	35.32	46372	
2021-03	39.96	50994	
2021-06	40.54	47565	
2021-09	34.71	47094	
2021-12	38.42	59878	
2022-03	37.08	61933	
2022-06	33.79	56653	
2022-09	30.93	55779	
2022-12	31.78	62785	
2023-03	28.23	41590	
2023-06	25.89	41586	
2023-09	27.71	51128	
2023-12	20.48	39026	
2024-03	21.24	39157	
2024-06	22.83	47301	
2024-09	20.14	49559	
