month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2022-06	139.65	-86.18	
2022-07	150.22	-86.05	
2022-08	133.2	-95.73	
2022-09	119.56	-98.38	
2022-10	119.19	-89.4	
2022-11	142.68	-62.99	
2022-12	134.72	-59.13	
2023-01	135.35	-53.57	
2023-02	129.19	-66.03	
2023-03	121.35	-83.5	
2023-04	113.51	-88.53	
2023-05	97.94	-95.89	
2023-06	68.87	-96.74	
2023-07	66.7	-94.09	
2023-08	60.19	-95.42	
2023-09	48.92	-98.88	
2023-10	45.06	-98.84	
2023-11	48.03	-83.64	
2023-12	56.81	-67.94	
2024-01	69.33	-30.6	
2024-02	61.94	-32.53	
2024-03	72.22	4.12	
2024-04	68.17	6.21	
2024-05	66.84	1.16	
2024-06	66.42	-6.01	
2024-07	67.94	16.15	
2024-08	68.97	41.6	
2024-09	70.39	54.89	
2024-10	74.03	65.03	
2024-11	73	62.8	
2024-12	74.75	65.38	
2025-01	68.73	15.03	
2025-02	67.93	-5.36	
