month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-08	0.72	0.06	
2008-09	0.59	-0.13	
2008-10	0.47	-0.3	
2008-11	0.47	-0.3	
2008-12	0.53	-0.2	
2009-01	0.52	-0.21	
2009-02	0.67	0.02	
2009-03	0.64	-0.02	
2009-04	0.72	0.11	
2009-05	0.78	0.2	
2009-06	0.83	0.28	
2009-07	0.97	0.49	
2009-08	0.96	0.48	
2009-09	0.89	0.37	
2009-10	0.92	0.42	
2009-11	1.04	0.6	
2009-12	1.04	0.6	
2010-01	1	0.54	
2010-02	0.92	0.42	
2010-03	0.96	0.48	
2010-04	1.01	0.55	
2010-05	0.91	0.38	
2010-06	0.8	0.21	
2010-07	0.72	0.09	
2010-08	0.77	0.17	
2010-09	0.73	0.11	
2010-10	0.77	0.17	
2010-11	0.79	0.2	
2010-12	0.78	0.16	
2011-01	0.71	0.06	
2011-02	0.71	0.06	
2011-03	0.73	0.09	
2011-04	0.75	0.12	
2011-05	0.69	0.01	
2011-06	0.62	-0.09	
2011-07	0.62	-0.09	
2011-08	0.55	-0.19	
2011-09	0.52	-0.24	
2011-10	0.48	-0.29	
2011-11	0.55	-0.19	
2011-12	0.45	-0.34	
2012-01	0.44	-0.35	
2012-02	0.47	-0.31	
2012-03	0.48	-0.29	
2012-04	0.49	-0.28	
2012-05	0.49	-0.28	
2012-06	0.47	-0.31	
2012-07	0.44	-0.35	
2012-08	0.44	-0.35	
2012-09	0.44	-0.35	
2012-10	0.46	-0.32	
2012-11	0.46	-0.32	
2012-12	0.45	-0.34	
2013-01	0.47	-0.32	
2013-02	0.48	-0.3	
2013-03	0.46	-0.33	
2013-04	0.45	-0.35	
2013-05	0.47	-0.32	
2013-06	0.45	-0.35	
2013-07	0.44	-0.37	
2013-08	0.48	-0.31	
2013-09	0.5	-0.29	
2013-10	0.53	-0.24	
2013-11	0.51	-0.28	
2013-12	0.51	-0.28	
2014-01	0.47	-0.34	
2014-02	0.49	-0.32	
2014-03	0.51	-0.29	
2014-04	0.51	-0.29	
2014-05	0.47	-0.36	
2014-06	0.45	-0.38	
2014-07	0.47	-0.36	
2014-08	0.51	-0.3	
2014-09	0.6	-0.19	
2014-10	0.64	-0.14	
2014-11	0.65	-0.12	
2014-12	0.72	-0.04	
2015-01	0.76	0.01	
2015-02	0.77	0.01	
2015-03	0.9	0.18	
2015-04	1.16	0.51	
2015-05	1.21	0.57	
2015-06	1.59	1.04	
2015-07	0.96	0.22	
2015-08	0.96	0.22	
2015-09	0.76	-0.03	
2015-10	0.83	0.08	
2015-11	0.94	0.24	
2015-12	0.99	0.32	
2016-01	0.79	0.07	
2016-02	0.72	-0.01	
2016-03	0.72	0	
2016-04	0.75	0.04	
2016-05	0.68	-0.03	
2016-06	0.68	-0.03	
2016-07	0.71	0.03	
2016-08	0.72	0.06	
2016-09	0.73	0.07	
2016-10	0.75	0.1	
2016-11	0.82	0.21	
2016-12	0.83	0.22	
2017-01	0.83	0.22	
2017-02	0.83	0.2	
2017-03	0.82	0.19	
2017-04	0.82	0.19	
2017-05	0.82	0.17	
2017-06	0.82	0.17	
2017-07	0.82	0.17	
2017-08	0.82	0.17	
2017-09	0.82	0.17	
2017-10	0.97	0.39	
2017-11	0.95	0.36	
2017-12	0.9	0.29	
2018-01	0.94	0.34	
2018-02	0.98	0.4	
2018-03	1.06	0.51	
2018-04	1.07	0.53	
2018-05	1.04	0.49	
2018-06	1.15	0.62	
2018-07	1.01	0.42	
2018-08	1.05	0.48	
2018-09	1.05	0.48	
2018-10	0.94	0.32	
2018-11	0.93	0.31	
2018-12	0.9	0.27	
2019-01	0.85	0.2	
2019-02	0.85	0.2	
2019-03	0.97	0.35	
2019-04	1.03	0.43	
2019-05	0.88	0.22	
2019-06	0.93	0.29	
2019-07	0.9	0.25	
2019-08	0.86	0.18	
2019-09	0.9	0.23	
2019-10	0.88	0.21	
2019-11	0.85	0.16	
2019-12	0.86	0.16	
2020-01	0.87	0.18	
2020-02	0.82	0.11	
2020-03	0.82	0.09	
2020-04	0.83	0.11	
2020-05	0.87	0.16	
2020-06	0.95	0.25	
2020-07	0.98	0.29	
2020-08	0.99	0.29	
2020-09	1.08	0.4	
2020-10	1.11	0.42	
2020-11	1.54	0.95	
2020-12	1.68	1.1	
2021-01	2.25	1.74	
2021-02	2.54	2.02	
2021-03	2.26	1.63	
2021-04	2.54	1.89	
2021-05	2.88	2.16	
2021-06	3	2.23	
2021-07	4.1	3.23	
2021-08	4.59	3.54	
2021-09	5.74	4.42	
2021-10	4.7	3.27	
2021-11	3.96	2.47	
2021-12	3.93	2.36	
2022-01	3.23	1.69	
2022-02	3.14	1.55	
2022-03	2.67	1.14	
2022-04	2.26	0.78	
2022-05	2.44	0.89	
2022-06	3	1.29	
2022-07	3.02	1.25	
2022-08	3.8	1.77	
2022-09	3.35	1.39	
2022-10	2.61	0.84	
2022-11	2.33	0.62	
2022-12	2.42	0.66	
2023-01	2.5	0.69	
2023-02	2.72	0.81	
2023-03	2.46	0.62	
2023-04	2.25	0.47	
2023-05	2.08	0.35	
2023-06	2.01	0.29	
2023-07	2.1	0.34	
2023-08	2.11	0.34	
2023-09	2.05	0.29	
2023-10	1.87	0.18	
2023-11	1.83	0.14	
2023-12	1.62	0.01	
2024-01	1.69	0.05	
2024-02	1.83	0.13	
2024-03	1.81	0.11	
2024-04	1.8	0.1	
2024-05	1.68	0.02	
2024-06	1.47	-0.11	
2024-07	1.4	-0.16	
2024-08	1.35	-0.19	
2024-09	1.36	-0.19	
2024-10	1.48	-0.12	
2024-11	1.58	-0.07	
2024-12	1.59	-0.06	
2025-01	1.49	-0.13	
