month	ct_avg_Tdx收盘价	股东人数
2007-12	30.48	6475	
2008-03	33.01	7049	
2008-06	12.48	7808	
2008-09	7.19	7170	
2008-12	9.11	8618	
2009-03	12.04	8931	
2009-06	14.79	8979	
2009-09	14.24	8864	
2009-12	23.61	11238	
2010-03	22	10393	
2010-06	18.09	9416	
2010-09	20.59	8301	
2010-12	22.53	9633	
2011-03	32.81	7570	
2011-06	28.17	9586	
2011-09	19.6	10487	
2011-12	15.31	12845	
2012-03	14.7	13003	
2012-06	13.64	15754	
2012-09	11.57	15402	
2012-12	9.54	14037	
2013-03	10.09	15255	
2013-06	8.96	13819	
2013-09	9.09	12892	
2013-12	9.26	11954	
2014-03	13.46	11440	
2014-06	16.97	10785	
2014-09	24.16	8852	
2015-06	60.3	7376	
2015-09	36.94	8058	
2015-12	43.85	9434	
2016-06	31.38	12299	
2016-09	32.7	11261	
2016-12	28.72	13699	
2017-03	27.9	13187	
2017-06	24.28	12335	
2017-09	27.46	10650	
2017-12	28.35	10727	
2018-03	26.99	11996	
2018-06	29.3	13425	
2018-09	24.98	12822	
2018-12	23.5	11755	
2019-03	30.08	10025	
2019-06	23	16773	
2019-09	28.84	13549	
2019-12	32.26	18646	
2020-03	34.59	25395.5	
2020-06	32.43	35548	
2020-09	31.16	35530	
2020-11	30.3	34177	
2020-12	28.88	41954	
2021-01	27.24	40723	
2021-03	26.55	38464	
2021-04	24.83	36222	
2021-05	24.74	36006	
2021-06	28.52	36245	
2021-09	38.36	23089	
2021-12	46.9	19643	
2022-03	45.17	17295	
2022-06	48.63	15930	
2022-09	45.4	16884	
2022-12	51.97	14909	
2023-03	48.05	24125	
2023-06	35.48	28705	
2023-09	26.34	32870	
2023-12	24.56	34034	
2024-03	24.61	31675	
2024-06	26.65	26491	
2024-09	24.64	30093	
