month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-02	2.95	1.61	
2016-03	3.28	1.83	
2016-04	3.28	1.78	
2016-05	3.41	1.82	
2016-06	3.54	1.88	
2016-07	3.96	2.12	
2016-08	4.26	2.28	
2016-09	4.31	2.22	
2016-10	4.52	2.28	
2016-11	4.2	1.98	
2016-12	3.73	1.57	
2017-01	3.7	1.5	
2017-02	3.63	1.39	
2017-03	3.62	1.34	
2017-04	3.42	1.16	
2017-05	3.32	1.06	
2017-06	3.2	0.96	
2017-07	2.95	0.78	
2017-08	2.98	0.77	
2017-09	3.57	1.09	
2017-10	4.03	1.3	
2017-11	3.91	1.2	
2017-12	3.68	1.03	
2018-01	3.42	0.86	
2018-02	3.42	0.83	
2018-03	3.51	0.86	
2018-04	3.83	0.99	
2018-05	4.16	1.13	
2018-06	3.81	0.92	
2018-07	3.86	0.92	
2018-08	3.66	0.79	
2018-09	3.26	0.57	
2018-10	2.99	0.43	
2018-11	3.34	0.58	
2018-12	3.07	0.43	
2019-01	3.14	0.45	
2019-02	3.31	0.52	
2019-03	3.92	0.77	
2019-04	3.75	0.67	
2019-05	3.22	0.42	
2019-06	3	0.32	
2019-07	2.97	0.29	
2019-08	3.03	0.31	
2019-09	3.78	0.62	
2019-10	3.78	0.61	
2019-11	3.75	0.58	
2019-12	4.22	0.76	
2020-01	4.72	0.94	
2020-02	5.48	1.21	
2020-03	4.53	0.8	
2020-04	3.86	0.52	
2020-05	3.9	0.52	
2020-06	4.25	0.63	
2020-07	4.7	0.78	
2020-08	4.87	0.82	
2020-09	4.12	0.52	
2020-10	3.98	0.45	
2020-11	3.98	0.43	
2020-12	3.79	0.35	
2021-01	3.58	0.27	
2021-02	3.55	0.24	
2021-03	3.49	0.21	
2021-04	3.26	0.12	
2021-05	3.25	0.11	
2021-06	3.75	0.26	
2021-07	4.37	0.45	
2021-08	4.78	0.57	
2021-09	5.06	0.63	
2021-10	4.78	0.52	
2021-11	5.24	0.64	
2021-12	6.18	0.91	
2022-01	6.55	0.98	
2022-02	6.46	0.92	
2022-03	5.83	0.71	
2022-04	5.33	0.54	
2022-05	5.7	0.62	
2022-06	6.41	0.8	
2022-07	6.89	0.9	
2022-08	6.64	0.8	
2022-09	6	0.6	
2022-10	6.77	0.79	
2022-11	7.38	0.92	
2022-12	6.86	0.75	
2023-01	6.94	0.75	
2023-02	7.1	0.77	
2023-03	6.35	0.56	
2023-04	5.61	0.37	
2023-05	5.23	0.27	
2023-06	4.69	0.13	
2023-07	4.53	0.08	
2023-08	4.24	0.01	
2023-09	3.49	-0.17	
2023-10	3.32	-0.21	
2023-11	3.65	-0.14	
2023-12	3.25	-0.23	
2024-01	2.65	-0.37	
2024-02	2.62	-0.38	
2024-03	3.26	-0.23	
2024-04	3.08	-0.27	
2024-05	3.59	-0.15	
2024-06	3.53	-0.16	
2024-07	3.61	-0.14	
2024-08	3.23	-0.23	
2024-09	3.27	-0.23	
2024-10	3.81	-0.1	
2024-11	3.74	-0.11	
2024-12	3.72	-0.12	
2025-01	3.44	-0.18	
2025-02	3.62	-0.14	
