month	ct_avg_Tdx收盘价	股东人数
2010-03	21.95	143052	
2010-06	14.08	164831	
2010-09	13.56	159851	
2010-12	14.18	139879	
2011-03	14.36	138691	
2011-06	12.03	142777	
2011-09	10.04	139687	
2011-12	8.38	139383	
2012-03	9.39	132770	
2012-06	11.1	122973	
2012-09	9.08	122948	
2012-12	8.7	120228	
2013-03	10.62	144462	
2013-06	9.02	141644	
2013-09	9.3	133190	
2013-12	9.1	138100	
2014-03	7.63	142490	
2014-06	7.65	143514	
2014-09	8.82	137099	
2014-12	22.97	175208	
2015-03	24.37	154506	
2015-06	28.18	11536	
2015-09	14.38	170586	
2016-06	18.07	10090	
2016-09	18.94	9938	
2016-12	18.37	9825	
2017-06	17.66	9553	
2017-09	22.45	9292	
2017-12	18.47	9065	
2018-03	17.32	8686	
2018-06	15.8	8587	
2018-09	15	8498	
2018-12	16.82	8450	
2019-03	22.68	8378	
2019-06	20.43	8336	
2019-09	19.82	8251	
2019-12	18.76	8205	
2020-06	18.32	8068	
2020-09	20.82	7873	
2020-12	18.4	7770	
2021-03	17.02	7625	
2021-06	16.11	7535	
2021-09	17.94	7424	
2021-12	17.11	7349	
2022-03	15.03	7306	
2022-06	14.12	7248	
2022-09	12.69	7192	
2022-12	12.98	7147	
2023-03	12.56	7080	
2023-06	13.71	7039	
2023-09	16.37	6977	
2023-12	14.09	6920	
2024-03	14.34	6885	
2024-06	12.94	6821	
2024-09	13.42	6766	
