month	ct_avg_Tdx收盘价	人均持股
2010-03	21.95	3839	
2010-06	14.08	4760	
2010-09	13.56	4908	
2010-12	14.18	5609	
2011-03	14.36	12773	
2011-06	12.03	12408	
2011-09	10.04	12682	
2011-12	8.38	12710	
2012-03	9.39	13343	
2012-06	11.1	14406	
2012-09	9.08	16955	
2012-12	8.7	18535	
2013-03	10.62	38748	
2013-06	9.02	39519	
2013-09	9.3	42028	
2013-12	9.1	40533	
2014-03	7.63	39285	
2014-06	7.65	39004	
2014-09	8.82	40846	
2014-12	22.97	31962	
2015-03	24.37	36245	
2015-06	28.18	149016	
2015-09	14.38	31912	
2016-06	18.07	170371	
2016-09	18.94	172977	
2016-12	18.37	174966	
2017-06	17.66	179948	
2017-09	22.45	185003	
2017-12	18.47	189635	
2018-03	17.32	197910	
2018-06	15.8	200192	
2018-09	15	202288	
2018-12	16.82	203437	
2019-03	22.68	205186	
2019-06	20.43	206219	
2019-09	19.82	208344	
2019-12	18.76	209512	
2020-06	18.32	213070	
2020-09	20.82	218347	
2020-12	18.4	221241	
2021-03	17.02	225449	
2021-06	16.11	228141	
2021-09	17.94	231552	
2021-12	17.11	233916	
2022-03	15.03	235292	
2022-06	14.12	237175	
2022-09	12.69	239022	
2022-12	12.98	240527	
2023-03	12.56	242803	
2023-06	13.71	244217	
2023-09	16.37	246388	
2023-12	14.09	248417	
2024-03	14.34	249680	
2024-06	12.94	252023	
2024-09	13.42	254071	
