month	ct_avg_Tdx收盘价	股东人数
1995-12	3.94	75182	
1996-12	7.41	51302	
2002-06	7.59	915	
2002-09	8.47	877	
2002-12	8.08	840	
2003-03	8.66	788	
2003-06	8.92	105306	
2003-09	8.7	691	
2003-12	9.01	610	
2004-03	10.31	550	
2004-06	9.19	60828	
2004-12	9.52	523	
2005-03	9.35	512	
2005-06	8.86	50626	
2005-09	8.82	496	
2012-03	33.99	315	
2012-06	38.68	311	
2012-12	31.39	311	
2013-09	41.7	307	
2013-12	46.05	304	
2014-06	40.83	299	
2014-09	39.7	296	
2014-12	41.21	297	
2015-12	32.48	285	
2016-03	28	283	
2016-06	29.24	282	
2016-09	31.22	282	
2016-12	29.91	280	
2017-03	33.17	280	
2017-06	34.22	280	
2017-09	31.36	282	
2017-12	35.22	285	
2018-03	39.35	284	
2018-06	47.24	279	
2018-09	33.4	277	
2018-12	34.27	278	
2019-03	39.7	278	
2019-06	47.35	275	
2019-09	50.08	271	
2019-12	51.09	272	
2020-03	42.84	269	
2020-06	66.74	268	
2020-09	77.07	257	
2020-12	99.34	257	
2021-03	78.67	254	
2021-06	108.02	253	
2021-09	84.17	251	
2021-12	102	250	
2022-03	88.22	248	
2022-06	94.16	248	
2022-09	101.77	248	
2022-12	107.42	247	
2023-03	112.46	245	
2023-06	101.55	244	
2023-09	90.6	243	
2023-12	71.57	243	
2024-03	82.92	242	
2024-06	76.63	243	
2024-09	59.16	239	
