month	ct_avg_Tdx收盘价	人均持股
2010-03	5	3984	
2010-06	4.11	5597	
2010-09	4.39	6281	
2010-12	5.82	11846	
2011-03	7.99	14638	
2011-06	7.77	14330	
2011-09	7.68	21352	
2011-12	6	20246	
2012-03	6.43	20284	
2012-06	6.18	20481	
2012-09	6.5	23038	
2012-12	7.75	26016	
2013-03	8.79	87097	
2013-06	10.31	83674	
2013-09	8.23	51868	
2013-12	8.18	57028	
2014-03	6.1	49640	
2014-06	5.36	47327	
2014-09	6.11	48983	
2014-12	8.56	39425	
2015-03	8.9	33320	
2015-06	11.66	32691	
2015-09	6.67	36916	
2015-12	6.95	39761	
2016-03	5.74	43022	
2016-06	5.45	44572	
2016-09	5.65	43901	
2016-12	6.47	43026	
2017-03	8.35	46031	
2017-06	6.7	40603	
2017-09	7.29	41680	
2017-12	6.56	43839	
2018-03	7.06	51850	
2018-06	7.14	54273	
2018-09	6.58	53809	
2018-12	5.63	49477	
2019-03	6.33	51963	
2019-06	6.14	52180	
2019-09	5.84	53796	
2019-12	6.35	55370	
2020-03	6.56	54410	
2020-06	5.54	48779	
2020-09	5.55	47747	
2020-12	5.93	52844	
2021-03	6.72	45087	
2021-06	7.43	57983	
2021-09	12.72	49563	
2021-12	12.21	55111	
2022-03	9.52	56510	
2022-06	9.8	60703	
2022-09	8.75	54121	
2022-12	8.49	53867	
2023-03	10.02	60277	
2023-06	8.26	51314	
2023-09	7.78	50318	
2023-12	6.32	44966	
2024-03	6.86	46323	
2024-06	8.17	55005	
2024-09	6.66	55189	
