month	ct_avg_Tdx收盘价	股东人数
2010-03	5	232139	
2010-06	4.11	220289	
2010-09	4.39	196305	
2010-12	5.82	104089	
2011-03	7.99	84235	
2011-06	7.77	86046	
2011-09	7.68	71608	
2011-12	6	75520	
2012-03	6.43	75380	
2012-06	6.18	74656	
2012-09	6.5	66369	
2012-12	7.75	58772	
2013-03	8.79	56638	
2013-06	10.31	58955	
2013-09	8.23	95107	
2013-12	8.18	86501	
2014-03	6.1	99375	
2014-06	5.36	104233	
2014-09	6.11	100708	
2014-12	8.56	125123	
2015-03	8.9	148048	
2015-06	11.66	150899	
2015-09	6.67	133626	
2015-12	6.95	124067	
2016-03	5.74	114663	
2016-06	5.45	110675	
2016-09	5.65	112367	
2016-12	6.47	114652	
2017-03	8.35	107167	
2017-06	6.7	121493	
2017-09	7.29	118355	
2017-12	6.56	112526	
2018-03	7.06	95140	
2018-06	7.14	90892	
2018-09	6.58	91676	
2018-12	5.63	99702	
2019-03	6.33	94933	
2019-06	6.14	94538	
2019-09	5.84	91699	
2019-12	6.35	89091	
2020-03	6.56	90664	
2020-06	5.54	101130	
2020-09	5.55	103316	
2020-12	5.93	93350	
2021-03	6.72	109410	
2021-06	7.43	85076	
2021-09	12.72	99529	
2021-12	12.21	89511	
2022-03	9.52	101868	
2022-06	9.8	94831	
2022-09	8.75	106364	
2022-12	8.49	105752	
2023-03	10.02	100362	
2023-06	8.26	117891	
2023-09	7.78	120225	
2023-12	6.32	134536	
2024-03	6.86	130595	
2024-06	8.17	109981	
2024-09	6.66	109614	
