month	ct_avg_Tdx收盘价	股东人数
2004-09	5.46	42821	
2004-12	5.12	40199	
2005-03	5.48	38277	
2005-06	5.03	33973	
2005-09	6.48	24991	
2005-12	6.48	24608	
2006-03	5.55	30391	
2006-06	6.77	31558	
2006-09	6.2	26996	
2006-12	6.31	22530	
2007-03	14	11190	
2007-06	19.81	10724	
2007-09	38.79	12877	
2007-12	36.23	16582	
2008-03	30.29	23286	
2008-06	9.95	41111	
2008-09	6.27	46141	
2008-12	5.84	50077	
2009-03	9.71	42030	
2009-06	13.74	96103	
2009-09	12.14	79330	
2009-12	12.44	82260	
2010-03	11.64	83226	
2010-06	14.57	79865	
2010-09	14.71	74743	
2010-12	16.32	84625	
2011-03	16.72	83401	
2011-06	14.69	73864	
2011-09	13.09	77549	
2011-12	9.03	78652	
2012-03	10.3	78279	
2012-06	9.18	75846	
2012-09	7.78	74437	
2012-12	7.2	74832	
2013-03	8.48	71160	
2013-06	8.71	70012	
2013-09	10.54	71485	
2013-12	10.16	70038	
2014-03	11.44	68872	
2014-06	10.06	69066	
2014-09	14.61	59756	
2014-12	14.08	60167	
2015-03	17.11	48993	
2015-12	45.38	31661	
2016-03	32.19	36931	
2016-06	32.86	34676	
2016-09	32.44	29905	
2016-12	31.84	32481	
2017-03	32.23	32583	
2017-04	33.96	62423	
2017-06	25.72	53534	
2017-09	25.45	59245	
2017-12	25.7	46208	
2018-03	24.79	45400	
2018-06	18.36	42969	
2018-09	21.97	37471	
2018-12	22.49	36099	
2019-03	24.8	37898	
2019-06	22.94	36755	
2019-09	24.39	37164	
2019-12	20.41	40969	
2020-03	16.7	42484	
2020-06	16.01	42698	
2020-09	18.3	42553	
2020-12	17.11	43798	
2021-03	16.83	41854	
2021-06	17.43	40027	
2021-09	19.69	42448	
2021-12	19.19	45120	
2022-03	16.96	43778	
2022-06	16.09	43730	
2022-09	15.93	43077	
2022-12	15.8	41601	
2023-03	16.81	38716	
2023-06	19.97	69865	
2023-09	19.17	52150	
2023-12	17.39	51106	
2024-03	20.41	58177	
2024-06	19.13	58003	
2024-09	21.97	45155	
