month	ct_avg_Tdx收盘价	人均持股
2004-09	5.46	1868	
2004-12	5.12	1990	
2005-03	5.48	2090	
2005-06	5.03	2355	
2005-09	6.48	3201	
2005-12	6.48	3251	
2006-03	5.55	3501	
2006-06	6.77	3372	
2006-09	6.2	3941	
2006-12	6.31	4723	
2007-03	14	10755	
2007-06	19.81	11223	
2007-09	38.79	9346	
2007-12	36.23	7258	
2008-03	30.29	11273	
2008-06	9.95	6385	
2008-09	6.27	5689	
2008-12	5.84	5556	
2009-03	9.71	7020	
2009-06	13.74	3070	
2009-09	12.14	3719	
2009-12	12.44	3587	
2010-03	11.64	5428	
2010-06	14.57	5656	
2010-09	14.71	6044	
2010-12	16.32	5448	
2011-03	16.72	5528	
2011-06	14.69	6241	
2011-09	13.09	5945	
2011-12	9.03	5861	
2012-03	10.3	5889	
2012-06	9.18	6078	
2012-09	7.78	6193	
2012-12	7.2	6160	
2013-03	8.48	6478	
2013-06	8.71	6585	
2013-09	10.54	6449	
2013-12	10.16	6582	
2014-03	11.44	6694	
2014-06	10.06	6675	
2014-09	14.61	7715	
2014-12	14.08	8715	
2015-03	17.11	10702	
2015-12	45.38	16561	
2016-03	32.19	14198	
2016-06	32.86	15121	
2016-09	32.44	17534	
2016-12	31.84	16360	
2017-03	32.23	16309	
2017-04	33.96	8513	
2017-06	25.72	9926	
2017-09	25.45	15341	
2017-12	25.7	19670	
2018-03	24.79	20020	
2018-06	18.36	21153	
2018-09	21.97	24256	
2018-12	22.49	24685	
2019-03	24.8	23513	
2019-06	22.94	24244	
2019-09	24.39	23405	
2019-12	20.41	21231	
2020-03	16.7	20474	
2020-06	16.01	14845	
2020-09	18.3	14895	
2020-12	17.11	19860	
2021-03	16.83	15144	
2021-06	17.43	50652	
2021-09	19.69	47763	
2021-12	19.19	44934	
2022-03	16.96	46312	
2022-06	16.09	46363	
2022-09	15.93	47065	
2022-12	15.8	48735	
2023-03	16.81	52367	
2023-06	19.97	29362	
2023-09	19.17	39376	
2023-12	17.39	42788	
2024-03	20.41	37633	
2024-06	19.13	37769	
2024-09	21.97	49145	
