month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2012-10	3.42	-0.16	
2012-11	3.13	-0.23	
2012-12	3.15	-0.23	
2013-01	3.46	-0.16	
2013-02	3.48	-0.16	
2013-03	3.71	-0.11	
2013-04	3.6	-0.15	
2013-05	3.93	-0.08	
2013-06	3.83	-0.11	
2013-07	3.45	-0.2	
2013-08	3.69	-0.15	
2013-09	4.64	0.06	
2013-10	4.49	0.02	
2013-11	4.46	0	
2013-12	4.47	0	
2014-01	4.16	-0.08	
2014-02	4.71	0.04	
2014-03	5.03	0.1	
2014-04	4.81	0.04	
2014-05	4.37	-0.06	
2014-06	4.46	-0.05	
2014-07	4.97	0.05	
2014-08	5.62	0.18	
2014-09	6.48	0.34	
2014-10	6.65	0.37	
2014-11	6.62	0.35	
2014-12	6.24	0.26	
2015-01	5.96	0.19	
2015-02	6.33	0.25	
2015-03	7.59	0.48	
2015-04	9.45	0.81	
2015-05	13.58	1.55	
2015-06	18.83	2.43	
2015-07	18.83	2.33	
2015-08	18.83	2.25	
2015-09	18.83	2.16	
2015-10	18.26	2	
2015-11	18.28	1.93	
2015-12	20.16	2.17	
2016-01	15.93	1.47	
2016-02	14.76	1.28	
2016-03	14.11	1.16	
2016-04	15.68	1.37	
2016-05	14.49	1.17	
2016-06	14.6	1.17	
2016-07	14.82	1.18	
2016-08	13.8	1.01	
2016-09	14.42	1.07	
2016-10	14.78	1.09	
2016-11	14.44	1.01	
2016-12	14.15	0.94	
2017-01	13.96	0.89	
2017-02	14.33	0.91	
2017-03	14.32	0.88	
2017-04	15.09	0.94	
2017-05	12.33	0.57	
2017-06	11.52	0.45	
2017-07	11.16	0.39	
2017-08	11.42	0.42	
2017-09	11.4	0.41	
2017-10	11.45	0.4	
2017-11	12.05	0.47	
2017-12	11.51	0.39	
2018-01	10.96	0.31	
2018-02	10.89	0.3	
2018-03	11.1	0.31	
2018-04	11.31	0.33	
2018-05	10.74	0.25	
2018-06	8.22	-0.04	
2018-07	8.11	-0.06	
2018-08	8.12	-0.06	
2018-09	9.95	0.14	
2018-10	9.53	0.09	
2018-11	10.19	0.16	
2018-12	10.09	0.14	
2019-01	10.1	0.14	
2019-02	10.72	0.21	
2019-03	11.23	0.26	
2019-04	12.04	0.34	
2019-05	10.08	0.12	
2019-06	10.39	0.15	
2019-07	11.07	0.22	
2019-08	10.92	0.2	
2019-09	11.05	0.21	
2019-10	9.95	0.08	
2019-11	9.65	0.05	
2019-12	9.24	0	
2020-01	9.23	0	
2020-02	8.05	-0.13	
2020-03	7.56	-0.19	
2020-04	7.57	-0.19	
2020-05	7.31	-0.22	
2020-06	7.25	-0.23	
2020-07	8.42	-0.11	
2020-08	9.32	-0.02	
2020-09	8.29	-0.13	
2020-10	8.04	-0.16	
2020-11	7.72	-0.2	
2020-12	7.75	-0.2	
2021-01	8.52	-0.12	
2021-02	7.77	-0.21	
2021-03	7.62	-0.22	
2021-04	7.65	-0.22	
2021-05	7.61	-0.23	
2021-06	7.9	-0.21	
2021-07	7.57	-0.24	
2021-08	8.17	-0.19	
2021-09	8.96	-0.11	
2021-10	8.05	-0.21	
2021-11	8.17	-0.2	
2021-12	8.73	-0.15	
2022-01	8.5	-0.17	
2022-02	8.12	-0.21	
2022-03	7.65	-0.26	
2022-04	6.9	-0.33	
2022-05	6.78	-0.35	
2022-06	7.32	-0.3	
2022-07	7.26	-0.3	
2022-08	7.59	-0.27	
2022-09	7.28	-0.31	
2022-10	7.16	-0.32	
2022-11	7.54	-0.28	
2022-12	7.22	-0.32	
2023-01	7.06	-0.33	
2023-02	7.4	-0.3	
2023-03	7.69	-0.27	
2023-04	7.63	-0.28	
2023-05	8.56	-0.19	
2023-06	9.13	-0.14	
2023-07	10.13	-0.05	
2023-08	9.05	-0.15	
2023-09	8.78	-0.17	
2023-10	8.23	-0.22	
2023-11	8.04	-0.23	
2023-12	7.97	-0.23	
2024-01	8.16	-0.2	
2024-02	9.34	-0.08	
2024-03	9.35	-0.07	
2024-04	9.66	-0.03	
2024-05	9.28	-0.06	
2024-06	8.76	-0.1	
2024-07	10.11	0.04	
2024-08	10.35	0.07	
2024-09	10.11	0.05	
2024-10	10.75	0.12	
2024-11	10.81	0.13	
2024-12	11.14	0.17	
2025-01	10.83	0.14	
2025-02	11.16	0.18	
