month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1998-10	0.78	-91.48	
1998-11	0.82	-76.11	
1998-12	0.76	-90.99	
1999-01	0.72	-92.19	
1999-02	0.69	-96.3	
1999-03	0.7	-87.97	
1999-04	0.66	-92.78	
1999-05	0.62	-91.2	
1999-06	0.77	-51.74	
1999-07	0.8	-10.76	
1999-08	0.76	-6.29	
1999-09	0.75	3.73	
1999-10	0.71	-28.57	
1999-11	0.71	-43.87	
1999-12	0.7	-57.61	
2000-01	0.7	-63.67	
2000-02	0.73	-29.87	
2000-03	0.75	-2.25	
2000-04	0.83	50	
2000-05	0.8	59.08	
2000-06	0.87	76.1	
2000-07	1.01	88.95	
2000-08	1.02	88.39	
2000-09	1.13	96.39	
2000-10	1.08	84.09	
2000-11	1.24	97.52	
2000-12	1.31	97.83	
2001-01	1.26	83.03	
2001-02	1.16	61.71	
2001-03	1.16	49.67	
2001-04	1.15	36.65	
2001-05	1.12	5.46	
2001-06	1.09	-14.29	
2001-07	1.01	-36.69	
2001-08	0.86	-59.24	
2001-09	0.81	-78.13	
2001-10	0.7	-88.79	
2001-11	0.7	-86	
2001-12	0.73	-80.31	
2002-01	0.63	-95.36	
2002-02	0.66	-86.78	
2002-03	0.69	-71.81	
2002-04	0.68	-69.12	
2002-05	0.68	-57.89	
2002-06	0.66	-75.98	
2002-07	0.7	-28.61	
2002-08	0.73	-0.61	
2002-09	0.74	21.03	
2002-10	0.7	8.98	
2002-11	0.66	-16.5	
2002-12	0.61	-57.47	
2003-01	0.6	-67.41	
2003-02	0.62	-64.94	
2003-03	0.61	-72.96	
2003-04	0.59	-82.71	
2003-05	0.53	-92.68	
2003-06	0.53	-87.88	
2003-07	0.5	-96.31	
2003-08	0.47	-95.66	
2003-09	0.45	-94.64	
2003-10	0.42	-96.28	
2003-11	0.38	-95.31	
2003-12	0.39	-87.11	
2004-01	0.38	-88.46	
2004-02	0.45	-50.04	
2004-03	0.45	-27.6	
2004-04	0.45	-11.04	
2004-05	0.42	-39.9	
2004-06	0.41	-43.26	
2004-07	0.37	-70.41	
2004-08	0.35	-79.95	
2004-09	0.35	-78	
2004-10	0.29	-88.17	
2004-11	0.3	-82.71	
2004-12	0.29	-89.36	
2005-01	0.27	-91.34	
2005-02	0.26	-91.41	
2005-03	0.25	-89.13	
2005-04	0.21	-95.24	
2005-05	0.17	-95.75	
2005-06	0.17	-90.62	
2005-07	0.13	-96.85	
2005-08	0.15	-78.92	
2005-09	0.21	-40.3	
2005-10	0.2	-28.63	
2005-11	0.19	-33.93	
2005-12	0.19	-29.83	
2006-01	0.2	2.29	
2006-02	0.22	21.85	
2006-03	0.21	28.69	
2006-04	0.27	56.79	
2006-05	0.36	79.56	
2006-06	0.39	83.28	
2006-07	0.39	83.08	
2006-08	0.32	63.04	
2006-09	0.35	70.24	
2006-10	0.37	75	
2006-11	0.4	84.58	
2006-12	0.43	88.31	
2007-01	0.58	96.65	
2007-02	0.6	93.87	
2007-03	0.6	89.85	
2007-04	0.6	84.74	
2007-05	0.6	82.74	
2007-06	0.7	83.29	
2007-07	1.68	96.96	
2007-08	1.61	88.82	
2007-09	1.62	82.5	
2007-10	1.53	77.28	
2007-11	1.2	46.59	
2007-12	1.47	58.97	
2008-01	1.65	75.89	
2008-02	1.33	41.19	
2008-03	1.24	7.14	
2008-04	0.95	-26.7	
2008-05	1.03	-34.2	
2008-06	0.96	-45.98	
2008-07	0.88	-69.88	
2008-08	0.78	-85.08	
2008-09	0.59	-92.11	
2008-10	0.46	-92.86	
2008-11	0.49	-84.51	
2008-12	0.59	-69.64	
2009-01	0.6	-57.03	
2009-02	0.71	-33.66	
2009-03	0.71	-17.74	
2009-04	0.8	14.97	
2009-05	0.94	35.66	
2009-06	1.12	55.88	
2009-07	1.47	72.36	
2009-08	1.46	78.23	
2009-09	1.51	85.8	
2009-10	1.48	77.01	
2009-11	1.73	94.52	
2009-12	2.16	95.46	
2010-01	2.4	98.12	
2010-02	2.29	84.4	
2010-03	2.39	89.4	
2010-04	2.95	96.51	
2010-05	2.79	85.36	
2010-06	2.95	92.48	
2010-07	3.06	88.56	
2010-08	3.77	95.25	
2010-09	3.83	94.74	
2010-10	4.27	97.99	
2010-11	5.3	99.39	
2010-12	5.48	91.3	
2011-01	5.05	76.61	
2011-02	5.04	73.45	
2011-03	5.32	81.79	
2011-04	5.07	55.07	
2011-05	5.15	58.21	
2011-06	4.98	22.24	
2011-07	5.87	72.19	
2011-08	6.64	94.84	
2011-09	6.08	77.42	
2011-10	5.71	60.04	
2011-11	6.29	83.08	
2011-12	5.86	57.06	
2012-01	5.1	4.05	
2012-02	5.75	9.42	
2012-03	6.37	57.35	
2012-04	6.07	50.26	
2012-05	6.68	70.98	
2012-06	6.19	63.44	
2012-07	6.17	56.25	
2012-08	5.36	-19.22	
2012-09	4.69	-62.46	
2012-10	5.16	-64.68	
2012-11	4.4	-79.59	
2012-12	3.87	-85.67	
2013-01	4.73	-68.62	
2013-02	4.35	-77.14	
2013-03	4.19	-74.66	
2013-04	3.5	-94.94	
2013-05	3.47	-86.65	
2013-06	3.22	-94.48	
2013-07	2.86	-96.89	
2013-08	3.02	-82.31	
2013-09	2.8	-90.46	
2013-10	2.49	-98.02	
2013-11	2.87	-74.57	
2013-12	2.95	-55.44	
2014-01	3.21	-21.94	
2014-02	3.09	-11.44	
2014-03	2.66	-53.32	
2014-04	2.66	-64.12	
2014-05	2.57	-79.11	
2014-06	2.47	-88.12	
2014-07	2.88	-44.88	
2014-08	3.31	13.99	
2014-09	3.79	60.2	
2014-10	3.49	63.34	
2014-11	3.57	67.77	
2014-12	4.68	89.75	
2015-01	4.83	86.74	
2015-02	4.45	76.9	
2015-03	4.77	86	
2015-04	5.31	95.62	
2015-05	5.19	87.95	
2015-06	6.05	98.51	
2015-07	5.05	69.49	
2015-08	5.25	67.26	
2015-09	4.01	1.7	
2015-10	4.19	-9.87	
2015-11	4.8	-2.08	
2015-12	4.86	-0.58	
2016-01	4.28	-21.25	
2016-02	3.93	-58.27	
2016-03	4.71	-28.53	
2016-04	5.23	21.79	
2016-05	5.86	52.42	
2016-06	6.67	72.77	
2016-07	6.79	81.8	
2016-08	6.25	71.55	
2016-09	5.93	51.52	
2016-10	6.5	66.8	
2016-11	6.87	84.5	
2016-12	6.53	68.26	
2017-01	6.48	57.94	
2017-02	6.9	68.45	
2017-03	7.48	91.11	
2017-04	7.33	85.57	
2017-05	6.79	57.68	
2017-06	7.1	64.98	
2017-07	7.01	53.23	
2017-08	7.55	84.59	
2017-09	7.84	84.14	
2017-10	9.84	97.63	
2017-11	9.74	90.18	
2017-12	9.29	81.68	
2018-01	10.24	93.3	
2018-02	8.94	66.55	
2018-03	8.8	42.69	
2018-04	8.77	24.11	
2018-05	11.01	70.66	
2018-06	12.7	94.42	
2018-07	13.52	96.67	
2018-08	11.52	71.78	
2018-09	11.14	52.87	
2018-10	10	26.89	
2018-11	8.22	-22.85	
2018-12	8.32	-37.68	
2019-01	8.47	-44.03	
2019-02	10.67	-3.04	
2019-03	13.17	37.33	
2019-04	15.83	64.41	
2019-05	16.04	73.26	
2019-06	15.72	70.49	
2019-07	17.74	88.55	
2019-08	17.08	83.2	
2019-09	17.49	86.21	
2019-10	16.19	56.75	
2019-11	16.35	45.11	
2019-12	17.63	64.65	
2020-01	21.16	93.92	
2020-02	18.48	82.19	
2020-03	17.33	60.02	
2020-04	18.29	45.2	
2020-05	21.82	89.24	
2020-06	21.6	85.58	
2020-07	27.69	97.36	
2020-08	33.44	98.64	
2020-09	33.79	88.35	
2020-10	32.01	77.23	
2020-11	32.78	78.66	
2020-12	37.34	89.21	
2021-01	37.37	85.27	
2021-02	36.25	80.12	
2021-03	29.82	33.54	
2021-04	35.21	45.54	
2021-05	33.2	29.76	
2021-06	34.72	46.68	
2021-07	33.58	38.76	
2021-08	29.47	-28.94	
2021-09	33.48	-17.1	
2021-10	35.17	18.75	
2021-11	36.78	34.9	
2021-12	39	60.71	
2022-01	32.59	27.63	
2022-02	33.91	9.21	
2022-03	28.36	-32.88	
2022-04	27.05	-61.04	
2022-05	30.6	-52.26	
2022-06	34.49	-5.19	
2022-07	35.4	22.83	
2022-08	37.62	45.19	
2022-09	38.67	61.4	
2022-10	34.16	37.22	
2022-11	34.45	9.05	
2022-12	39.74	58.97	
2023-01	43.52	85.6	
