month	ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价
2004-09	6.87	-76.79	
2004-10	8.1	-66.63	
2004-11	7.81	-60.19	
2004-12	6.89	-79.5	
2005-01	6.46	-87.81	
2005-02	6.74	-77.54	
2005-03	6.14	-85.95	
2005-04	5.44	-95.76	
2005-05	5.19	-95.38	
2005-06	4.39	-98.54	
2005-07	3.91	-95.75	
2005-08	4.66	-73.02	
2005-09	4.92	-54.63	
2005-10	4.63	-60.38	
2005-11	4.15	-82.75	
2005-12	4.13	-80.56	
2006-01	4.72	-40.85	
2006-02	5.28	-3.31	
2006-03	5.28	16.73	
2006-04	5.37	33.21	
2006-05	6.61	57.89	
2006-06	7.15	77.72	
2006-07	7.54	85.27	
2006-10	6.42	67.86	
2006-11	6.14	48.7	
2006-12	6.33	45.66	
2007-01	7.54	75.18	
2007-02	7.92	86.31	
2007-03	9.25	94.6	
2007-04	10.77	98.48	
2007-05	14.01	99.31	
2007-06	11.98	83.89	
2007-07	10.2	62.82	
2007-08	12.82	85.25	
2007-09	13.94	91.65	
2007-10	13.06	80.19	
2007-11	10.67	32.55	
2007-12	11.83	36.16	
2008-01	13.25	63.92	
2008-02	12.1	35.77	
2008-03	12.56	55.99	
2008-04	9.18	-27.37	
2008-05	9.42	-50.76	
2008-06	7.58	-75.27	
2008-07	7.38	-80.71	
2008-08	6.28	-91.54	
2008-09	4.96	-95.88	
2008-10	4.03	-98.31	
2008-11	3.79	-91.61	
2008-12	4.71	-75.12	
2009-01	4.64	-67.98	
2009-02	5.77	-37.68	
2009-03	6.05	-14.45	
2009-04	6.61	9.73	
2009-05	7.39	27.23	
2009-06	7.16	32.02	
2009-07	7.49	48.46	
2009-08	6.98	42.86	
2009-09	6.79	23.34	
2009-10	6.93	17.86	
2009-11	8.07	63.86	
2009-12	9.24	84.59	
2010-01	9.44	89.53	
2010-02	9.8	97.2	
2010-03	10.23	94.91	
2010-04	10.83	97.63	
2010-05	9.4	65.36	
2010-06	8.13	20.02	
2010-07	7.91	-3.53	
2010-08	9.09	11.31	
2010-09	9.74	44.2	
2010-10	9.63	53.35	
2010-11	9.95	61.69	
2010-12	10.59	75.66	
2011-01	9.84	51.25	
2011-02	10	44.58	
2011-03	10.4	65.45	
2011-04	10.25	69.79	
2011-05	9.18	10.2	
2011-06	8.12	-38.22	
2011-07	9.04	-36.27	
2011-08	9.42	-20.89	
2011-09	8.85	-44.43	
2011-10	8.53	-74.11	
2011-11	9.23	-44.03	
2011-12	8.9	-52.25	
2012-01	8.31	-80.06	
2012-02	8.63	-74.6	
2012-03	9.28	-18.14	
2012-04	9.43	16.35	
2012-05	9.9	51.38	
2012-06	9.56	56.52	
2012-07	9.33	49.19	
2012-08	8.98	-3.57	
2012-09	8.78	-28.21	
2012-10	8.67	-46.58	
2012-11	8.8	-52.27	
2012-12	8.97	-41.54	
2013-01	9.8	24.15	
2013-02	11.9	67.92	
2013-03	13.63	92.47	
2013-04	14.64	96.28	
2013-05	14.73	92.82	
2013-06	14.1	74.16	
2013-07	17	92.93	
2013-08	18.61	93.3	
2013-09	20.53	95.86	
2013-10	23.34	94.69	
2013-11	21.92	87.12	
2013-12	22.34	84.66	
2014-01	20.86	64.5	
2014-02	18.41	27.62	
2014-03	18.04	6.08	
2014-04	17.89	-9.86	
2014-05	18.14	-17.46	
2014-06	16.31	-45.13	
2014-07	15.28	-57.65	
2014-08	15.9	-54.38	
2014-09	16.67	-39.75	
2014-10	16.11	-48.41	
2014-11	15.69	-73.3	
2014-12	16.67	-36.18	
2015-01	18.08	16.74	
2015-02	17.69	29.52	
2015-03	18.84	49.46	
2015-06	24.23	60.42	
2015-07	19.35	55.49	
2015-08	18.96	57.7	
2015-09	15.48	-1.56	
2015-10	15.94	-20.01	
2015-11	16.25	-23.13	
2015-12	15.64	-50.54	
2016-01	12.52	-70.49	
2016-02	10.94	-76.43	
2016-03	11.34	-81.64	
2016-04	11.67	-76.83	
2016-05	12.51	-64.37	
2016-06	12.48	-51.92	
2016-07	13.8	-20.75	
2016-08	14.75	9.16	
2016-09	14.07	7.01	
2016-10	14.13	16.57	
2016-11	14.14	24.35	
2016-12	13.24	-5.48	
2017-01	12.94	-28.03	
2017-02	13.1	-30.01	
2017-03	13.12	-32.41	
2017-04	12.93	-44.24	
2017-05	11.97	-74.02	
2017-06	12.26	-72.36	
2017-07	12.36	-77.08	
2017-08	12.56	-61.06	
2017-09	13.05	-20.24	
2017-10	14.48	25.16	
2017-11	14.93	50.41	
2017-12	14.36	60.16	
2018-01	15.11	85.51	
2018-02	13.25	43.99	
2018-03	13.28	17.21	
2018-04	12.26	-26.04	
2018-05	11.56	-43.71	
2018-06	10.76	-62.32	
2018-07	9.83	-72.85	
2018-08	9.56	-88.16	
2018-09	9.32	-94.55	
2018-10	8.19	-98.51	
2018-11	8.11	-90.79	
2018-12	8.08	-91.96	
2019-01	8.4	-70.17	
2019-02	8.88	-49.52	
2019-03	9.87	-14.03	
2019-04	10.62	15.35	
2019-05	9.92	15.13	
2019-06	10.42	34.16	
2019-07	11.45	54.31	
2019-08	10.61	45.98	
2019-09	11.1	63.84	
2019-10	10.54	32.14	
2019-11	11.45	70.66	
2019-12	11.65	82.87	
2020-01	12.49	94.36	
2020-02	11.26	69.96	
2020-03	10.81	29.75	
2020-04	12	55.78	
2020-05	14	92.61	
2020-06	15.27	91.79	
2020-07	16.33	96.04	
2020-08	19.92	97.36	
2020-09	17.87	81.25	
2020-10	17.17	70.2	
2020-11	15.58	42.13	
2020-12	16.14	38.12	
2021-01	18.9	69.15	
2021-02	18.24	69.94	
2021-03	17.31	48.56	
2021-04	18.53	75.55	
2021-05	16.25	21.23	
2021-06	15.3	-18.92	
2021-07	13.6	-60.84	
2021-08	13.14	-78.21	
2021-09	13.21	-78.62	
2021-10	13.6	-68.64	
2021-11	14.4	-47.48	
2021-12	14.46	-33.97	
2022-01	14.01	-34.02	
2022-02	13.17	-66.41	
2022-03	12.08	-80.72	
2022-04	11.31	-88.53	
2022-05	11.66	-82.8	
2022-06	11.97	-72.62	
2022-07	11.94	-70.79	
2022-08	11.92	-62.07	
2022-09	10.76	-89.5	
2022-10	10.19	-95.98	
2022-11	10.03	-91.11	
2022-12	10.76	-71.88	
2023-01	10.54	-73.05	
2023-02	10.86	-47.99	
2023-03	10.63	-53.22	
2023-04	10.45	-67.2	
2023-05	11.14	-14.96	
2023-06	10.8	0.13	
2023-07	10.59	-39.16	
2023-08	10.71	-9.36	
2023-09	10.44	-53.04	
2023-10	9.92	-76.63	
2023-11	9.37	-87.05	
2023-12	8.88	-95.79	
2024-01	8.48	-96.23	
2024-02	8.99	-79.78	
2024-03	9.18	-61.1	
2024-04	9.21	-52.77	
2024-05	8.95	-65.76	
2024-06	8.22	-86.37	
2024-07	7.92	-87.31	
2024-08	8.01	-83.93	
2024-09	7.75	-91.63	
2024-10	8.54	-50.5	
2024-11	8.69	-18.75	
2024-12	8.96	9.21	
2025-01	8.15	-29.07	
2025-02	8.06	-52.68	
