month	ct_avg_Tdx收盘价	人均持股
1997-12	17.14	3526	
1998-12	14.69	8227	
1999-12	22.1	5411	
2000-12	16.84	1350	
2001-12	10.94	1418	
2002-06	9.31	1479	
2002-09	9.79	1525	
2002-12	8.31	1541	
2003-03	8.27	1558	
2003-06	8.76	1576	
2003-09	8.56	1618	
2003-12	9.8	1719	
2004-03	12.32	1864	
2004-06	10.65	1941	
2004-09	10.22	2023	
2004-12	11.89	2852	
2005-03	8.79	2413	
2005-06	7.06	2547	
2005-09	7.46	3445	
2005-12	7.17	3390	
2006-03	8.01	3447	
2006-06	12.08	5003	
2006-09	12.02	6178	
2006-12	13.97	6942	
2007-06	29.31	10430	
2007-09	43.09	7632	
2007-12	27.42	4905	
2008-03	26.5	4556	
2008-06	16.15	6290	
2008-09	15.47	7825	
2008-12	23.55	11530	
2009-03	25.04	10525	
2009-06	19.81	7803	
2009-09	20.73	9608	
2009-12	23.96	8650	
2010-03	21.31	6336	
2010-06	16.67	5713	
2010-09	17.62	6257	
2010-12	19.4	6723	
2011-03	20.73	7438	
2011-06	13.59	7743	
2011-09	10.15	7249	
2011-12	8.44	7461	
2012-03	8.38	7583	
2012-06	7.31	7652	
2012-09	6.03	7657	
2012-12	6.22	7825	
2013-03	7.28	8094	
2013-06	8.17	8547	
2013-09	10.34	9810	
2013-12	10.72	9972	
2014-03	9.15	10712	
2014-06	8.55	10227	
2014-09	9.91	10486	
2014-12	11.79	11347	
2015-03	12.96	10114	
2015-06	17.63	8787	
2015-09	11.1	10222	
2015-12	11.76	10693	
2016-03	8.89	10943	
2016-06	8.39	11240	
2016-09	8.86	11782	
2016-12	9.28	12055	
2017-03	10.85	12775	
2017-06	9.97	13492	
2017-09	10.07	13596	
2017-12	9.77	13667	
2018-03	8.98	13709	
2018-06	7.08	13914	
2018-09	6.94	13699	
2018-12	6.92	13896	
2019-03	8.28	13661	
2019-06	7.17	14295	
2019-09	6.69	14519	
2019-12	6.52	14754	
2020-03	7.5	13350	
2020-06	6.92	13717	
2020-09	8.43	16100	
2020-12	9.06	15596	
2021-03	11.43	13657	
2021-06	11.63	14474	
2021-09	25.99	9744	
2021-12	22.18	8887	
2022-03	20.11	9975	
2022-06	25.75	13746	
2022-09	23.45	11407	
2022-12	20.21	10696	
2023-03	21.68	10922	
2023-06	22.32	11594	
2023-09	14.6	14235	
2023-12	13.4	14368	
2024-03	15.73	15421	
2024-06	14.26	15243	
2024-09	12.42	15841	
