month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2004-11	0.84	-0.66	
2004-12	0.8	-0.68	
2005-01	0.76	-0.69	
2005-02	0.67	-0.73	
2005-03	0.63	-0.74	
2005-04	0.53	-0.78	
2005-05	0.38	-0.84	
2005-06	0.42	-0.83	
2005-07	0.37	-0.85	
2005-08	0.44	-0.81	
2005-09	0.49	-0.79	
2005-10	0.46	-0.8	
2005-11	0.42	-0.81	
2005-12	0.4	-0.82	
2006-01	0.39	-0.82	
2006-02	0.4	-0.82	
2006-03	0.38	-0.82	
2006-04	0.35	-0.83	
2006-05	0.32	-0.84	
2006-06	0.38	-0.81	
2006-07	0.39	-0.81	
2006-08	0.39	-0.8	
2006-09	0.44	-0.77	
2006-10	0.46	-0.76	
2006-11	0.41	-0.78	
2006-12	0.42	-0.78	
2007-01	0.41	-0.78	
2007-02	0.49	-0.73	
2007-03	0.5	-0.72	
2007-04	0.63	-0.65	
2007-05	0.89	-0.5	
2008-07	1.19	-0.32	
2008-08	0.95	-0.46	
2008-09	0.74	-0.57	
2008-10	0.64	-0.63	
2008-11	0.68	-0.6	
2008-12	0.85	-0.49	
2009-01	0.99	-0.41	
2009-02	1.34	-0.19	
2009-03	1.33	-0.19	
2009-04	1.96	0.19	
2009-05	2.1	0.27	
2009-06	2.14	0.29	
2009-07	2.33	0.4	
2009-08	2.04	0.22	
2009-09	1.87	0.12	
2009-10	2.01	0.21	
2009-11	2.11	0.27	
2009-12	2.28	0.37	
2010-01	2.15	0.3	
2010-02	1.99	0.2	
2010-03	2.17	0.31	
2010-04	2.15	0.3	
2010-05	1.72	0.05	
2010-06	1.67	0.02	
2010-07	1.71	0.06	
2010-08	1.89	0.17	
2010-09	2.05	0.27	
2010-10	2.1	0.31	
2010-11	1.99	0.25	
2010-12	1.95	0.23	
2011-01	1.85	0.18	
2011-02	1.94	0.24	
2011-03	2.28	0.47	
2011-04	2.44	0.57	
2011-05	2.15	0.4	
2011-06	2.04	0.32	
2011-07	2.06	0.35	
2011-08	2.17	0.43	
2011-09	2	0.32	
2011-10	2.18	0.44	
2011-11	2.15	0.43	
2011-12	1.69	0.14	
2012-01	1.44	-0.02	
2012-02	1.64	0.13	
2012-03	1.78	0.24	
2012-04	2.44	0.69	
2012-05	2.62	0.82	
2012-06	2.5	0.74	
2012-07	2.43	0.69	
2012-08	2.32	0.62	
2012-09	2.27	0.59	
2012-10	2.29	0.6	
2012-11	2.27	0.6	
2012-12	2.16	0.52	
2013-01	2.4	0.69	
2013-02	2.47	0.74	
2013-03	2.64	0.85	
2013-04	2.93	1.03	
2013-05	3.25	1.24	
2013-06	2.61	0.79	
2013-07	2.34	0.6	
2013-08	2.75	0.87	
2013-09	2.6	0.76	
2013-10	3.17	1.11	
2013-11	3.36	1.21	
2013-12	3.75	1.42	
2014-01	3.19	1.03	
2014-02	3.35	1.11	
2014-03	2.94	0.83	
2014-04	2.71	0.66	
2014-05	2.58	0.56	
2014-06	2.48	0.49	
2014-07	2.71	0.6	
2014-08	2.82	0.65	
2014-09	3.11	0.8	
2014-10	3.38	0.92	
2014-11	3.3	0.84	
2014-12	3.23	0.77	
2015-01	3.17	0.71	
2015-02	3.17	0.69	
2015-03	3.17	0.67	
2015-04	4.3	1.22	
2015-05	8.9	3.38	
2015-06	10.84	4.09	
2015-07	7.24	2.29	
2015-08	5.54	1.46	
2015-09	5.54	1.41	
2015-10	5.54	1.36	
2015-11	5.54	1.3	
2015-12	8.61	2.46	
2016-01	6.6	1.59	
2016-02	5.67	1.18	
2016-03	5.67	1.13	
2016-04	5.67	1.09	
2016-05	5.48	0.99	
2016-06	5.52	0.96	
2016-07	6.35	1.21	
2016-08	5.73	0.96	
2016-09	5.31	0.79	
2016-10	5.11	0.7	
2016-11	5.04	0.65	
2016-12	5.39	0.74	
2017-01	4.69	0.5	
2017-02	4.44	0.4	
