month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2021-12	7.99	0.83	
2022-01	8.46	0.91	
2022-02	8.09	0.8	
2022-03	6.67	0.46	
2022-04	6.35	0.38	
2022-05	6.25	0.34	
2022-06	6.38	0.35	
2022-07	6.62	0.39	
2022-08	6.11	0.27	
2022-09	6.18	0.27	
2022-10	5.21	0.06	
2022-11	5.28	0.07	
2022-12	6.04	0.21	
2023-01	6.42	0.27	
2023-02	6.08	0.19	
2023-03	6.06	0.18	
2023-04	6.46	0.24	
2023-05	6.36	0.21	
2023-06	6.9	0.3	
2023-07	7.06	0.32	
2023-08	6.84	0.27	
2023-09	6.9	0.27	
2023-10	6.61	0.21	
2023-11	6.37	0.15	
2023-12	6.26	0.13	
2024-01	6.84	0.22	
2024-02	7.37	0.3	
2024-03	7.78	0.36	
2024-04	8.22	0.42	
2024-05	8.56	0.46	
2024-06	8.22	0.39	
2024-07	8.04	0.34	
2024-08	7.97	0.32	
2024-09	8.41	0.38	
2024-10	9.6	0.55	
2024-11	9.11	0.46	
2024-12	9.39	0.49	
2025-01	9.51	0.49	
