month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2019-07	0.76	5.71	
2019-08	0.69	-27.8	
2019-09	0.76	-14.6	
2019-10	0.74	-20.88	
2019-11	0.72	-34.57	
2019-12	0.82	-19.28	
2020-01	0.92	48.44	
2020-02	0.9	57.32	
2020-03	0.93	69.44	
2020-04	0.84	44.01	
2020-05	0.83	31.2	
2020-06	0.84	35.71	
2020-07	1.4	87.93	
2020-08	1.34	85.88	
2020-09	1.3	80.28	
2020-10	1.37	86.66	
2020-11	1.33	76.28	
2020-12	1.28	61.37	
2021-01	1.2	28.62	
2021-02	1.1	-0.6	
2021-03	1.11	-13.35	
2021-04	1.02	-39.12	
2021-05	1.05	-39.93	
2021-06	1.08	-32.82	
2021-07	1.01	-58.16	
2021-08	1	-71.63	
2021-09	1.11	-23.66	
2021-10	1.05	-40.74	
2021-11	1.06	-34.78	
2021-12	1.12	19.1	
2022-01	1.1	28.15	
2022-02	1.03	-20.26	
2022-03	0.92	-63.82	
2022-04	0.86	-83.98	
2022-05	0.79	-91.59	
2022-06	0.93	-67.39	
2022-07	0.92	-61.9	
2022-08	0.92	-55.63	
2022-09	0.89	-52.42	
2022-10	0.86	-70.48	
2022-11	0.92	-31.9	
2022-12	0.9	-26.62	
2023-01	0.91	-40.29	
2023-02	0.91	-1.11	
2023-03	0.89	-36.06	
2023-04	0.9	-14.52	
2023-05	0.9	1.83	
2023-06	0.87	-51.25	
2023-07	0.88	-54.3	
2023-08	0.96	18.13	
2023-09	0.9	7.19	
2023-10	0.87	-36.24	
2023-11	0.92	-0.93	
2023-12	0.94	53.1	
2024-01	0.87	-9.62	
2024-02	0.87	-39.48	
2024-03	0.94	13.43	
2024-04	0.91	26.21	
2024-05	1.02	74.2	
2024-06	0.98	75.99	
2024-07	0.94	53.88	
2024-08	0.99	79.5	
2024-09	1.02	74.11	
2024-10	1.19	92.46	
2024-11	1.16	87.97	
2024-12	1.14	78.81	
2025-01	1.02	44.25	
