month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-11	3.33	0.53	
2016-12	3.38	0.54	
2017-01	3.29	0.48	
2017-02	3.4	0.51	
2017-03	3.39	0.49	
2017-04	3.47	0.52	
2017-05	3.29	0.42	
2017-06	3.32	0.42	
2017-07	3.34	0.42	
2017-08	3.35	0.41	
2017-09	3.33	0.39	
2017-10	3.45	0.43	
2017-11	3.77	0.55	
2017-12	3.91	0.59	
2018-01	4.13	0.66	
2018-02	3.63	0.45	
2018-03	3.5	0.38	
2018-04	3.27	0.28	
2018-05	3.23	0.26	
2018-06	2.81	0.09	
2018-07	2.62	0.01	
2018-08	2.88	0.11	
2018-09	2.85	0.09	
2018-10	2.85	0.08	
2018-11	2.97	0.12	
2018-12	3.14	0.18	
2019-01	3.07	0.15	
2019-02	3.11	0.16	
2019-03	3.21	0.19	
2019-04	3.16	0.17	
2019-05	2.77	0.02	
2019-06	2.78	0.03	
2019-07	2.74	0.01	
2019-08	2.58	-0.05	
2019-09	2.65	-0.03	
2019-10	2.56	-0.07	
2019-11	2.48	-0.09	
2019-12	2.46	-0.11	
2020-01	2.48	-0.1	
2020-02	2.22	-0.2	
2020-03	2.28	-0.18	
2020-04	2.22	-0.2	
2020-05	2.13	-0.24	
2020-06	2.02	-0.28	
2020-07	2.11	-0.25	
2020-08	2.12	-0.25	
2020-09	2.03	-0.28	
2020-10	2	-0.29	
2020-11	2	-0.29	
2020-12	1.96	-0.31	
2021-01	2.34	-0.18	
2021-02	2.33	-0.19	
2021-03	2.35	-0.18	
2021-04	2.22	-0.23	
2021-05	2.19	-0.24	
2021-06	2.21	-0.24	
2021-07	2.15	-0.26	
2021-08	2.24	-0.23	
2021-09	2.45	-0.16	
2021-10	2.26	-0.23	
2021-11	2.23	-0.24	
2021-12	2.28	-0.23	
2022-01	2.26	-0.24	
2022-02	2.21	-0.25	
2022-03	2.04	-0.31	
2022-04	1.94	-0.35	
2022-05	1.85	-0.38	
2022-06	1.91	-0.36	
2022-07	1.91	-0.36	
2022-08	1.9	-0.36	
2022-09	1.88	-0.37	
2022-10	1.83	-0.39	
2022-11	2.01	-0.33	
2022-12	2.01	-0.33	
2023-01	2	-0.34	
2023-02	2.13	-0.29	
2023-03	2.35	-0.22	
2023-04	2.61	-0.14	
2023-05	2.56	-0.15	
2023-06	2.51	-0.16	
2023-07	2.53	-0.15	
2023-08	2.48	-0.15	
2023-09	2.34	-0.18	
2023-10	2.18	-0.22	
2023-11	2.1	-0.24	
2023-12	2.06	-0.25	
2024-01	2.13	-0.21	
2024-02	2.37	-0.12	
2024-03	2.62	-0.02	
2024-04	2.85	0.08	
2024-05	2.81	0.06	
2024-06	2.81	0.06	
2024-07	3.07	0.16	
2024-08	3.1	0.17	
2024-09	2.88	0.09	
2024-10	3.36	0.27	
2024-11	3.36	0.27	
2024-12	3.37	0.27	
2025-01	3.07	0.16	
2025-02	2.99	0.13	
