month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-03	2.43	-61.34	
2018-04	2.21	-71.48	
2018-05	2	-76.95	
2018-06	1.6	-80.27	
2018-07	1.45	-85.47	
2018-08	1.5	-83.97	
2018-09	1.91	-52.21	
2018-10	1.77	-53.52	
2018-11	1.85	-33.56	
2018-12	1.79	-38.35	
2019-01	2.06	10.23	
2019-02	2.39	36.85	
2019-03	2.87	56.93	
2019-04	2.86	69.73	
2019-05	2.4	55.71	
2019-06	2.36	44.03	
2019-07	2.53	52.41	
2019-08	2.87	78.04	
2019-09	3.75	88.88	
2019-10	3.79	91.96	
2019-11	3.62	80.78	
2019-12	3.94	90.3	
2020-01	4.34	95.87	
2020-02	6.26	99.11	
2020-03	6.3	89.16	
2020-04	6.65	92.69	
2020-05	7.01	90.62	
2020-06	7.31	89.46	
2020-07	9.65	97.94	
2020-08	9.64	88.6	
2020-09	8.71	73.13	
2020-10	9.23	80.02	
2020-11	8.58	56.25	
2020-12	7.7	17.66	
2021-01	7.49	-3.93	
2021-02	6.87	-25.95	
2021-03	5.77	-45.26	
2021-04	5.8	-51.28	
2021-05	5.67	-65.62	
2021-06	6.33	-45.79	
2021-07	7.05	-29.87	
2021-08	7.79	18.63	
2021-09	6.79	1.07	
2021-10	6.27	-26.17	
2021-11	6.13	-48.62	
2021-12	6.9	-18.32	
2022-01	7.25	29.84	
2022-02	7.38	49.16	
2022-03	6.39	8.5	
2022-04	5.12	-46.19	
2022-05	4.89	-67.67	
2022-06	5.11	-76.83	
2022-07	4.75	-86.57	
2022-08	5.2	-66.54	
2022-09	4.47	-88.44	
2022-10	4.4	-89.34	
2022-11	5.26	-50.65	
2022-12	4.78	-58.68	
2023-01	4.91	-51.51	
2023-02	5.95	9.15	
2023-03	6.92	48.8	
2023-04	13.93	82.47	
2023-05	12.93	85.13	
2023-06	17.31	97.81	
2023-07	16.97	87.63	
2023-08	13.75	64.29	
2023-09	11.71	39.87	
2023-10	10.44	21.9	
2023-11	11.41	12.58	
2023-12	13.86	42.64	
2024-01	13.17	33.93	
2024-02	15.45	51.79	
2024-03	19.43	78.19	
2024-04	19.88	78.08	
2024-05	23.51	89.02	
2024-06	28.33	93.61	
2024-07	29.71	91.81	
2024-08	26.29	76.79	
2024-09	27.03	68.19	
2024-10	38.57	93.01	
2024-11	34.59	83.89	
2024-12	34.11	80.64	
2025-01	33.3	68.4	
2025-02	30.4	61.96	
