month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2016-08	15.38	1.03	
2016-09	14.9	0.93	
2016-10	14.83	0.89	
2016-11	14.08	0.76	
2016-12	13.42	0.65	
2017-01	13.34	0.62	
2017-02	14.29	0.71	
2017-03	15.79	0.85	
2017-04	16.64	0.92	
2017-05	17.83	1.01	
2017-06	21.5	1.37	
2017-07	23.67	1.55	
2017-08	24.21	1.54	
2017-09	24.6	1.52	
2017-10	25.88	1.59	
2017-11	27.54	1.68	
2017-12	23.8	1.27	
2018-01	24.53	1.29	
2018-02	26.52	1.42	
2018-03	27.47	1.44	
2018-04	23.72	1.07	
2018-05	24.47	1.09	
2018-06	22.95	0.93	
2018-07	19.95	0.65	
2018-08	15.99	0.31	
2018-09	14.93	0.21	
2018-10	12.34	-0.01	
2018-11	13.15	0.05	
2018-12	12.6	0	
2019-01	12.11	-0.05	
2019-02	15.38	0.2	
2019-03	16.89	0.3	
2019-04	16.92	0.29	
2019-05	13.54	0.02	
2019-06	13.49	0.01	
2019-07	15.09	0.12	
2019-08	16.07	0.19	
2019-09	17.74	0.3	
2019-10	16.25	0.18	
2019-11	17.53	0.26	
2019-12	18.55	0.32	
2020-01	21.48	0.51	
2020-02	20.62	0.43	
2020-03	18.05	0.24	
2020-04	16.77	0.14	
2020-05	16.56	0.12	
2020-06	18.25	0.22	
2020-07	21.03	0.39	
2020-08	23.02	0.51	
2020-09	21.78	0.41	
2020-10	21.69	0.39	
2020-11	22.64	0.44	
2020-12	20.56	0.29	
2021-01	24.26	0.51	
2021-02	23.21	0.43	
2021-03	22.93	0.4	
2021-04	25.09	0.52	
2021-05	23.56	0.41	
2021-06	22.3	0.33	
2021-07	21.74	0.29	
2021-08	21.91	0.29	
2021-09	24.13	0.42	
2021-10	23.66	0.38	
2021-11	25.02	0.45	
2021-12	25.33	0.46	
2022-01	21.74	0.25	
2022-02	19.67	0.13	
2022-03	17.63	0.01	
2022-04	16.73	-0.04	
2022-05	15.91	-0.09	
2022-06	16.79	-0.04	
2022-07	15.99	-0.09	
2022-08	15.49	-0.12	
2022-09	14.52	-0.17	
2022-10	12.59	-0.28	
2022-11	12.65	-0.28	
2022-12	12.52	-0.29	
2023-01	12.53	-0.29	
2023-02	14.05	-0.21	
2023-03	19.34	0.09	
2023-04	25.8	0.44	
2023-05	22.55	0.25	
2023-06	21.64	0.19	
2023-07	22.49	0.23	
2023-08	21.98	0.2	
2023-09	22.22	0.21	
2023-10	22.59	0.22	
2023-11	21.82	0.17	
2023-12	20.15	0.08	
2024-01	18.14	-0.03	
2024-02	18.69	0	
2024-03	20.89	0.11	
2024-04	19.14	0.02	
2024-05	18.71	-0.01	
2024-06	17.63	-0.07	
2024-07	16.26	-0.14	
2024-08	15.05	-0.21	
2024-09	15.58	-0.18	
2024-10	18.36	-0.04	
2024-11	18.81	-0.02	
2024-12	18.44	-0.04	
2025-01	16.64	-0.13	
2025-02	17.44	-0.09	
