month	ct_avg_Tdx收盘价	股东人数
2009-11	100.31	69142	
2009-12	111.77	21585	
2010-03	108.54	21342	
2010-06	152.74	15978	
2010-09	195.48	12459	
2010-12	232.47	17324	
2011-03	220.69	13540	
2011-06	112.58	16956	
2011-09	140.06	18064	
2011-12	134.42	17144	
2012-03	152.8	12823	
2012-06	137.04	16227	
2012-09	121.73	18850	
2012-12	91.93	33949	
2013-03	72.01	52899	
2013-06	58.63	51064	
2013-09	46.85	53552	
2013-12	40.31	53092	
2014-03	51.96	39162	
2014-06	52.63	34609	
2014-09	64.47	27197	
2014-12	71.24	22290	
2015-03	78.66	24804	
2015-06	90.26	24171	
2015-09	54.9	23329	
2015-12	66.5	20016	
2016-03	64.98	16670	
2016-06	72.88	17601	
2016-09	66.7	28281	
2016-12	70.45	23468	
2017-03	86.05	17808	
2017-06	87.19	23938	
2017-09	92.2	20791	
2017-12	113	24648	
2018-03	112.51	26637	
2018-06	140.74	23140	
2018-09	115.18	26020	
2018-12	98.27	36382	
2019-03	116.6	33267	
2019-06	116.41	48201	
2019-09	106.66	95046	
2019-12	103.81	78298	
2020-03	89.61	97466	
2020-06	107.72	90749	
2020-09	133.96	81203	
2020-12	207.43	77730	
2021-03	167.22	136216	
2021-06	213.57	137584	
2021-09	169.26	159958	
2021-12	176.53	186749	
2022-03	149.7	154216	
2022-06	170.25	115067	
2022-09	151.06	126673	
2022-12	158.44	124744	
2023-03	166.45	118381	
2023-06	137.64	157460	
2023-09	135.72	168467	
2023-12	109.72	180196	
2024-03	101.39	183521	
2024-06	88.56	193172	
2024-09	77.74	197941	
