month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2011-11	3.33	86.79	
2011-12	3.09	57.43	
2012-01	2.9	18.57	
2012-02	3.21	40.18	
2012-03	3.51	72.77	
2012-04	3.63	83.61	
2012-05	3.81	93.67	
2012-06	3.81	90.4	
2012-07	4.03	94.16	
2012-08	3.78	74.57	
2012-09	3.39	22.14	
2012-10	3.45	4.51	
2012-11	2.96	-32.1	
2012-12	2.56	-56.5	
2013-01	2.58	-61.92	
2013-02	2.25	-81.37	
2013-03	2	-91.58	
2013-04	1.7	-95.29	
2013-05	1.71	-89.61	
2013-06	1.67	-88.65	
2013-07	1.48	-98.06	
2013-08	1.46	-91.84	
2013-09	1.35	-98.07	
2013-10	1.23	-98.91	
2013-11	1.22	-90.86	
2013-12	1.16	-95.09	
2014-01	1.16	-88.18	
2014-02	1.4	-51.84	
2014-03	1.49	-13.69	
2014-04	1.55	10.46	
2014-05	1.58	29.69	
2014-06	1.54	27.45	
2014-07	1.61	34.71	
2014-08	1.82	66.8	
2014-09	1.93	76.27	
2014-10	1.85	70.04	
2014-11	1.81	66.7	
2014-12	2.13	91.15	
2015-01	2.4	92.59	
2015-02	2.4	92.44	
2015-03	2.35	83.52	
2015-04	2.73	97.62	
2015-05	2.76	90.49	
2015-06	3.03	95.49	
2015-07	2.82	78.69	
2015-08	2.57	51.32	
2015-09	2.34	8.75	
2015-10	2.58	18.12	
2015-11	2.8	49.96	
2015-12	2.84	63.08	
2016-01	2.58	25.62	
2016-02	2.54	-10.48	
2016-03	2.77	29.58	
2016-04	2.81	51.96	
2016-05	2.9	63.39	
2016-06	3.15	79.15	
2016-07	3.22	86.95	
2016-08	3.11	76.67	
2016-09	2.91	47.77	
2016-10	3.01	51.56	
2016-11	3	42.25	
2016-12	3.08	62.54	
2017-01	3.06	56.05	
2017-02	3.42	80.61	
2017-03	3.76	94.57	
2017-04	3.72	88.19	
2017-05	3.63	79.11	
2017-06	3.86	93.59	
2017-07	3.82	85.03	
2017-08	3.99	94.6	
2017-09	4.13	90.99	
2017-10	4.95	99	
2017-11	5.05	92.98	
2017-12	5.06	90.05	
2018-01	5.8	96.14	
2018-02	5.61	87.5	
2018-03	5.04	61.04	
2018-04	4.92	42.56	
2018-05	5.83	75.32	
2018-06	6.33	89.46	
2018-07	5.99	80.64	
2018-08	5.18	36.8	
2018-09	5.25	11.75	
2018-10	4.91	-2.98	
2018-11	4.38	-42.37	
2018-12	4.48	-56.7	
2019-01	4.35	-70.29	
2019-02	4.87	-45.66	
2019-03	5.32	-1.87	
2019-04	5.56	27.51	
2019-05	5.26	31.38	
2019-06	5.32	36.37	
2019-07	5.9	60.79	
2019-08	5.02	13.6	
2019-09	4.99	-12.77	
2019-10	4.8	-39.48	
2019-11	4.63	-55.53	
2019-12	4.86	-47.28	
2020-01	5.32	-0.45	
2020-02	4.76	-47.14	
2020-03	4.19	-81.45	
2020-04	4.21	-83.93	
2020-05	4.71	-60.42	
2020-06	5.06	-14.2	
2020-07	6.37	30.59	
2020-08	6.37	64.33	
2020-09	6.45	82.91	
2020-10	7.57	94.42	
2020-11	8.55	98.13	
2020-12	9.98	99.65	
2021-01	10.51	89.69	
2021-02	9.99	83.39	
2021-03	8.05	48.1	
2021-04	7.98	28.32	
2021-05	9.41	51.39	
2021-06	10.28	72.41	
2021-07	9.44	59.38	
2021-08	8.35	6.29	
2021-09	8.28	-13.88	
2021-10	8.88	-5.41	
2021-11	8.69	-21.71	
2021-12	8.63	-34.01	
2022-01	7.92	-59.96	
2022-02	8.25	-46.99	
2022-03	7.22	-72.13	
2022-04	6.8	-83.22	
2022-05	7.71	-63.3	
2022-06	8.38	-26.83	
2022-07	8.67	4.85	
2022-08	8.43	13.35	
2022-09	7.52	-35.88	
2022-10	7.1	-58.43	
2022-11	7.01	-69.64	
2022-12	7.89	-40.14	
2023-01	8.75	7.7	
2023-02	8.65	37.59	
2023-03	8.28	41.65	
2023-04	7.65	4.65	
2023-05	7.09	-45.49	
2023-06	6.9	-63.53	
2023-07	6.89	-79.72	
2023-08	7.06	-69.18	
2023-09	6.94	-69.46	
2023-10	6.18	-89.39	
2023-11	6.08	-93.71	
2023-12	5.61	-97.57	
2024-01	5	-99.31	
2024-02	5	-90.69	
2024-03	5.18	-79.89	
2024-04	4.97	-88.93	
2024-05	4.9	-92.86	
2024-06	4.56	-97.93	
2024-07	4.33	-94.02	
2024-08	4.26	-96.06	
2024-09	4.2	-93.56	
2024-10	4.65	-54.22	
2024-11	4.71	-33.25	
2024-12	4.57	-35.63	
2025-01	4.33	-61.85	
2025-02	4.3	-70.89	
