month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2018-02	125.27	5.61	0.23	87.5	1.1	87.5	
2018-03	112.51	5.04	0.1	60.88	0.86	61.04	
2018-04	109.86	4.92	0.08	42.86	0.8	42.56	
2018-05	130.31	5.83	0.27	75.04	1.09	75.32	
2018-06	140.74	6.33	0.37	88.84	1.23	89.46	
2018-07	131.45	5.99	0.28	77.07	1.07	80.64	
2018-08	113.72	5.18	0.11	32.84	0.77	36.8	
2018-09	115.18	5.25	0.13	6.01	0.77	11.75	
2018-10	107.7	4.91	0.06	-8.98	0.64	-2.98	
2018-11	96.17	4.38	-0.05	-46.59	0.45	-42.37	
2018-12	98.27	4.48	-0.02	-62.77	0.47	-56.7	
2019-01	95.5	4.35	-0.04	-73.66	0.42	-70.29	
2019-02	106.77	4.87	0.08	-49.34	0.58	-45.66	
2019-03	116.6	5.32	0.2	-6.25	0.71	-1.87	
2019-04	122.03	5.56	0.27	25.17	0.77	27.51	
2019-05	115.39	5.26	0.21	28.53	0.66	31.38	
2019-06	116.41	5.32	0.24	34.02	0.66	36.37	
2019-07	126.03	5.9	0.35	57.3	0.83	60.79	
2019-08	107.22	5.02	0.17	3.21	0.54	13.6	
2019-09	106.66	4.99	0.17	-26.16	0.52	-12.77	
2019-10	102.63	4.8	0.12	-49.85	0.45	-39.48	
2019-11	99.02	4.63	0.09	-61.1	0.39	-55.53	
2019-12	103.81	4.86	0.15	-51.5	0.46	-47.28	
2020-01	113.59	5.32	0.26	-7.03	0.59	-0.45	
2020-02	101.7	4.76	0.13	-53.13	0.41	-47.14	
2020-03	89.61	4.19	0	-84.29	0.24	-81.45	
2020-04	89.95	4.21	0.01	-85.16	0.24	-83.93	
2020-05	100.74	4.71	0.14	-60.47	0.38	-60.42	
2020-06	107.72	5.06	0.22	-18.35	0.48	-14.2	
2020-07	132.29	6.37	0.5	27.29	0.85	30.59	
2020-08	132.29	6.37	0.5	58.97	0.83	64.33	
2020-09	133.96	6.45	0.53	76.95	0.84	82.91	
2020-10	157.24	7.57	0.79	93.53	1.13	94.42	
2020-11	177.68	8.55	1.02	98.04	1.38	98.13	
2020-12	207.43	9.98	1.33	99.61	1.73	99.65	
2021-01	218.48	10.51	1.43	89.73	1.83	89.69	
2021-02	207.55	9.99	1.29	83.33	1.64	83.39	
2021-03	167.22	8.05	0.83	47.98	1.1	48.1	
2021-04	165.89	7.98	0.8	28.19	1.05	28.32	
2021-05	195.59	9.41	1.1	51.44	1.38	51.39	
2021-06	213.57	10.28	1.26	72.49	1.54	72.41	
2021-07	193.89	9.44	1.03	57.14	1.29	59.38	
2021-08	170.65	8.35	0.77	2.03	1	6.29	
2021-09	169.26	8.28	0.73	-17.28	0.95	-13.88	
2021-10	181.49	8.88	0.83	-10.71	1.06	-5.41	
2021-11	177.66	8.69	0.77	-29.06	0.98	-21.71	
2021-12	176.53	8.63	0.74	-36.92	0.93	-34.01	
2022-01	162.02	7.92	0.58	-61.04	0.75	-59.96	
2022-02	168.79	8.25	0.62	-47.77	0.79	-46.99	
2022-03	149.7	7.22	0.43	-68.33	0.55	-72.13	
2022-04	138.98	6.8	0.31	-82.33	0.44	-83.22	
2022-05	157.68	7.71	0.47	-68.14	0.61	-63.3	
2022-06	170.25	8.38	0.57	-31.97	0.73	-26.83	
2022-07	174.12	8.67	0.59	-2.72	0.76	4.85	
2022-08	169.39	8.43	0.53	-8.77	0.69	13.35	
2022-09	151.06	7.52	0.35	-50.76	0.49	-35.88	
2022-10	142.72	7.1	0.27	-70.59	0.39	-58.43	
2022-11	140.9	7.01	0.24	-76.87	0.36	-69.64	
2022-12	158.44	7.89	0.38	-47.04	0.51	-40.14	
2023-01	175.86	8.75	0.52	-0.39	0.65	7.7	
2023-02	173.91	8.65	0.49	26.56	0.61	37.59	
2023-03	166.45	8.28	0.41	30.32	0.53	41.65	
2023-04	153.69	7.65	0.3	-5.54	0.4	4.65	
2023-05	142.52	7.09	0.2	-52.99	0.28	-45.49	
2023-06	137.64	6.9	0.15	-67.19	0.24	-63.53	
2023-07	134.67	6.89	0.12	-82.48	0.23	-79.72	
2023-08	138.14	7.06	0.14	-74.26	0.25	-69.18	
2023-09	135.72	6.94	0.12	-75.94	0.22	-69.46	
2023-10	120.82	6.18	-0.01	-91.44	0.08	-89.39	
2023-11	118.87	6.08	-0.03	-94.32	0.05	-93.71	
2023-12	109.72	5.61	-0.1	-98.04	-0.03	-97.57	
2024-01	97.83	5	-0.2	-99.27	-0.14	-99.31	
2024-02	97.74	5	-0.21	-90.69	-0.15	-90.69	
2024-03	101.39	5.18	-0.18	-80.02	-0.12	-79.89	
2024-04	97.15	4.97	-0.22	-88.66	-0.16	-88.93	
2024-05	95.95	4.9	-0.23	-93.03	-0.17	-92.86	
2024-06	88.56	4.56	-0.29	-98.12	-0.23	-97.93	
2024-07	80.18	4.33	-0.36	-95.57	-0.27	-94.02	
2024-08	78.82	4.26	-0.37	-96.39	-0.29	-96.06	
2024-09	77.74	4.2	-0.38	-94.03	-0.3	-93.56	
2024-10	86.2	4.65	-0.31	-60.81	-0.22	-54.22	
2024-11	87.13	4.71	-0.3	-45.07	-0.22	-33.25	
2024-12	84.62	4.57	-0.33	-49.8	-0.24	-35.63	
2025-01	80.05	4.33	-0.36	-72.02	-0.28	-61.85	
2025-02	77.43	4.3	-0.38	-80	-0.29	-70.89	
