month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2020-08	8.3	-0.24	
2020-09	7.83	-0.28	
2020-10	7.9	-0.27	
2020-11	7.82	-0.27	
2020-12	7.43	-0.31	
2021-01	7.01	-0.34	
2021-02	6.35	-0.4	
2021-03	6.74	-0.36	
2021-04	6.86	-0.35	
2021-05	6.71	-0.36	
2021-06	6.59	-0.37	
2021-07	6.82	-0.34	
2021-08	7.38	-0.28	
2021-09	7.27	-0.29	
2021-10	7.06	-0.3	
2021-11	6.64	-0.34	
2021-12	6.84	-0.32	
2022-01	6.9	-0.32	
2022-02	6.9	-0.32	
2022-03	6.48	-0.36	
2022-04	5.71	-0.43	
2022-05	5.61	-0.44	
2022-06	5.84	-0.42	
2022-07	5.69	-0.43	
2022-08	5.66	-0.43	
2022-09	5.4	-0.46	
2022-10	5.4	-0.46	
2022-11	5.76	-0.42	
2022-12	5.87	-0.41	
2023-01	6.45	-0.34	
2023-02	6.6	-0.33	
2023-03	6.26	-0.36	
2023-04	5.97	-0.38	
2023-05	5.95	-0.38	
2023-06	5.88	-0.38	
2023-07	5.78	-0.39	
2023-08	5.81	-0.37	
2023-09	5.59	-0.39	
2023-10	5.39	-0.4	
2023-11	5.55	-0.37	
2023-12	5.84	-0.33	
2024-01	5.44	-0.37	
2024-02	4.26	-0.5	
2024-03	4.49	-0.47	
2024-04	4.28	-0.49	
2024-05	4.41	-0.46	
2024-06	3.75	-0.54	
2024-07	3.63	-0.55	
2024-08	3.59	-0.55	
2024-09	3.65	-0.54	
2024-10	4.42	-0.43	
2024-11	4.8	-0.38	
2024-12	5.18	-0.32	
2025-01	4.37	-0.42	
2025-02	4.62	-0.38	
