month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1995-06	0.8	42.33	
1995-07	0.79	61.9	
1995-08	0.79	59.43	
1995-09	0.8	65.05	
1995-10	0.86	80.8	
1995-11	0.75	55.4	
1995-12	0.65	6.85	
1996-01	0.58	-31.57	
1996-02	0.59	-41.59	
1996-03	0.66	-28.44	
1996-04	0.7	-10.71	
1996-05	0.69	-0.32	
1996-06	0.71	2.99	
1996-07	0.74	21.43	
1996-08	0.75	41.68	
1996-09	0.76	43.88	
1996-10	1.15	79.63	
1996-11	1.22	88.86	
1996-12	1.47	89.12	
1997-01	1.15	72.89	
1997-02	1.17	66.61	
1997-03	1.37	84.23	
1997-04	1.42	90.38	
1997-05	1.07	38.21	
1997-06	0.89	-9.96	
1997-07	0.76	-38.19	
1997-08	0.86	-40.35	
1997-09	0.93	-37.18	
1997-10	0.83	-68.12	
1997-11	0.79	-80.67	
1997-12	0.77	-79	
1998-01	0.78	-73.51	
1998-02	0.84	-53.75	
1998-03	0.81	-57.71	
1998-04	0.87	-14.81	
1998-05	0.88	6.34	
1998-06	0.87	15.26	
1998-07	0.82	-22.4	
1998-08	0.77	-38.27	
1998-09	0.76	-55.68	
1998-10	0.82	-37.9	
1998-11	0.86	10.25	
1998-12	0.83	6.64	
1999-01	0.83	-2.59	
1999-02	0.76	-39.03	
1999-03	0.83	-28.77	
1999-04	0.92	41.96	
1999-05	0.95	65.54	
1999-06	1.01	84.58	
1999-07	1.23	96.23	
1999-08	1.23	90.62	
1999-09	1.15	72.44	
1999-10	1.09	56.14	
1999-11	1.09	46.75	
1999-12	1.17	66.67	
2000-01	1.35	85.39	
2000-02	1.55	92.45	
2000-03	1.72	93.48	
2000-04	2.23	98.08	
2000-05	2.31	94.54	
2000-06	2.5	96.75	
2000-07	2.59	90.09	
2000-08	2.5	77.33	
2000-09	2.57	86.91	
2000-10	2.69	96.43	
2000-11	2.91	96.19	
2000-12	3.08	97.32	
2001-01	3.17	95.15	
2001-02	3.18	90.97	
2001-03	3.29	94.85	
2001-04	3.3	90.39	
2001-05	3.2	68.16	
2001-06	3.18	55.91	
2001-07	3.2	53.98	
2001-08	3.19	38.59	
2001-09	3.18	25.04	
2001-10	3.13	-11.81	
2001-11	3.1	-24.27	
2001-12	3.11	-32.7	
2002-01	3.07	-53.12	
2002-02	2.87	-71.25	
2002-03	2.63	-79.97	
2002-04	2.37	-87.42	
2002-05	2.17	-92.81	
2002-06	2.14	-90.49	
2002-07	2.4	-68.21	
2002-08	2.42	-55.24	
2002-09	2.55	-31.43	
2002-10	2.39	-43.25	
2002-11	2.36	-46.73	
2002-12	2.28	-67.45	
2003-01	2.38	-49.91	
2003-02	2.45	-9.41	
2003-03	2.7	28.06	
2003-04	3.02	67.53	
2003-05	3.14	83.51	
2003-06	3.1	82.44	
2003-07	3.25	90.1	
2003-08	3.09	72.11	
2003-09	2.95	45.9	
2003-10	3.04	47.22	
2003-11	3.27	77.1	
2003-12	3.66	91.07	
2004-01	4.44	98.01	
2004-02	4.76	97.63	
2004-03	4.98	97.24	
2004-04	4.95	88.68	
2004-05	4.31	59.21	
2004-06	4.13	38.31	
2004-07	3.69	1.5	
2004-08	3.56	-21.47	
2004-09	3.39	-37.01	
2004-10	3.38	-41.69	
2004-11	3.64	-23.62	
2004-12	3.56	-30.98	
2005-01	3.49	-51.74	
2005-02	3.61	-50.07	
2005-03	3.95	15.61	
2005-04	4.34	48.43	
2005-05	3.6	10.29	
2005-06	3.44	-22.53	
2005-07	3.37	-43.11	
2005-08	3.5	-35.6	
2005-09	3.35	-51.99	
2005-10	2.71	-72.88	
2005-11	2.56	-87.46	
2005-12	2.67	-82.91	
2006-01	2.87	-69.7	
2006-02	3.04	-47.42	
2006-03	3.11	-28.49	
2006-04	3.48	8.79	
2006-05	4.18	42.16	
2006-06	4.59	59.21	
2006-07	4.63	68.75	
2006-08	4.2	60.37	
2006-09	4.13	52.34	
2006-10	4.59	76.05	
2006-11	5.71	91.31	
2006-12	7.57	98.68	
2007-01	8.79	98.75	
2007-02	9.91	96.79	
2007-03	10.73	96.27	
2007-04	12.2	98.26	
2007-05	13.48	97.77	
2007-06	16.52	97.96	
2007-07	17.83	95.62	
2007-08	19.33	94.76	
2007-09	19.62	91.16	
2007-10	18.72	76.29	
2007-11	17.12	48.25	
2007-12	18	48.53	
2008-01	19.82	72.93	
2008-02	20.16	78.87	
2008-03	17.72	47.41	
2008-04	14.26	-16.07	
2008-05	14.32	-32.68	
2008-06	9.02	-69.06	
2008-07	8.69	-76.51	
2008-08	7.22	-90.6	
2008-09	6.25	-89.14	
2008-10	5.35	-92.23	
2008-11	4.91	-91.96	
2008-12	5.34	-81.95	
2009-01	5.53	-74.82	
2009-02	6.77	-42.05	
2009-03	7.15	-22.48	
2009-04	9.08	12.33	
2009-05	9.95	31.94	
2009-06	10.78	44.2	
2009-07	12.34	59.47	
2009-08	13.82	77.64	
2009-09	13.51	80.88	
2009-10	14.6	85.44	
2009-11	16.99	93.07	
2009-12	18.13	91.93	
2010-01	17.18	81.61	
2010-02	15.75	60.83	
2010-03	15.71	48.1	
2010-04	15.38	30.83	
2010-05	12.56	-11.88	
2010-06	11.56	-33.65	
2010-07	12.47	-31.62	
2010-08	14.18	-10.72	
2010-09	14.96	10.29	
2010-10	16.77	36.55	
2010-11	15.93	36.93	
2010-12	14.09	4.43	
2011-01	13.73	-20.13	
2011-02	15.36	25.54	
2011-03	16.18	58.89	
2011-04	15.38	58.27	
2011-05	13.95	0.51	
2011-06	13.45	-32.7	
2011-07	13.89	-39.54	
2011-08	12.79	-74.46	
2011-09	12.27	-90.26	
2011-10	11.72	-94.92	
2011-11	11.43	-95.66	
2011-12	10.68	-96.31	
2012-01	11.1	-83.57	
2012-02	11.76	-58.35	
2012-03	11.66	-49.63	
2012-04	11.09	-74.63	
2012-05	11.84	-30.07	
2012-06	11.34	-43.44	
2012-07	10.55	-76.22	
2012-08	10.47	-84.86	
2012-09	10.08	-91.38	
2012-10	10.04	-89.48	
2012-11	10.11	-83.08	
2012-12	11.08	-43.41	
2013-01	12.26	12.05	
2013-02	12.12	28.04	
2013-03	11.69	24.96	
2013-04	11.59	24.36	
2013-05	12.29	57.26	
2013-06	11.56	52.36	
2013-07	11	-1.36	
2013-08	11.2	-16.56	
2013-09	11.94	24.29	
2013-10	12.72	62.35	
2013-11	12.6	70.62	
2013-12	13.02	84.54	
2014-01	11.64	29.85	
2014-02	11.97	26.67	
2014-03	11.86	-3.1	
2014-04	12.65	56.76	
2014-05	12.94	76.74	
2014-06	13.12	82.59	
2014-07	13.99	92.2	
2014-08	16.04	95.28	
2014-09	16.43	95.45	
2014-10	16.55	93.1	
2014-11	17.59	98.48	
2014-12	19.3	96.23	
2015-01	21.01	98.53	
2015-02	21.44	93.1	
2015-03	24.43	99.11	
2015-04	26.57	95.19	
2015-05	26.47	89.55	
2015-06	26.64	88.56	
2015-07	22.81	46.86	
2015-08	21.35	16.07	
2015-09	19.93	-13.84	
2015-10	21.45	-11.87	
2015-11	23.22	12.03	
2015-12	25.07	45.65	
2016-01	22.96	27.28	
2016-02	22.32	-8.75	
2016-03	23.56	10.6	
2016-04	24.21	45.36	
2016-05	23.23	15.05	
2016-06	24.14	52.95	
2016-07	26.4	86.44	
2016-08	28.94	94.64	
2016-09	28.52	86.25	
2016-10	31.03	97.54	
2016-11	31.34	95.13	
2016-12	31.73	91.23	
2017-01	31.93	91.22	
2017-02	32.95	98.01	
2017-03	36.43	99.53	
2017-04	38.94	95.93	
2017-05	40.58	94.2	
2017-06	45.85	98.62	
2017-07	43.85	83.63	
2017-08	41.7	67.16	
2017-09	43.15	68.32	
2017-10	47.21	90.18	
2017-11	49.84	92.33	
2017-12	49.89	91.54	
2018-01	51.5	90.3	
2018-02	47.36	62.5	
2018-03	46.61	46.63	
2018-04	42.29	-1.89	
2018-05	44.67	-5.4	
2018-06	46.9	12.05	
2018-07	47.15	24.23	
2018-08	44.84	-17	
2018-09	45.64	-14.57	
2018-10	43.56	-42.81	
2018-11	42.02	-69.2	
2018-12	41.83	-73.79	
2019-01	42.5	-64	
