month	ct_avg_Tdx收盘价	人均持股
2017-01	11.07	1260	
2017-03	13.87	3289648	
2017-06	11.98	3304373	
2017-09	15.28	4568050	
2017-12	10.98	4701891	
2018-03	10.2	4837463	
2018-06	8.54	4888721	
2018-09	7.09	4869373	
2018-12	7.28	4869373	
2019-03	11.39	4908224	
2019-06	11.18	4921313	
2019-09	11.49	4947701	
2019-12	11.04	4961001	
2020-06	10.3	4994566	
2020-09	12.73	5070034	
2020-12	12.36	5155006	
2021-03	10.47	5272835	
2021-06	10.62	5303139	
2021-09	10.95	5412001	
2021-12	10.9	5435913	
2022-03	9.95	5435913	
2022-06	9.44	5451971	
2022-09	9.33	5542019	
2022-12	9.68	5558712	
2023-03	9.95	5583940	
2023-06	11.52	5609399	
2023-09	11.2	5609399	
2023-12	12.29	5661019	
2024-03	12.23	5687187	
2024-06	11.46	5749197	
2024-09	11.74	5731343	
