month	ct_avg_Tdx收盘价	股东人数
2017-01	11.07	476376	
2017-03	13.87	1122	
2017-06	11.98	1117	
2017-09	15.28	808	
2017-12	10.98	785	
2018-03	10.2	763	
2018-06	8.54	755	
2018-09	7.09	758	
2018-12	7.28	758	
2019-03	11.39	752	
2019-06	11.18	750	
2019-09	11.49	746	
2019-12	11.04	744	
2020-06	10.3	739	
2020-09	12.73	728	
2020-12	12.36	716	
2021-03	10.47	700	
2021-06	10.62	696	
2021-09	10.95	682	
2021-12	10.9	679	
2022-03	9.95	679	
2022-06	9.44	677	
2022-09	9.33	666	
2022-12	9.68	664	
2023-03	9.95	661	
2023-06	11.52	658	
2023-09	11.2	658	
2023-12	12.29	652	
2024-03	12.23	649	
2024-06	11.46	642	
2024-09	11.74	644	
