month	ct_avg_Tdx收盘价	股东人数
2011-12	27.04	530	
2012-03	29.48	406	
2012-06	32.84	393	
2012-09	25.35	383	
2012-12	23.96	373	
2013-03	24.21	359	
2013-06	23.55	354	
2013-09	23.83	357	
2013-12	23.46	364	
2014-03	20.26	357	
2014-06	20.85	356	
2014-09	24.41	348	
2014-12	42.67	628	
2015-03	52.39	620	
2015-06	62.03	593	
2015-09	37.13	596	
2015-12	51.23	597	
2016-03	38.03	598	
2016-06	40.56	600	
2016-09	41.96	599	
2016-12	44.81	598	
2017-03	42.95	596	
2017-06	50.85	592	
2017-09	58.25	289	
2017-12	66.05	287	
2018-03	50.59	78081	
2018-06	44.9	281	
2018-09	47.38	286	
2018-12	43.08	286	
2019-03	52.11	284	
2019-06	52.32	283	
2019-09	50.49	283	
2019-12	46.9	282	
2020-03	42.24	286	
2020-06	44.94	287	
2020-09	61.32	286	
2020-12	59.75	282	
2021-03	50.94	280	
2021-06	47.77	278	
2021-09	41.81	282	
2021-12	38.96	283	
2022-03	35.99	281	
2022-06	30.48	284	
2022-09	28.07	284	
2022-12	29.21	288	
2023-03	30.24	285	
2023-06	37.24	287	
2023-09	39.07	287	
2023-12	30.19	283	
2024-03	31.2	286	
2024-06	31.27	286	
2024-09	34.67	285	
