month	ct_avg_Tdx收盘价	人均持股
2011-12	27.04	342897	
2012-03	29.48	2547062	
2012-06	32.84	2631316	
2012-09	25.35	2700019	
2012-12	23.96	2772406	
2013-03	24.21	2880522	
2013-06	23.55	2921207	
2013-09	23.83	2896659	
2013-12	23.46	2840954	
2014-03	20.26	2896659	
2014-06	20.85	2904796	
2014-09	24.41	2971573	
2014-12	42.67	1646668	
2015-03	52.39	1667915	
2015-06	62.03	1743857	
2015-09	37.13	1735079	
2015-12	51.23	1732173	
2016-03	38.03	1729295.5	
2016-06	40.56	1723512	
2016-09	41.96	1726389	
2016-12	44.81	1729276	
2017-03	42.95	1735079	
2017-06	50.85	1746803	
2017-09	58.25	3578226	
2017-12	66.05	3603161	
2018-03	50.59	26709	
2018-06	44.9	3680097	
2018-09	47.38	3615760	
2018-12	43.08	3615760	
2019-03	52.11	3641223	
2019-06	52.32	3654089	
2019-09	50.49	3654089	
2019-12	46.9	3667047	
2020-03	42.24	3615760	
2020-06	44.94	3603161	
2020-09	61.32	3615760	
2020-12	59.75	3667047	
2021-03	50.94	3693240	
2021-06	47.77	3719810	
2021-09	41.81	3667047	
2021-12	38.96	3654089	
2022-03	35.99	3680097	
2022-06	30.48	3641223	
2022-09	28.07	3641223	
2022-12	29.21	3590650	
2023-03	30.24	3628447	
2023-06	37.24	3603161	
2023-09	39.07	3603161	
2023-12	30.19	3654089	
2024-03	31.2	3615760	
2024-06	31.27	3615760	
2024-09	34.67	3628447	
