month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2014-01	0.84	-78.44	
2014-02	0.84	-83.59	
2014-03	0.78	-92.77	
2014-04	0.79	-85.84	
2014-05	0.77	-90.85	
2014-06	0.8	-68.39	
2014-07	0.87	-28.34	
2014-08	0.94	21.13	
2014-09	0.94	42.39	
2014-10	0.99	58.78	
2014-11	1.23	78.84	
2014-12	1.67	95.46	
2015-01	1.97	98.04	
2015-02	2.07	96.07	
2015-03	2.05	89.16	
2015-04	2.15	92.22	
2015-05	2.46	97.37	
2015-06	2.43	89.5	
2015-07	1.97	50.47	
2015-08	1.6	9.48	
2015-09	1.46	-16.25	
2015-10	1.64	-18.28	
2015-11	1.86	-5.36	
2015-12	2.02	19.57	
2016-01	1.62	-16.87	
2016-02	1.47	-54.23	
2016-03	1.5	-60.72	
2016-04	1.57	-48.84	
2016-05	1.56	-55.78	
2016-06	1.6	-41.79	
2016-07	1.62	-29.97	
2016-08	1.68	-10.13	
2016-09	1.67	12.68	
2016-10	1.67	24.78	
2016-11	1.79	48.34	
2016-12	1.78	50.08	
2017-01	1.8	55.66	
2017-02	1.82	73.06	
2017-03	1.71	28.34	
2017-04	1.69	-6.05	
2017-05	1.93	55.54	
2017-06	2.02	89.65	
2017-07	2.28	96.39	
2017-08	2.46	96.97	
2017-09	2.33	80.91	
2017-10	2.36	80.57	
2017-11	2.64	93.95	
2017-12	2.64	90.14	
2018-01	2.54	77.43	
2018-02	2.25	36.49	
2018-03	2.03	-1.14	
2018-04	1.76	-37.8	
2018-05	1.81	-50.81	
2018-06	1.8	-58.17	
2018-07	1.83	-66.8	
2018-08	1.82	-60.98	
2018-09	1.92	-34.07	
2018-10	1.94	-22.37	
2018-11	1.87	-27.47	
2018-12	1.74	-59.87	
2019-01	1.64	-74.96	
2019-02	1.85	-57.32	
2019-03	2.11	5.87	
2019-04	2.41	60.46	
2019-05	2.07	61.56	
2019-06	2.12	61.61	
2019-07	2.21	75.27	
2019-08	2.1	46.43	
2019-09	2.08	25.04	
2019-10	2.05	4.46	
2019-11	1.93	-32.23	
2019-12	1.93	-44.12	
2020-01	2.06	-9.66	
2020-02	1.9	-52.63	
2020-03	1.74	-77.68	
2020-04	1.74	-79.34	
2020-05	1.83	-69.64	
2020-06	1.85	-61.03	
2020-07	2.22	4.08	
2020-08	2.53	47.75	
2020-09	2.59	72.85	
2020-10	2.82	95.26	
2020-11	2.52	76.28	
2020-12	2.52	65.37	
2021-01	2.28	30.58	
2021-02	2.12	-1.73	
2021-03	2.15	-15.49	
2021-04	2	-47.66	
2021-05	2.11	-39.28	
2021-06	2.01	-57.82	
2021-07	1.86	-80.68	
2021-08	1.75	-86.36	
2021-09	1.83	-78.7	
2021-10	1.85	-70.54	
2021-11	1.68	-92.73	
2021-12	1.7	-88.74	
2022-01	1.71	-78.29	
2022-02	1.72	-78.24	
2022-03	1.54	-95.26	
2022-04	1.48	-90.88	
2022-05	1.22	-98.5	
2022-06	1.33	-82.53	
2022-07	1.32	-83.89	
2022-08	1.28	-87.5	
2022-09	1.29	-75.68	
2022-10	1.2	-91.24	
2022-11	1.22	-83.93	
2022-12	1.34	-41.07	
2023-01	1.49	-2.12	
2023-02	1.42	13.79	
2023-03	1.39	19.14	
2023-04	1.52	45.68	
2023-05	1.8	71.61	
2023-06	1.71	76.29	
2023-07	1.86	88.95	
2023-08	2.02	88.51	
2023-09	1.84	71.07	
2023-10	1.69	44.85	
2023-11	1.52	3.17	
2023-12	1.42	-29.12	
2024-01	1.41	-45.37	
2024-02	1.48	-41.26	
2024-03	1.47	-41.5	
2024-04	1.41	-63.8	
2024-05	1.57	-22.32	
2024-06	1.47	-31.77	
2024-07	1.45	-54.35	
2024-08	1.45	-57.51	
2024-09	1.68	18.94	
2024-10	2.38	67.96	
2024-11	2.43	84.35	
2024-12	2.47	92.33	
2025-01	2.29	74.55	
2025-02	2.34	75.89	
