month	ct_avg_Tdx收盘价	股东人数
2001-12	16	47513	
2002-06	13.59	42933	
2002-09	14.12	41575	
2002-12	11.84	41713	
2003-03	11.23	42606	
2003-06	11.39	40147	
2003-09	9.42	40914	
2003-12	9.17	39484	
2004-03	9.77	39722	
2004-06	8.48	39242	
2004-09	7.07	39069	
2004-12	6.95	38938	
2005-03	5.97	39162	
2005-06	4.98	38408	
2005-09	5.99	34622	
2005-12	6.2	32819	
2006-03	8.26	28351	
2006-06	16.47	17451	
2006-09	16.23	11268	
2006-12	18.65	8113	
2007-03	25.91	6031	
2007-06	38.59	3232	
2007-09	44.31	4076	
2007-12	41.73	4986	
2008-03	38.37	4689	
2008-06	29.37	3963	
2008-09	28.25	5478	
2008-12	28.18	3932	
2009-03	30.25	6500	
2009-06	22.41	7101	
2009-09	27	5113	
2009-12	31.41	6172	
2010-03	35.55	5254	
2010-06	34.27	6479	
2010-09	37.31	6068	
2010-12	36.89	9603	
2011-09	32.56	10118	
2011-12	35.32	8273	
2012-03	32.66	8668	
2012-06	37.94	7447	
2012-09	46.59	7607	
2012-12	49.21	7496	
2013-03	66.05	8309	
2013-06	42.55	14359	
2013-09	51.13	19461	
2013-12	40.8	20433	
2014-03	34.55	24638	
2014-06	33.48	20952	
2014-09	35.42	25422	
2014-12	35.07	28527	
2015-03	41.01	25258	
2015-06	47.89	26586	
2015-09	34.24	22472	
2015-12	39.77	38106	
2016-03	30.4	43452	
2016-06	27.42	46102	
2016-09	28.78	38148	
2016-12	26.99	42865	
2017-02	28.12	36501	
2017-03	29.25	32196	
2017-06	29.63	31108	
2017-09	30.79	27232	
2017-12	34.4	23703	
2018-03	36.57	21512	
2018-06	41.91	22091	
2018-09	28.57	23673	
2018-12	28.18	23216	
2019-03	31.5	23109	
2019-06	29.42	25425	
2019-09	33.67	24087	
2019-12	30.31	29341	
2020-01	30.58	32394	
2020-03	26.3	34259	
2020-06	43.24	22704	
2020-09	38.55	26808	
2020-12	37.81	30883	
2021-03	46.66	21819	
2021-06	56.05	21930	
2021-09	44.9	25694	
2021-12	41.32	31389	
2022-03	36.58	31081	
2022-06	36.57	28251	
2022-09	30.06	33683	
2022-12	30.21	45017	
2023-03	30.15	42897	
2023-06	29.06	41743	
2023-09	26.28	44401	
2023-12	21.73	46651	
2024-03	18.84	49803	
2024-06	18.82	47300	
2024-09	14.87	47661	
