month	ct_avg_Tdx收盘价	人均持股
2001-12	16	1684	
2002-06	13.59	1863	
2002-09	14.12	1924	
2002-12	11.84	1918	
2003-03	11.23	1878	
2003-06	11.39	1993	
2003-09	9.42	1955	
2003-12	9.17	2026	
2004-03	9.77	2014	
2004-06	8.48	2039	
2004-09	7.07	2048	
2004-12	6.95	2055	
2005-03	5.97	2043	
2005-06	4.98	2083	
2005-09	5.99	2311	
2005-12	6.2	2438	
2006-03	8.26	2822	
2006-06	16.47	4584	
2006-09	16.23	9062	
2006-12	18.65	12586	
2007-03	25.91	16930	
2007-06	38.59	31593	
2007-09	44.31	25051	
2007-12	41.73	20479	
2008-03	38.37	21776	
2008-06	29.37	30918	
2008-09	28.25	23970	
2008-12	28.18	33394	
2009-03	30.25	20201	
2009-06	22.41	27737	
2009-09	27	61699	
2009-12	31.41	51113	
2010-03	35.55	60043	
2010-06	34.27	64103	
2010-09	37.31	68445	
2010-12	36.89	43250	
2011-09	32.56	41433	
2011-12	35.32	50673	
2012-03	32.66	48364	
2012-06	37.94	56801	
2012-09	46.59	55607	
2012-12	49.21	56430	
2013-03	66.05	50909	
2013-06	42.55	45245	
2013-09	51.13	33384	
2013-12	40.8	31796	
2014-03	34.55	26369	
2014-06	33.48	31542	
2014-09	35.42	25996	
2014-12	35.07	23166	
2015-03	41.01	26165	
2015-06	47.89	25242	
2015-09	34.24	29863	
2015-12	39.77	17611	
2016-03	30.4	15444	
2016-06	27.42	14556	
2016-09	28.78	17591	
2016-12	26.99	15655	
2017-02	28.12	18389	
2017-03	29.25	20848	
2017-06	29.63	21578	
2017-09	30.79	24649	
2017-12	34.4	28319	
2018-03	36.57	31203	
2018-06	41.91	30386	
2018-09	28.57	28355	
2018-12	28.18	28913	
2019-03	31.5	29047	
2019-06	29.42	26401	
2019-09	33.67	27868	
2019-12	30.31	22877	
2020-01	30.58	20721	
2020-03	26.3	19593	
2020-06	43.24	29565	
2020-09	38.55	25039	
2020-12	37.81	21735	
2021-03	46.66	30764	
2021-06	56.05	30609	
2021-09	44.9	26125	
2021-12	41.32	21385	
2022-03	36.58	21597	
2022-06	36.57	23760	
2022-09	30.06	19975	
2022-12	30.21	14954	
2023-03	30.15	15693	
2023-06	29.06	16127	
2023-09	26.28	15162	
2023-12	21.73	14430	
2024-03	18.84	13517	
2024-06	18.82	14232	
2024-09	14.87	14104	
