month	ct_avg_Tdx收盘价	人均持股
2003-09	7.24	2456	
2003-12	7.21	2906	
2004-03	7.69	2807	
2004-06	5.48	3482	
2004-09	5.19	3610	
2004-12	4.24	3811	
2005-03	4.06	3974	
2005-06	3.86	4079	
2005-09	4.26	4426	
2005-12	4.6	4951	
2006-06	4.26	5814	
2006-09	4.2	6260	
2006-12	6.6	7285	
2007-03	10.1	7022	
2007-06	12.36	8481	
2007-09	21.1	9928	
2007-12	19.23	8764	
2008-03	14.67	8429	
2008-06	10.06	10568	
2008-09	8.94	10786	
2008-12	8.08	9975	
2009-03	9.83	11374	
2009-06	11.54	23601	
2009-09	9.92	18333	
2009-12	11.79	19629	
2010-03	11.65	21953	
2010-06	11.04	24016	
2010-09	11.1	23826	
2010-12	11.14	20151	
2011-03	12.14	25513	
2011-06	11.1	30138	
2011-09	10.31	28804	
2011-12	11.05	39366	
2012-03	11.05	34110	
2012-06	9.44	29243	
2012-09	8.23	29703	
2012-12	9.45	34719	
2013-03	10.72	36155	
2013-06	9.73	33222	
2013-09	7.61	41547	
2013-12	8.17	45392	
2014-03	8.12	47948	
2014-06	8.18	48429	
2014-09	8.49	49058	
2014-12	11.71	42366	
2015-03	12.33	40917	
2015-06	16.04	37487	
2015-09	10.38	59295	
2015-12	11.55	63568	
2016-03	10.11	64445	
2016-06	10	89388	
2016-09	10.2	87795	
2016-12	11.19	103937	
2017-03	11.35	106362	
2017-06	10.7	117768	
2017-09	9.39	107039	
2017-12	9.17	109497	
2018-03	9.17	111672	
2018-06	7.92	106821	
2018-09	7.72	105397	
2018-12	7.56	105596	
2019-03	8.33	105911	
2019-06	7.64	105700	
2019-09	7.46	109188	
2019-12	7.53	112235	
2020-03	6.81	112606	
2020-06	6.29	111219	
2020-09	6.24	105565	
2020-12	6.31	109282	
2021-03	6.46	109315	
2021-06	6.28	110196	
2021-09	5.67	109277	
2021-12	5.62	108846	
2022-03	5.5	109898	
2022-06	5.19	113259	
2022-09	5.15	116466	
2022-12	5.24	117300	
2023-03	5.35	117817	
2023-06	5.7	124538	
2023-09	5.64	130092	
2023-12	5.76	135220	
2024-03	6.35	170326	
2024-06	6.56	176332	
2024-09	6.52	183570	
