month	ct_avg_Tdx收盘价	股东人数
2003-09	7.24	407152	
2003-12	7.21	344084	
2004-03	7.69	356280	
2004-06	5.48	344602	
2004-09	5.19	332424	
2004-12	4.24	314870	
2005-03	4.06	301995	
2005-06	3.86	294210	
2005-09	4.26	271109	
2005-12	4.6	242389	
2006-06	4.26	268335	
2006-09	4.2	249209	
2006-12	6.6	214130	
2007-03	10.1	222149	
2007-06	12.36	198869	
2007-09	21.1	169888	
2007-12	19.23	192450	
2008-03	14.67	200087	
2008-06	10.06	208221	
2008-09	8.94	204012	
2008-12	8.08	220598	
2009-03	9.83	193462	
2009-06	11.54	160330	
2009-09	9.92	206400	
2009-12	11.79	192775	
2010-03	11.65	172372	
2010-06	11.04	157563	
2010-09	11.1	158819	
2010-12	11.14	187785	
2011-03	12.14	148319	
2011-06	11.1	139361	
2011-09	10.31	145812	
2011-12	11.05	126774	
2012-03	11.05	146309	
2012-06	9.44	170655	
2012-09	8.23	168017	
2012-12	9.45	143739	
2013-03	10.72	138030	
2013-06	9.73	150217	
2013-09	7.61	156153	
2013-12	8.17	142927	
2014-03	8.12	135306	
2014-06	8.18	133963	
2014-09	8.49	132246	
2014-12	11.71	153135	
2015-03	12.33	158557	
2015-06	16.04	173065	
2015-09	10.38	131297	
2015-12	11.55	122470	
2016-03	10.11	120804	
2016-06	10	119541	
2016-09	10.2	121711	
2016-12	11.19	102808	
2017-03	11.35	100464	
2017-06	10.7	108881	
2017-09	9.39	119794	
2017-12	9.17	117105	
2018-03	9.17	114825	
2018-06	7.92	120039	
2018-09	7.72	121661	
2018-12	7.56	121432	
2019-03	8.33	121070	
2019-06	7.64	121312	
2019-09	7.46	117437	
2019-12	7.53	114249	
2020-03	6.81	113872	
2020-06	6.29	115292	
2020-09	6.24	121467	
2020-12	6.31	117336	
2021-03	6.46	117300	
2021-06	6.28	116363	
2021-09	5.67	117341	
2021-12	5.62	117806	
2022-03	5.5	116678	
2022-06	5.19	113216	
2022-09	5.15	110098	
2022-12	5.24	109315	
2023-03	5.35	108836	
2023-06	5.7	102962	
2023-09	5.64	98566	
2023-12	5.76	94828	
2024-03	6.35	90340	
2024-06	6.56	87263	
2024-09	6.52	83822	
