month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-03	4.52	-0.54	
2005-04	4.14	-0.58	
2005-05	4.41	-0.55	
2005-06	4.7	-0.52	
2005-07	4.94	-0.49	
2005-08	5	-0.48	
2005-09	5.06	-0.47	
2005-10	4.46	-0.53	
2005-11	4.18	-0.56	
2005-12	3.37	-0.64	
2006-01	3.78	-0.59	
2006-02	3.96	-0.57	
2006-03	3.87	-0.58	
2006-04	4	-0.56	
2006-05	3.83	-0.58	
2006-06	3.78	-0.58	
2006-07	4.19	-0.53	
2006-08	4.33	-0.51	
2006-09	5.27	-0.41	
2006-10	4.99	-0.43	
2006-11	4.79	-0.46	
2006-12	4.93	-0.44	
2007-01	5.17	-0.41	
2007-02	5.69	-0.34	
2007-03	6.93	-0.2	
2007-04	8.56	-0.01	
2007-05	11.74	0.34	
2007-06	8.97	0.03	
2007-07	8.46	-0.03	
2007-08	11.08	0.26	
2007-10	8.47	-0.04	
2007-11	8.35	-0.05	
2007-12	8.65	-0.02	
2008-01	11.11	0.25	
2008-02	10.72	0.2	
2008-03	11.35	0.26	
2008-04	7.9	-0.12	
2008-05	7.54	-0.16	
2008-06	7.29	-0.19	
2008-07	7.21	-0.19	
2008-08	6.86	-0.23	
2008-09	5.81	-0.35	
2008-10	4.42	-0.5	
2008-11	4.44	-0.5	
2008-12	5.37	-0.39	
2009-01	5.81	-0.34	
2009-02	6.97	-0.2	
2009-03	7.7	-0.11	
2009-04	8.04	-0.06	
2009-05	8.7	0.03	
2009-06	9.01	0.08	
2009-07	9.76	0.18	
2009-08	8.94	0.09	
2009-09	8.84	0.09	
2009-10	9.19	0.14	
2009-11	9.84	0.23	
2009-12	9.39	0.19	
2010-01	9.53	0.22	
2010-02	9.52	0.23	
2010-03	10.73	0.4	
2010-04	10.41	0.37	
2010-05	7.88	0.05	
2010-06	7.13	-0.05	
2010-07	8.13	0.09	
2010-08	8.98	0.21	
2010-09	8.73	0.18	
2010-10	8.41	0.14	
2010-11	8.07	0.1	
2010-12	7.51	0.03	
2011-01	6.95	-0.04	
2011-02	7.34	0.02	
2011-03	7.56	0.06	
2011-04	7.96	0.12	
2011-05	8.84	0.25	
2011-06	7.96	0.13	
2011-07	7.96	0.13	
2011-08	7.28	0.04	
2011-09	6.67	-0.04	
2011-10	6.05	-0.13	
2011-11	6.75	-0.02	
2011-12	5.8	-0.16	
2012-01	4.86	-0.29	
2012-02	5.4	-0.21	
2012-03	5.45	-0.2	
2012-04	6.25	-0.08	
2012-05	7.24	0.06	
2012-06	7	0.02	
2012-07	7.48	0.1	
2012-08	6.71	-0.02	
2012-09	6.23	-0.08	
2012-10	6.35	-0.07	
2012-11	6.38	-0.06	
2012-12	6.55	-0.04	
2013-01	7.81	0.14	
2013-02	9.24	0.34	
2013-03	6.38	-0.08	
2013-04	5.14	-0.26	
2013-05	5.31	-0.23	
2013-06	4.53	-0.35	
2013-07	4.09	-0.41	
2013-08	4.73	-0.32	
2013-09	5.28	-0.24	
2013-10	4.88	-0.3	
2013-11	4.91	-0.29	
2014-03	4.56	-0.34	
2014-04	5.14	-0.26	
2014-05	5.19	-0.25	
2014-06	5.66	-0.18	
2014-07	5.76	-0.17	
2014-08	6.02	-0.14	
2014-09	6.73	-0.04	
2014-10	6.8	-0.03	
2014-11	7.29	0.03	
2014-12	7.62	0.07	
2015-01	7.45	0.04	
2015-02	7.06	-0.02	
2015-03	7.51	0.04	
2015-04	8.82	0.21	
2015-05	8.81	0.21	
2015-06	10.95	0.49	
2015-07	6.99	-0.05	
2015-08	7.46	0.01	
2016-01	6.64	-0.11	
2016-02	6.03	-0.19	
2016-03	6.92	-0.07	
2017-06	7.02	-0.05	
2017-07	6.56	-0.11	
2017-08	6.53	-0.11	
2017-09	6.97	-0.05	
2017-10	7.39	0.02	
2017-11	8.31	0.14	
2017-12	7.74	0.06	
2018-01	7.16	-0.01	
2018-02	5.88	-0.18	
2018-03	6.46	-0.1	
2018-04	6.36	-0.11	
2018-05	5.73	-0.19	
2018-06	5.45	-0.23	
2018-07	5.12	-0.27	
2018-08	4.77	-0.32	
2018-09	4.24	-0.39	
2018-10	3.82	-0.45	
2018-11	4.34	-0.38	
2018-12	4.55	-0.35	
2019-01	5.12	-0.27	
2019-02	5.49	-0.21	
2019-03	5.84	-0.16	
2019-04	6.91	-0.01	
2019-05	7.33	0.05	
2019-06	6.94	0	
2019-07	6.87	-0.01	
2019-08	7.64	0.11	
2019-09	8.36	0.22	
2019-10	7.11	0.04	
2019-11	7.01	0.02	
2019-12	7.64	0.12	
2020-01	8.65	0.27	
2020-02	9.72	0.43	
2020-03	8.66	0.27	
2020-04	7.26	0.07	
2020-05	7.75	0.15	
2020-06	8.95	0.33	
2020-07	13.38	0.96	
2020-08	14.58	1.12	
2020-09	13.44	0.94	
2020-10	14.15	1.03	
2020-11	15.88	1.25	
2020-12	16.4	1.3	
2021-01	18.03	1.49	
2021-02	14.74	1.01	
2021-03	12.2	0.66	
2021-04	11.59	0.56	
2021-05	10.55	0.42	
2021-06	12.22	0.64	
2021-07	13.76	0.83	
2021-08	13.75	0.81	
2021-09	14.62	0.91	
2021-10	16.97	1.19	
2021-11	21.97	1.77	
2021-12	23.96	1.96	
2022-01	19.39	1.36	
2022-02	18.22	1.18	
2022-03	17.61	1.08	
2022-04	12.8	0.5	
2022-05	20.64	1.37	
2022-06	30.7	2.43	
2022-07	34	2.69	
2022-08	39.05	3.1	
2022-09	36.17	2.68	
2022-10	35.18	2.48	
2022-11	44.3	3.22	
2022-12	38.92	2.6	
2023-01	38.06	2.42	
2023-02	36.2	2.17	
