month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2019-05	4.54	1.55	
2019-06	4.59	1.54	
2019-07	4.95	1.68	
2019-08	4.89	1.59	
2019-09	4.78	1.48	
2019-10	4.99	1.53	
2019-11	5.58	1.78	
2019-12	5.67	1.75	
2020-01	6.3	1.99	
2020-02	6.09	1.81	
2020-03	5.85	1.64	
2020-04	5.84	1.57	
2020-05	7.01	2.01	
2020-06	7.54	2.14	
2020-07	8.6	2.47	
2020-08	10.05	2.91	
2020-09	10.17	2.81	
2020-10	10.24	2.71	
2020-11	12.45	3.32	
2020-12	12.31	3.1	
2021-01	13.13	3.19	
2021-02	13.24	3.07	
2021-03	12.07	2.58	
2021-04	12.44	2.56	
2021-05	11.96	2.32	
2021-06	13.73	2.68	
2021-07	14.04	2.63	
2021-08	13	2.26	
2021-09	12.14	1.96	
2021-10	13.87	2.27	
2021-11	14.15	2.24	
2021-12	13.81	2.07	
2022-01	12.12	1.62	
2022-02	10.32	1.19	
2022-03	9.37	0.95	
2022-04	7.7	0.58	
2022-05	8.98	0.81	
2022-06	10.43	1.07	
2022-07	11.12	1.16	
2022-08	10.36	0.98	
2022-09	9.94	0.87	
2022-10	9.42	0.74	
2022-11	8.66	0.58	
2022-12	8.55	0.54	
2023-01	8.68	0.54	
2023-02	9.17	0.61	
2023-03	8.57	0.48	
2023-04	7.58	0.3	
2023-05	7.11	0.2	
2023-06	7.53	0.26	
2023-07	8.81	0.46	
2023-08	9.3	0.52	
2023-09	9.89	0.6	
2023-10	9.88	0.58	
2023-11	9.44	0.49	
2023-12	8.95	0.39	
2024-01	8.47	0.31	
2024-02	8.77	0.34	
2024-03	9.58	0.44	
2024-04	8.97	0.34	
2024-05	8.64	0.27	
2024-06	8.01	0.17	
2024-07	8.12	0.18	
2024-08	7.88	0.13	
2024-09	8.46	0.21	
2024-10	9.72	0.37	
2024-11	9.29	0.3	
2024-12	8.91	0.23	
2025-01	8.84	0.21	
2025-02	8.73	0.19	
