month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2006-02	3.64	1.21	-0.63	-71.48	-0.15	11.87	
2006-03	3.58	1.19	-0.63	-64.67	-0.16	29	
2006-04	3.59	1.19	-0.63	-54.79	-0.16	33.62	
2006-05	4.31	1.48	-0.55	-15.03	0.03	64.73	
2006-06	5.79	2.02	-0.39	31.05	0.4	85.35	
2006-07	6.05	2.1	-0.36	54.13	0.45	89.75	
2006-08	5.09	1.78	-0.45	41.65	0.22	75.31	
2006-09	5.24	1.83	-0.43	53.88	0.25	71.34	
2006-10	5.23	1.82	-0.43	53.94	0.24	61.19	
2006-11	5.96	2.08	-0.34	78.53	0.41	83.64	
2006-12	7.6	2.66	-0.16	93.3	0.77	94.26	
2007-01	9.75	3.41	0.08	98.64	1.24	98.62	
2007-02	10.65	3.71	0.18	94.94	1.39	94.4	
2007-03	12.99	4.53	0.44	95.74	1.87	95.74	
2007-04	14.12	4.93	0.56	98.17	2.04	98.17	
2007-05	15.6	5.44	0.71	97.52	2.28	97.67	
2007-06	16.62	5.83	0.81	94.33	2.41	94.47	
2007-07	20.51	7.16	1.21	98.86	3.05	98.86	
2007-08	24.26	8.51	1.58	97.48	3.62	97.67	
2007-09	27.84	9.82	1.9	98.4	4.09	98.39	
2007-10	28.37	9.96	1.9	92.36	3.93	91.91	
2007-11	23.23	8.13	1.36	66.84	2.91	65.1	
2007-12	25.65	8.99	1.57	73.48	3.16	71.38	
2008-01	24.93	8.76	1.47	71.06	2.93	70.21	
2008-02	20.52	7.22	1.02	20.66	2.15	16.55	
2008-03	15.97	5.61	0.56	-14.8	1.41	-19.05	
2008-04	14.03	4.93	0.37	-34.6	1.08	-39.37	
2008-05	13.83	4.86	0.34	-44.91	1.02	-49.82	
2008-06	9.93	3.53	-0.04	-69.69	0.45	-73.17	
2008-07	8.27	2.96	-0.2	-79.23	0.21	-81.79	
2008-08	6.88	2.46	-0.33	-90.82	0	-91.75	
2008-09	6.23	2.23	-0.39	-90.79	-0.1	-91.26	
2008-10	5.63	2.01	-0.44	-94.73	-0.19	-95.4	
2008-11	5.51	1.97	-0.45	-89.51	-0.21	-89.73	
2008-12	6.01	2.15	-0.4	-75.58	-0.14	-75.58	
2009-01	5.92	2.12	-0.4	-72.14	-0.15	-72.32	
2009-02	7.96	2.85	-0.19	-31.07	0.14	-31.16	
2009-03	9.32	3.33	-0.05	2.84	0.32	2.96	
2009-04	10.49	3.75	0.07	25.47	0.46	26.23	
2009-05	14.25	5.09	0.45	45.73	0.97	46.53	
2009-06	14.56	5.19	0.48	53.15	0.97	54.42	
2009-07	18.2	6.51	0.84	79.78	1.43	80.82	
2009-08	17.29	6.19	0.74	76.7	1.27	77.17	
2009-09	19.52	6.98	0.95	87.13	1.51	87.5	
2009-10	21.46	7.68	1.12	92.58	1.7	92.97	
2009-11	24.9	8.92	1.43	95.41	2.07	95.87	
2009-12	25.95	9.27	1.49	97.59	2.1	97.4	
2010-01	22.63	8.1	1.14	73.53	1.65	72.14	
2010-02	20.68	7.4	0.93	49.53	1.37	47.08	
2010-03	20.78	7.44	0.92	37.15	1.34	35.29	
2010-04	19.7	7.05	0.8	7.35	1.18	5.61	
2010-05	17.19	6.16	0.55	-19.93	0.87	-22.14	
2010-06	13.68	5.76	0.23	-40.24	0.72	-39.8	
2010-07	13.85	6.47	0.24	-44.98	0.91	-26.62	
2010-08	15.59	7.28	0.38	-34.13	1.11	2.84	
2010-09	17.2	8.03	0.51	-24.39	1.28	30.17	
2010-10	20.06	9.37	0.74	1.01	1.6	47.94	
2010-11	18.71	8.74	0.61	10.88	1.38	49.64	
2010-12	16.08	7.51	0.37	-29.85	1.01	26.79	
2011-01	15.78	7.37	0.33	-48.21	0.94	0.22	
2011-02	17.62	8.51	0.48	-28.79	1.19	51.55	
2011-04	18.51	8.64	0.54	11.56	1.15	76.32	
2011-05	16.7	7.78	0.37	-22.99	0.9	29.46	
2011-06	17.71	8.27	0.45	-8.97	0.99	31.8	
2011-07	18.22	8.57	0.47	39.47	1.03	62.37	
2011-08	16.05	7.61	0.29	-11.56	0.77	1.01	
2011-09	15.5	7.31	0.24	-51.02	0.68	-49.91	
2011-10	15.66	7.39	0.25	-61.5	0.68	-63.89	
2011-11	15.24	7.19	0.22	-71.39	0.62	-67.41	
2011-12	13.47	6.36	0.07	-90.38	0.42	-84.74	
2012-01	14.96	7.06	0.19	-73.81	0.56	-68.93	
2012-02	15.47	7.3	0.23	-53.08	0.59	-49.06	
2012-03	15.16	7.15	0.2	-47.32	0.54	-44.48	
2012-04	15.17	7.16	0.2	-52.89	0.53	-52.26	
2012-05	15.53	7.32	0.23	-18.88	0.55	-17.9	
2012-06	14.68	6.93	0.16	-44.24	0.46	-43.57	
2012-07	12.79	6.16	0.01	-83.4	0.28	-82.55	
2012-08	12.18	5.88	-0.03	-94.1	0.22	-93.4	
2012-09	12.47	6.02	-0.01	-81.65	0.24	-80.76	
2012-10	13.2	6.37	0.05	-67.51	0.3	-65.77	
2012-11	13.45	6.49	0.06	-51.46	0.31	-49.07	
2012-12	15.66	7.56	0.23	-0.81	0.51	5.1	
2013-01	16.95	8.18	0.33	33.57	0.61	37.81	
2013-02	17.23	8.32	0.34	52.26	0.62	54.35	
2013-03	15.43	7.45	0.19	33.67	0.43	37.2	
2013-04	15.18	7.33	0.16	24.7	0.39	29.71	
2013-05	15.53	7.5	0.18	39.65	0.41	44.6	
2013-06	14.16	6.84	0.07	11.13	0.27	14.08	
2013-07	12.78	6.35	-0.04	-42.08	0.17	-35.37	
2013-08	13.26	6.69	-0.01	-46.47	0.22	-38.39	
2013-09	13.66	6.89	0.01	-41.4	0.24	-27.82	
2013-10	14.09	7.11	0.04	-29.61	0.27	-4.17	
2013-11	15.03	7.59	0.1	8.76	0.34	35.29	
2013-12	14.75	7.44	0.07	14.32	0.3	35.47	
2014-01	13.08	6.6	-0.06	-48.89	0.14	-26.15	
2014-02	13.26	6.69	-0.05	-59.43	0.14	-45.37	
2014-03	12.86	6.49	-0.09	-74.45	0.1	-62.97	
2014-04	14.37	7.25	0.01	-20.92	0.21	-8.46	
2014-05	14.56	7.35	0.02	14.51	0.22	27.19	
2014-06	15.19	7.66	0.05	46.92	0.26	66.52	
2014-07	16.12	8.19	0.11	78.8	0.33	88.51	
2014-08	16.66	9.03	0.14	88.27	0.45	93.58	
2014-09	18.02	9.77	0.22	95.32	0.55	96.22	
2014-10	17.51	9.5	0.17	84.08	0.48	84.28	
2014-11	18.74	10.17	0.24	93.75	0.57	94.29	
2014-12	21.68	11.76	0.42	97.44	0.79	97.44	
