month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2018-04	0.51	-0.29	
2018-05	0.5	-0.3	
2018-06	0.41	-0.42	
2018-07	0.36	-0.49	
2018-08	0.35	-0.5	
2018-09	0.33	-0.52	
2018-10	0.29	-0.58	
2018-11	0.34	-0.5	
2018-12	0.35	-0.49	
2019-01	0.33	-0.51	
2019-02	0.35	-0.48	
2019-03	0.41	-0.38	
2019-04	0.43	-0.35	
2019-05	0.35	-0.46	
2019-06	0.34	-0.48	
2019-07	0.33	-0.48	
2019-08	0.31	-0.51	
2019-09	0.32	-0.49	
2019-10	0.31	-0.5	
2019-11	0.29	-0.52	
2019-12	0.3	-0.51	
2020-01	0.3	-0.5	
2020-02	0.28	-0.53	
2020-03	0.32	-0.46	
2020-04	0.3	-0.49	
2020-05	0.29	-0.51	
2020-06	0.28	-0.53	
2020-07	0.31	-0.47	
2020-08	0.31	-0.47	
2020-09	0.32	-0.45	
2020-10	0.31	-0.46	
2020-11	0.33	-0.42	
2020-12	0.37	-0.34	
2021-01	0.49	-0.12	
2021-02	0.38	-0.32	
2021-03	0.41	-0.27	
2021-04	0.4	-0.27	
2021-05	0.4	-0.27	
2021-06	0.46	-0.16	
2021-07	0.44	-0.2	
2021-08	0.41	-0.24	
2021-09	0.43	-0.2	
2021-10	0.39	-0.28	
2021-11	0.4	-0.26	
2021-12	0.44	-0.19	
2022-01	0.46	-0.13	
2022-02	0.42	-0.21	
2022-03	0.38	-0.28	
2022-04	0.36	-0.31	
2022-05	0.35	-0.33	
2022-06	0.38	-0.27	
2022-07	0.41	-0.21	
2022-08	0.42	-0.19	
2022-09	0.42	-0.19	
2022-10	0.38	-0.25	
2022-11	0.4	-0.22	
2022-12	0.41	-0.2	
2023-01	0.4	-0.22	
2023-02	0.44	-0.14	
2023-03	0.43	-0.14	
2023-04	0.4	-0.2	
2023-05	0.4	-0.2	
2023-06	0.39	-0.22	
2023-07	0.4	-0.2	
2023-08	0.4	-0.18	
2023-09	0.4	-0.17	
2023-10	0.4	-0.17	
2023-11	0.42	-0.12	
2023-12	0.41	-0.13	
2024-01	0.39	-0.17	
2024-02	0.31	-0.34	
2024-03	0.34	-0.26	
2024-04	0.32	-0.3	
2024-05	0.33	-0.28	
2024-06	0.28	-0.39	
2024-07	0.28	-0.38	
2024-08	0.29	-0.36	
2024-09	0.29	-0.36	
2024-10	0.32	-0.27	
2024-11	0.34	-0.23	
2024-12	0.35	-0.2	
2025-01	0.31	-0.3	
2025-02	0.31	-0.28	
