month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2015-03	6.39	0.24	
2015-04	8.57	0.66	
2015-05	9.33	0.81	
2015-06	10.11	0.96	
2015-07	8.24	0.6	
2015-08	8.41	0.64	
2015-09	6.67	0.31	
2015-10	7.39	0.46	
2015-11	7.76	0.54	
2015-12	7.26	0.46	
2016-01	5.38	0.1	
2016-02	4.89	0.02	
2016-03	5.09	0.07	
2016-04	5.37	0.15	
2016-05	4.92	0.07	
2016-06	4.76	0.05	
2016-07	5.13	0.14	
2016-08	5.2	0.16	
2016-09	5.18	0.17	
2016-10	5.39	0.22	
2016-11	5.55	0.26	
2016-12	5.2	0.18	
2017-01	5.04	0.15	
2017-02	5.22	0.18	
2017-03	5.31	0.2	
2017-04	5.36	0.21	
2017-09	5.11	0.15	
2017-10	5.02	0.13	
2017-11	4.7	0.06	
2017-12	4.43	0	
2018-01	4.54	0.03	
2018-02	3.99	-0.1	
2018-03	3.95	-0.1	
2018-04	3.73	-0.14	
2018-05	3.96	-0.09	
2018-06	3.65	-0.16	
2018-07	3.45	-0.2	
2018-08	3.43	-0.2	
2018-09	3.45	-0.19	
2018-10	3.82	-0.1	
2018-11	3.91	-0.08	
2018-12	3.98	-0.06	
2019-01	3.96	-0.06	
2019-02	4.29	0.02	
2019-03	4.69	0.11	
2019-04	5.04	0.2	
2019-05	4.1	-0.03	
2019-06	4.13	-0.02	
2019-07	4.22	0	
2019-08	4.3	0.02	
2019-09	4.77	0.14	
2019-10	5.88	0.39	
2019-11	5.85	0.38	
2019-12	6.96	0.63	
2020-01	7.3	0.7	
2020-02	5.52	0.28	
2020-03	6	0.39	
2020-04	6.85	0.57	
2020-05	6.12	0.39	
2020-06	5.86	0.33	
2020-07	6.52	0.47	
2020-08	6.52	0.46	
2020-09	6.06	0.34	
2020-10	5.96	0.31	
2020-11	5.9	0.29	
2020-12	5.72	0.25	
2021-01	5.67	0.23	
2021-02	4.91	0.06	
2021-03	5.29	0.14	
2021-04	5	0.07	
2021-05	5.37	0.14	
2021-06	5.18	0.1	
2021-07	4.19	-0.12	
2021-08	4.02	-0.16	
2021-09	5.2	0.09	
2021-10	4.68	-0.03	
2021-11	4.29	-0.11	
2021-12	4.23	-0.13	
2022-01	4.04	-0.17	
2022-02	4.38	-0.1	
2022-03	4.37	-0.11	
2022-04	5.09	0.03	
2022-05	5.67	0.14	
2022-06	6.09	0.22	
2022-07	6.18	0.23	
2022-08	7.37	0.45	
2022-09	7.52	0.46	
2022-10	7.65	0.47	
2022-11	7.24	0.38	
2022-12	5.99	0.13	
2023-01	6.03	0.13	
2023-02	7.02	0.31	
2023-03	7.38	0.36	
2023-04	6.84	0.25	
2023-05	5.96	0.09	
2023-06	5.89	0.07	
2023-07	6.28	0.14	
2023-08	6.22	0.12	
2023-09	6.18	0.12	
2023-10	6.38	0.15	
2023-11	6.17	0.11	
2023-12	5.87	0.06	
2024-01	6.47	0.18	
2024-02	6.77	0.24	
2024-03	7.6	0.39	
2024-04	8.39	0.54	
2024-05	9.18	0.68	
2024-06	8.62	0.57	
2024-07	8.16	0.49	
2024-08	7.88	0.43	
2024-09	6.87	0.25	
2024-10	7.14	0.29	
2024-11	6.71	0.21	
2024-12	6.38	0.15	
2025-01	6.67	0.2	
