month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-10	2.5	0.2	
2011-11	2.35	0.11	
2011-12	1.89	-0.1	
2012-01	1.89	-0.11	
2012-02	1.99	-0.07	
2012-03	1.93	-0.1	
2012-04	1.82	-0.15	
2012-05	1.84	-0.14	
2012-06	1.8	-0.16	
2012-07	1.81	-0.16	
2012-08	1.57	-0.27	
2012-09	1.38	-0.36	
2012-10	1.43	-0.34	
2012-11	1.39	-0.36	
2012-12	1.48	-0.31	
2013-01	1.61	-0.26	
2013-02	1.61	-0.26	
2013-03	1.52	-0.3	
2013-04	1.42	-0.35	
2013-05	1.4	-0.36	
2013-06	1.28	-0.41	
2013-07	1.09	-0.5	
2013-08	1.11	-0.49	
2013-09	1.2	-0.45	
2013-10	1.16	-0.47	
2013-11	1.16	-0.47	
2013-12	1.16	-0.47	
2014-01	1.08	-0.51	
2014-02	1.09	-0.51	
2014-03	1.04	-0.53	
2014-04	1.03	-0.53	
2014-05	0.97	-0.56	
2014-06	0.94	-0.58	
2014-07	0.98	-0.56	
2014-08	1.05	-0.53	
2014-09	1.16	-0.48	
2014-10	1.24	-0.45	
2014-11	1.49	-0.33	
2014-12	2.15	-0.05	
2015-01	2.22	-0.03	
2015-02	2	-0.13	
2015-03	2.81	0.22	
2015-04	4.09	0.75	
2015-05	4.05	0.72	
2015-06	5.38	1.24	
2015-07	4.91	1.02	
2015-08	4.46	0.81	
2015-09	3.25	0.32	
2015-10	3.54	0.43	
2015-11	3.65	0.47	
2015-12	3.48	0.4	
2016-01	3.06	0.25	
2016-02	2.75	0.14	
2016-03	2.6	0.09	
2016-04	2.62	0.11	
2016-05	2.92	0.26	
2016-06	2.95	0.29	
2016-07	3.36	0.47	
2016-08	3.32	0.46	
2016-09	3.02	0.32	
2016-10	3.03	0.32	
2016-11	3.11	0.35	
2016-12	3	0.3	
2017-01	3.06	0.31	
2017-02	3.16	0.34	
2017-03	3.31	0.4	
2017-04	3.41	0.43	
2017-05	3.41	0.41	
2017-06	3.73	0.53	
2017-07	3.56	0.45	
2017-08	3.52	0.43	
2017-09	3.68	0.48	
2017-10	3.55	0.43	
2017-11	4.23	0.69	
2017-12	4.87	0.92	
2018-01	4.77	0.86	
2018-02	5.07	0.96	
2018-03	4.69	0.79	
2018-04	4.3	0.63	
2018-05	4.41	0.66	
2018-06	4.28	0.6	
2018-07	3.2	0.19	
2018-08	2.89	0.08	
2018-09	2.81	0.05	
2018-10	2.59	-0.03	
2018-11	2.99	0.12	
2018-12	3.1	0.16	
2019-01	3.05	0.14	
2019-02	3.31	0.24	
2019-03	3.54	0.33	
2019-04	3.76	0.41	
2019-05	3.16	0.18	
2019-06	3.17	0.19	
2019-07	3.25	0.22	
2019-08	2.92	0.1	
2019-09	2.95	0.11	
2019-10	2.93	0.1	
2019-11	2.94	0.11	
2019-12	2.97	0.12	
2020-01	3.05	0.15	
2020-02	2.62	-0.02	
2020-03	2.46	-0.08	
2020-04	2.26	-0.15	
2020-05	2.22	-0.17	
2020-06	2.29	-0.14	
2020-07	2.4	-0.1	
2020-08	2.47	-0.08	
2020-09	2.67	-0.01	
2020-10	2.54	-0.06	
2020-11	2.62	-0.03	
2020-12	2.64	-0.03	
2021-01	2.49	-0.09	
2021-02	2.66	-0.03	
2021-03	2.88	0.04	
2021-04	2.92	0.05	
2021-05	2.82	0.01	
2021-06	2.71	-0.03	
2021-07	2.54	-0.1	
2021-08	2.4	-0.15	
2021-09	2.57	-0.09	
2021-10	2.74	-0.04	
2021-11	2.86	0	
2021-12	2.77	-0.04	
2022-01	3.1	0.07	
2022-02	3.18	0.09	
2022-03	2.85	-0.03	
2022-04	2.9	-0.02	
2022-05	2.64	-0.11	
2022-06	2.89	-0.03	
2022-07	2.93	-0.02	
2022-08	2.74	-0.09	
2022-09	2.85	-0.06	
2022-10	2.85	-0.07	
2022-11	3.09	0	
2022-12	3.3	0.06	
2023-01	3.35	0.07	
2023-02	3.25	0.04	
2023-03	3.4	0.08	
2023-04	3.44	0.09	
2023-05	2.94	-0.08	
2023-06	2.62	-0.18	
2023-07	2.84	-0.11	
2023-08	2.9	-0.09	
2023-09	2.74	-0.13	
2023-10	2.56	-0.18	
2023-11	2.66	-0.14	
2023-12	2.56	-0.17	
2024-01	2.53	-0.18	
2024-02	2.52	-0.18	
2024-03	2.48	-0.19	
2024-04	2.43	-0.2	
2024-05	2.53	-0.17	
2024-06	2.54	-0.17	
2024-07	2.55	-0.16	
2024-08	2.5	-0.18	
2024-09	2.43	-0.2	
2024-10	2.58	-0.15	
2024-11	2.77	-0.09	
2024-12	2.96	-0.02	
2025-01	2.72	-0.1	
