month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2020-11	29.39	0.6	
2020-12	30.94	0.69	
2021-01	38.31	1.09	
2021-02	40.52	1.2	
2021-03	33.35	0.8	
2021-04	34.71	0.86	
2021-05	39.33	1.09	
2021-06	45.07	1.37	
2021-07	53.42	1.76	
2021-08	65.03	2.29	
2021-09	70.51	2.49	
2021-10	71.6	2.47	
2021-11	74.8	2.53	
2021-12	70.04	2.23	
2022-01	60.18	1.72	
2022-02	58.71	1.6	
2022-03	61.27	1.65	
2022-04	51.81	1.21	
2022-05	53.42	1.24	
2022-06	62.33	1.57	
2022-07	69.26	1.79	
2022-08	75.61	1.98	
2022-09	74.4	1.87	
2022-10	70.08	1.65	
2022-11	70.66	1.63	
2022-12	66.33	1.43	
2023-01	65.84	1.37	
2023-02	68.18	1.41	
2023-03	65.08	1.27	
2023-04	68.86	1.36	
2023-05	70.17	1.37	
2023-06	66.96	1.23	
2023-07	65.77	1.16	
2023-08	58.01	0.88	
2023-09	51.54	0.66	
2023-10	44.65	0.43	
2023-11	44.36	0.42	
2023-12	41.27	0.31	
2024-01	38.67	0.22	
2024-02	34.11	0.07	
2024-03	36.83	0.15	
2024-04	32.58	0.01	
2024-05	33.04	0.02	
2024-06	31.45	-0.04	
2024-07	29.05	-0.12	
2024-08	26.08	-0.21	
2024-09	23.35	-0.3	
2024-10	35.6	0.07	
2024-11	35.96	0.07	
2024-12	33.57	-0.01	
2025-01	29.89	-0.12	
