month	ct_avg_Tdx收盘价	人均持股
2014-09	46.53	1398.5	
2014-12	41.15	2436	
2015-03	42.94	2448	
2015-06	65.49	5917	
2015-09	30.57	5735	
2015-12	45.9	5865	
2016-03	37.3	5507	
2016-06	49.15	5926	
2016-09	47.5	5245	
2016-12	47.13	4736	
2017-02	46.37	4881	
2017-03	48.76	4781	
2017-06	32.32	5245	
2017-09	33.82	24447	
2017-12	33.32	25680	
2018-03	34.17	28521	
2018-06	23.16	41463	
2018-09	22.9	45898	
2018-12	26.95	51763	
2019-03	34.67	52250	
2019-06	34.61	65489	
2019-09	43.77	68718	
2019-12	44.88	75772	
2020-03	44.01	53534	
2020-06	43.03	73841	
2020-09	67.56	84996	
2020-12	79.76	64875	
2021-03	80.77	51603	
2021-06	89.39	45911	
2021-09	134.72	28865	
2021-12	123.79	34836	
2022-03	115.42	37511	
2022-06	74.9	27384	
2022-09	59.28	30567	
2022-12	61.88	42545	
2023-03	61.32	34047	
2023-06	32.33	38422	
2023-09	28.71	42363	
2023-12	22.21	40621	
2024-03	28.98	46349	
2024-06	21.89	56533	
2024-09	14.67	48537	
