month	ct_avg_Tdx收盘价	股东人数
2014-09	46.53	44841	
2014-12	41.15	24630	
2015-03	42.94	24510	
2015-06	65.49	10141	
2015-09	30.57	15730	
2015-12	45.9	15381	
2016-03	37.3	16380	
2016-06	49.15	15224	
2016-09	47.5	17198	
2016-12	47.13	19047	
2017-02	46.37	18483	
2017-03	48.76	18870	
2017-06	32.32	17200	
2017-09	33.82	16444	
2017-12	33.32	15654	
2018-03	34.17	14095	
2018-06	23.16	12604	
2018-09	22.9	11386	
2018-12	26.95	10096	
2019-03	34.67	10002	
2019-06	34.61	7980	
2019-09	43.77	7605	
2019-12	44.88	6897	
2020-03	44.01	9762	
2020-06	43.03	10249	
2020-09	67.56	9054	
2020-12	79.76	11862	
2021-03	80.77	14913	
2021-06	89.39	20245	
2021-09	134.72	32950	
2021-12	123.79	27302	
2022-03	115.42	25355	
2022-06	74.9	48625	
2022-09	59.28	43561	
2022-12	61.88	31297	
2023-03	61.32	39109	
2023-06	32.33	48518	
2023-09	28.71	44005	
2023-12	22.21	45892	
2024-03	28.98	40220	
2024-06	21.89	46145	
2024-09	14.67	53747	
