month	ct_avg_Tdx收盘价	deviate_avg_100_ct_avg_Tdx收盘价
2005-09	3.72	-0.62	
2005-10	3.86	-0.61	
2005-11	4.02	-0.59	
2005-12	4.44	-0.54	
2006-01	4.83	-0.5	
2006-02	4.84	-0.49	
2006-03	4.56	-0.52	
2006-04	5.25	-0.44	
2006-05	6.46	-0.31	
2006-06	7.9	-0.15	
2006-07	9.74	0.05	
2006-08	8.52	-0.08	
2006-09	10.17	0.1	
2006-10	11.14	0.22	
2006-11	10.77	0.18	
2006-12	11.71	0.29	
2007-01	16.13	0.76	
2007-02	18.55	1.02	
2007-03	19.86	1.15	
2007-04	23.56	1.52	
2007-05	29.85	2.14	
2007-07	26.8	1.77	
2007-08	27.63	1.81	
2007-09	31.13	2.11	
2007-10	35.73	2.49	
2007-11	30.02	1.89	
2007-12	33.34	2.18	
2008-01	39.9	2.74	
2008-02	35.94	2.32	
2008-03	32.2	1.94	
2008-04	20.78	0.88	
2008-05	23.02	1.07	
2008-06	18.44	0.65	
2008-07	17.81	0.59	
2008-08	15.02	0.34	
2008-09	12.61	0.13	
2008-10	11.62	0.04	
2008-11	10.78	-0.03	
2008-12	12.53	0.12	
2009-01	14.7	0.32	
2009-02	19	0.69	
2009-03	22.01	0.94	
2009-04	23.85	1.09	
2009-05	17.71	0.54	
2009-06	10.92	-0.05	
2009-07	12.85	0.12	
2009-08	14.66	0.27	
2009-09	14.69	0.28	
2009-10	13.22	0.15	
2009-12	15.3	0.32	
2010-01	14.78	0.27	
2010-02	13.5	0.16	
2010-03	14.11	0.21	
2010-04	13.52	0.15	
2010-05	11.51	-0.02	
2010-06	10.86	-0.08	
2010-07	10.06	-0.15	
2010-08	11.77	-0.01	
2010-09	12.19	0.02	
2010-10	13.21	0.1	
2010-11	13.74	0.14	
2010-12	12.5	0.03	
2011-01	11.39	-0.06	
2011-02	12.22	0.01	
2011-03	12.29	0.01	
2011-04	11.28	-0.08	
2011-05	10.26	-0.16	
2011-06	10.55	-0.14	
2011-07	11.64	-0.06	
2011-08	10.76	-0.13	
2011-09	9.75	-0.21	
2011-10	8.76	-0.29	
2011-11	9.15	-0.26	
2011-12	7.95	-0.36	
2012-01	7.52	-0.4	
2012-02	8.18	-0.34	
2012-03	8.66	-0.31	
2012-04	8.42	-0.33	
2012-05	8.55	-0.32	
2012-06	8.11	-0.35	
2012-07	7.7	-0.39	
2012-08	7.44	-0.41	
2012-09	7.36	-0.42	
2012-10	7.52	-0.4	
2012-11	7.11	-0.44	
2012-12	7.4	-0.42	
2013-01	10.02	-0.21	
2013-02	11.3	-0.11	
2013-03	10.94	-0.15	
2013-04	10.32	-0.2	
2013-05	10.75	-0.17	
2013-06	10.4	-0.2	
2013-07	9.46	-0.28	
2013-08	9.17	-0.3	
2013-09	10.09	-0.23	
2013-10	9.56	-0.28	
2013-11	9.65	-0.27	
2013-12	9.74	-0.27	
2014-01	9.03	-0.33	
2014-02	9.31	-0.31	
2014-03	8.66	-0.36	
2014-04	8.71	-0.36	
2014-05	8.9	-0.35	
2014-06	9.46	-0.31	
2014-07	10.72	-0.22	
2014-08	12.29	-0.11	
2014-09	15.06	0.08	
2014-10	16.03	0.14	
2014-11	15.5	0.1	
2014-12	17.93	0.26	
2015-01	22.69	0.58	
2015-02	24.9	0.72	
2015-03	26.64	0.82	
2015-04	29.07	0.96	
2015-05	35.49	1.36	
2015-06	43.92	1.85	
2015-07	34.6	1.22	
2015-08	31.76	1.02	
2015-09	21.85	0.39	
2015-10	26.21	0.66	
2015-11	27.76	0.76	
2015-12	24.51	0.56	
2016-01	19.74	0.26	
2016-02	18.12	0.17	
2016-03	18.09	0.18	
2016-04	18.57	0.22	
2016-05	17.31	0.15	
2016-06	17.88	0.21	
2016-07	23.43	0.59	
2016-08	22.72	0.56	
2016-09	21.69	0.48	
2016-10	21.94	0.5	
2016-11	22.02	0.5	
2016-12	21.5	0.46	
2017-01	22.83	0.55	
2017-02	23.57	0.59	
2017-03	23.97	0.6	
2017-04	24.39	0.61	
2017-05	18.92	0.24	
2017-06	18.13	0.19	
2017-07	18.29	0.2	
2017-08	18.92	0.25	
2017-09	18.77	0.24	
2017-10	19.33	0.28	
2017-11	17.81	0.17	
2017-12	17.43	0.14	
2018-01	16.43	0.07	
2018-02	14	-0.08	
2018-03	15.78	0.03	
2018-04	18.59	0.21	
2018-05	17.39	0.13	
2018-06	15.16	-0.01	
2018-07	16.17	0.05	
2018-08	14.91	-0.03	
2018-09	16.15	0.04	
2018-10	14.85	-0.04	
2018-11	15.21	-0.02	
2018-12	14.22	-0.09	
2019-01	14	-0.1	
2019-02	15.22	-0.03	
2019-03	16.86	0.08	
2019-04	17.01	0.08	
2019-05	15.62	-0.01	
2019-06	15.41	-0.02	
2019-07	16.08	0.02	
2019-08	15.43	-0.03	
2019-09	16.98	0.07	
2019-10	15.23	-0.05	
2019-11	15.63	-0.02	
2019-12	16.2	0.01	
2020-01	16.86	0.05	
2020-02	16.16	0	
2020-03	17.65	0.08	
2020-04	16.73	0.02	
2020-05	17.66	0.07	
2020-06	17.28	0.04	
2020-07	22.52	0.35	
2020-08	25.36	0.5	
2020-09	22.82	0.34	
2020-10	24.54	0.43	
2020-11	27.25	0.57	
2020-12	31.6	0.79	
2021-01	36.05	1.01	
2021-02	31.88	0.76	
2021-03	27.52	0.5	
2021-04	24.7	0.33	
2021-05	25.66	0.37	
2021-06	26.44	0.4	
2021-07	25.97	0.37	
2021-08	32.17	0.67	
2021-09	32.04	0.65	
2021-10	29.37	0.5	
2021-11	35.05	0.76	
2021-12	36.52	0.81	
2022-01	30.47	0.5	
2022-02	28.49	0.39	
2022-03	29.93	0.44	
2022-04	24.2	0.16	
2022-05	24.71	0.17	
2022-06	28.79	0.36	
2022-07	31.41	0.46	
2022-08	30.33	0.4	
2022-09	29.35	0.34	
2022-10	26.89	0.22	
2022-11	26.8	0.21	
2022-12	25.67	0.15	
